TEAM1,TEAM1_MODEL,TEAM2,TEAM2_MODEL,TOSS_WINNER,TOSS_WINNER_MODEL,TEAM1_STRENGTH,TEAM1_CUMU_STRENGTH,TEAM2_STRENGTH,TEAM2_CUMU_STRENGTH,WIN_RATE_TEAM1,WIN_RATE_TEAM2,WINNER,WINNER_MODEL,AHP_RATIO_TEAM1,AHP_RATIO_TEAM2
DD,1,SRH,0,SRH,0,221.7675082695424,221.7675082695424,183.05893248533673,183.05893248533673,0.32304133333333335,0.16152066666666667,DD,1,8.076035,9.026536
KKR,1,MI,0,MI,0,257.5554819550956,257.5554819550956,459.5550660238756,459.5550660238756,0.6372733333333334,0.7580427777777777,MI,0,12.745465,15.160852
DD,1,KXIP,0,DD,1,221.7675082695424,221.7675082695424,197.1787026588864,197.1787026588864,0.3634215,0.5909483999999999,KXIP,0,8.076035,9.380131
RR,1,RCB,0,RCB,0,287.231016019066,287.231016019066,253.10065769527623,253.10065769527623,0.7997884999999999,0.17968360000000003,RR,1,12.695051,9.982425
MI,1,SRH,0,SRH,0,459.5550660238756,459.5550660238756,251.8548469,251.8548469,0.8186861999999999,0.2,MI,1,15.160852,9.026536
KKR,1,CSK,0,KKR,1,257.5554819550956,257.5554819550956,396.9939314570672,396.9939314570672,0.573546,0.9126384,CSK,0,12.745465,16.900712
RCB,1,DD,0,DD,0,253.10065769527623,253.10065769527623,305.1106061000001,305.1106061000001,0.1633487272727273,0.4545454545454545,DD,0,9.982425,8.076035
KKR,1,RR,0,RR,0,257.5554819550956,257.5554819550956,287.231016019066,287.231016019066,0.5214054545454545,0.830949090909091,RR,0,12.745465,12.695051
KXIP,1,MI,0,MI,0,197.1787026588864,197.1787026588864,459.5550660238756,459.5550660238756,0.6139723636363636,0.8683035454545454,KXIP,1,9.380131,15.160852
RCB,1,CSK,0,RCB,1,253.10065769527623,253.10065769527623,396.9939314570672,396.9939314570672,0.14973633333333333,0.9679498181818181,RCB,1,9.982425,16.900712
SRH,1,KXIP,0,KXIP,0,204.6038553633972,204.6038553633972,197.1787026588864,197.1787026588864,0.1477069090909091,0.633159,KXIP,0,9.026536,9.380131
MI,1,DD,0,DD,0,459.5550660238756,459.5550660238756,305.1106061000001,305.1106061000001,0.7959449166666667,0.5,DD,0,15.160852,8.076035
RR,1,CSK,0,RR,1,287.231016019066,287.231016019066,396.9939314570672,396.9939314570672,0.85691625,0.8872873333333334,RR,1,12.695051,16.900712
RCB,1,SRH,0,SRH,0,253.10065769527623,253.10065769527623,251.8548469,251.8548469,0.20732723076923082,0.16666666666666666,RCB,1,9.982425,9.026536
KXIP,1,KKR,0,KXIP,1,197.1787026588864,197.1787026588864,257.5554819550956,257.5554819550956,0.6493938461538462,0.477955,KKR,0,9.380131,12.745465
MI,1,RR,0,RR,0,459.5550660238756,459.5550660238756,287.231016019066,287.231016019066,0.7347183846153845,0.8788884615384616,RR,0,15.160852,12.695051
SRH,1,CSK,0,SRH,1,204.6038553633972,204.6038553633972,396.9939314570672,396.9939314570672,0.12498276923076923,0.8190344615384615,CSK,0,9.026536,16.900712
RR,1,DD,0,DD,0,287.231016019066,287.231016019066,305.1106061000001,305.1106061000001,0.8977217857142857,0.5384615384615384,RR,1,12.695051,8.076035
KXIP,1,CSK,0,KXIP,1,197.1787026588864,197.1787026588864,396.9939314570672,396.9939314570672,0.6030085714285714,0.8691794285714285,CSK,0,9.380131,16.900712
CSK,1,RR,0,RR,0,396.9939314570672,396.9939314570672,287.231016019066,287.231016019066,0.9126384,0.9140440000000001,RR,0,16.900712,12.695051
MI,1,CSK,0,CSK,0,452.5311294869838,452.5311294869838,512.0336013279694,512.0336013279694,0.6822385,0.8555984999999999,MI,1,15.160852,16.900712
RCB,1,RR,0,RCB,1,204.33066842265563,204.33066842265563,378.9239712549591,378.9239712549591,0.25669085714285717,0.9283259375,RCB,1,9.982425,12.695051
KXIP,1,DD,0,DD,0,238.8818455593684,238.8818455593684,296.6,296.6,0.562808,0.5,DD,0,9.380131,8.076035
KKR,1,SRH,0,KKR,1,347.7165120170232,347.7165120170232,234.5125,234.5125,0.529427076923077,0.14285714285714285,SRH,0,12.745465,9.026536
CSK,1,RCB,0,CSK,1,512.0336013279694,512.0336013279694,204.33066842265563,204.33066842265563,0.8052691764705883,0.29947266666666666,CSK,1,16.900712,9.982425
KXIP,1,KKR,0,KKR,0,238.8818455593684,238.8818455593684,347.7165120170232,347.7165120170232,0.5276325,0.4916108571428571,KKR,0,9.380131,12.745465
SRH,1,RCB,0,SRH,1,190.51514085,190.51514085,204.33066842265563,204.33066842265563,0.1624776,0.280755625,SRH,1,9.026536,9.982425
DD,1,CSK,0,DD,1,215.58163380000002,215.58163380000002,512.0336013279694,512.0336013279694,0.3876496,0.8450355555555555,DD,1,8.076035,16.900712
RR,1,KKR,0,KKR,0,378.9239712549591,378.9239712549591,347.7165120170232,347.7165120170232,0.8737185294117646,0.5353096,RR,1,12.695051,12.745465
RCB,1,KXIP,0,RCB,1,204.33066842265563,204.33066842265563,238.8818455593684,238.8818455593684,0.2642405882352941,0.4965952941176471,KXIP,0,9.982425,9.380131
SRH,1,MI,0,SRH,1,190.51514085,190.51514085,452.5311294869838,452.5311294869838,0.203097,0.7277210666666666,SRH,1,9.026536,15.160852
RCB,1,DD,0,RCB,1,204.33066842265563,204.33066842265563,296.6,296.6,0.2495605555555556,0.5625,DD,0,9.982425,8.076035
KXIP,1,RR,0,KXIP,1,238.8818455593684,238.8818455593684,378.9239712549591,378.9239712549591,0.5159073333333334,0.8886538888888889,KXIP,1,9.380131,12.695051
CSK,1,SRH,0,SRH,0,512.0336013279694,512.0336013279694,234.5125,234.5125,0.8005599999999999,0.29411764705882354,SRH,0,16.900712,9.026536
MI,1,KKR,0,MI,1,452.5311294869838,452.5311294869838,347.7165120170232,347.7165120170232,0.6822385,0.50185275,MI,1,15.160852,12.745465
DD,1,RR,0,DD,1,215.58163380000002,215.58163380000002,378.9239712549591,378.9239712549591,0.42755470588235295,0.8418826315789473,RR,0,8.076035,12.695051
KKR,1,RCB,0,KKR,1,347.7165120170232,347.7165120170232,204.33066842265563,204.33066842265563,0.472332,0.2364257894736842,RCB,0,12.745465,9.982425
KXIP,1,MI,0,KXIP,1,238.8818455593684,238.8818455593684,452.5311294869838,452.5311294869838,0.5331865263157894,0.7223701764705882,KXIP,1,9.380131,15.160852
SRH,1,DD,0,DD,0,190.51514085,190.51514085,240.95428080000002,240.95428080000002,0.270796,0.4513266666666667,DD,0,9.026536,8.076035
CSK,1,RR,0,RR,0,512.0336013279694,512.0336013279694,378.9239712549591,378.9239712549591,0.760532,0.85691625,CSK,1,16.900712,12.695051
MI,1,KKR,0,MI,1,452.5311294869838,452.5311294869838,347.7165120170232,347.7165120170232,0.6822385,0.44609133333333334,MI,1,15.160852,12.745465
RCB,1,KXIP,0,RCB,1,204.33066842265563,204.33066842265563,238.8818455593684,238.8818455593684,0.2695254,0.5487377999999999,RCB,1,9.982425,9.380131
SRH,1,RR,0,SRH,1,190.51514085,190.51514085,378.9239712549591,378.9239712549591,0.2565435789473684,0.8161107142857142,RR,0,9.026536,12.695051
CSK,1,DD,0,DD,0,512.0336013279694,512.0336013279694,296.6,296.6,0.7967478095238095,0.5789473684210527,CSK,1,16.900712,8.076035
KKR,1,KXIP,0,KKR,1,347.7165120170232,347.7165120170232,238.8818455593684,238.8818455593684,0.4226128421052631,0.5226074285714286,KXIP,0,12.745465,9.380131
MI,1,RCB,0,MI,1,452.5311294869838,452.5311294869838,204.33066842265563,204.33066842265563,0.7181457894736841,0.29947266666666666,RCB,0,15.160852,9.982425
CSK,1,SRH,0,CSK,1,512.0336013279694,512.0336013279694,234.5125,234.5125,0.8296712727272727,0.3,CSK,1,16.900712,9.026536
RR,1,KXIP,0,KXIP,0,378.9239712549591,378.9239712549591,238.8818455593684,238.8818455593684,0.830949090909091,0.5372258181818181,RR,1,12.695051,9.380131
KKR,1,DD,0,KKR,1,347.7165120170232,347.7165120170232,296.6,296.6,0.40148219999999996,0.55,DD,0,12.745465,8.076035
SRH,1,MI,0,SRH,1,190.51514085,190.51514085,452.5311294869838,452.5311294869838,0.23211085714285712,0.6822385,SRH,1,9.026536,15.160852
RCB,1,RR,0,RR,0,204.33066842265563,204.33066842265563,378.9239712549591,378.9239712549591,0.3266974545454546,0.8444971739130435,RR,0,9.982425,12.695051
CSK,1,KXIP,0,CSK,1,512.0336013279694,512.0336013279694,238.8818455593684,238.8818455593684,0.8597318260869564,0.5138681739130435,CSK,1,16.900712,9.380131
MI,1,DD,0,MI,1,452.5311294869838,452.5311294869838,296.6,296.6,0.6497509523809524,0.5714285714285714,DD,0,15.160852,8.076035
SRH,1,KXIP,0,KXIP,0,190.51514085,190.51514085,238.8818455593684,238.8818455593684,0.2584870909090909,0.49245700000000003,KXIP,0,9.026536,9.380131
RR,1,CSK,0,RR,1,378.9239712549591,378.9239712549591,512.0336013279694,512.0336013279694,0.85691625,0.8872873333333334,CSK,0,12.695051,16.900712
MI,1,RCB,0,MI,1,452.5311294869838,452.5311294869838,204.33066842265563,204.33066842265563,0.6202168181818181,0.3124932173913043,MI,1,15.160852,9.982425
KKR,1,DD,0,DD,0,347.7165120170232,347.7165120170232,296.6,296.6,0.382364,0.5909090909090909,DD,0,12.745465,8.076035
SRH,1,RR,0,SRH,1,190.51514085,190.51514085,378.9239712549591,378.9239712549591,0.2472485217391304,0.8226395999999999,SRH,1,9.026536,12.695051
KKR,1,RCB,0,RCB,0,347.7165120170232,347.7165120170232,204.33066842265563,204.33066842265563,0.3649838181818182,0.29947266666666666,RCB,0,12.745465,9.982425
KXIP,1,MI,0,KXIP,1,238.8818455593684,238.8818455593684,452.5311294869838,452.5311294869838,0.5065272,0.6525759565217392,MI,0,9.380131,15.160852
DD,1,SRH,0,SRH,0,215.58163380000002,215.58163380000002,170.4537690375,170.4537690375,0.4424261739130435,0.242281,DD,1,8.076035,9.026536
CSK,1,RCB,0,CSK,1,512.0336013279694,512.0336013279694,204.33066842265563,204.33066842265563,0.9126384,0.32343048,RCB,0,16.900712,9.982425
RR,1,MI,0,RR,1,378.9239712549591,378.9239712549591,452.5311294869838,452.5311294869838,0.7909996153846154,0.6822385,RR,1,12.695051,15.160852
DD,1,KXIP,0,KXIP,0,215.58163380000002,215.58163380000002,238.8818455593684,238.8818455593684,0.454276875,0.48704538461538455,KXIP,0,8.076035,9.380131
MI,1,CSK,0,MI,1,452.5311294869838,452.5311294869838,512.0336013279694,512.0336013279694,0.6549489599999999,0.877536923076923,CSK,0,15.160852,16.900712
KKR,1,SRH,0,SRH,0,347.7165120170232,347.7165120170232,234.5125,234.5125,0.3491149565217391,0.32,SRH,0,12.745465,9.026536
KXIP,1,SRH,0,SRH,0,238.8818455593684,238.8818455593684,234.5125,234.5125,0.5002737777777777,0.3461538461538461,KXIP,1,9.380131,9.026536
DD,1,RR,0,DD,1,215.58163380000002,215.58163380000002,378.9239712549591,378.9239712549591,0.4361058,0.8040201851851851,DD,1,8.076035,12.695051
CSK,1,KKR,0,CSK,1,512.0336013279694,512.0336013279694,347.7165120170232,347.7165120170232,0.9013712592592592,0.33456850000000005,KKR,0,16.900712,12.745465
DD,1,RCB,0,DD,1,215.58163380000002,215.58163380000002,204.33066842265563,204.33066842265563,0.447288,0.34554538461538464,RCB,0,8.076035,9.982425
RR,1,KKR,0,KKR,0,378.9239712549591,378.9239712549591,347.7165120170232,347.7165120170232,0.7753051785714286,0.36706944,KKR,0,12.695051,12.745465
CSK,1,KXIP,0,CSK,1,512.0336013279694,512.0336013279694,238.8818455593684,238.8818455593684,0.8691794285714285,0.5125572857142856,CSK,1,16.900712,9.380131
MI,1,DD,0,DD,0,452.5311294869838,452.5311294869838,296.6,296.6,0.6297586153846154,0.5925925925925926,DD,0,15.160852,8.076035
RCB,1,SRH,0,RCB,1,204.33066842265563,204.33066842265563,234.5125,234.5125,0.36602214814814815,0.3333333333333333,RCB,1,9.982425,9.026536
DD,1,SRH,0,SRH,0,215.58163380000002,215.58163380000002,170.4537690375,170.4537690375,0.4412975357142857,0.23362810714285717,SRH,0,8.076035,9.026536
CSK,1,RCB,0,RCB,0,512.0336013279694,512.0336013279694,204.33066842265563,204.33066842265563,0.8916582068965516,0.3850362857142857,RCB,0,16.900712,9.982425
SRH,1,RCB,0,RCB,0,190.51514085,190.51514085,204.33066842265563,204.33066842265563,0.28013379310344827,0.4027391034482759,SRH,1,9.026536,9.982425
KKR,1,SRH,0,SRH,0,256.0800954365532,254.8920359634468,323.05,283.8,0.3970703076923076,0.3666666666666665,KKR,1,12.745465,9.026536
MI,1,RR,0,MI,1,408.03831886874997,409.82919493124996,304.32232705167047,370.9540572581695,0.6064342222222222,0.7485705172413792,MI,1,15.160852,12.695051
KXIP,1,DD,0,DD,0,238.38268849897077,274.89150741249125,345.6142857,313.4357143000001,0.49488289655172407,0.5862068965517241,DD,0,9.380131,8.076035
RCB,1,KKR,0,KKR,0,235.666271625,214.10423962500002,256.0800954365532,254.8920359634468,0.3893144666666667,0.42484888888888894,KKR,0,9.982425,12.745465
SRH,1,CSK,0,SRH,1,262.4419434,230.5557144,455.91629904661596,439.34982974999997,0.28826670967741935,0.8619362666666667,SRH,1,9.026536,16.900712
RR,1,DD,0,DD,0,304.32232705167047,370.9540572581695,345.6142857,313.4357143000001,0.7236181666666667,0.6,DD,0,12.695051,8.076035
KXIP,1,RCB,0,KXIP,1,238.38268849897077,274.89150741249125,235.666271625,214.10423962500002,0.47838679999999995,0.376755935483871,RCB,0,9.380131,9.982425
CSK,1,KKR,0,CSK,1,455.91629904661596,439.34982974999997,256.0800954365532,254.8920359634468,0.8341318709677419,0.45064328571428575,CSK,1,16.900712,12.745465
MI,1,DD,0,DD,0,408.03831886874997,409.82919493124996,345.6142857,313.4357143000001,0.6335071785714286,0.6129032258064516,MI,1,15.160852,8.076035
RR,1,RCB,0,RCB,0,304.32232705167047,370.9540572581695,235.666271625,214.10423962500002,0.7002756451612904,0.393057875,RCB,0,12.695051,9.982425
DD,1,CSK,0,DD,1,251.2073242610451,227.81855488895496,455.91629904661596,439.34982974999997,0.43156303125,0.8555984999999999,CSK,0,8.076035,16.900712
SRH,1,KXIP,0,KXIP,0,262.4419434,230.5557144,238.38268849897077,274.89150741249125,0.3046455,0.46295496774193545,SRH,1,9.026536,9.380131
RR,1,KKR,0,RR,1,304.32232705167047,370.9540572581695,256.0800954365532,254.8920359634468,0.67839203125,0.4351038620689655,RR,1,12.695051,12.745465
MI,1,RCB,0,MI,1,408.03831886874997,409.82919493124996,235.666271625,214.10423962500002,0.6587130344827586,0.4083718181818181,RCB,0,15.160852,9.982425
SRH,1,DD,0,SRH,1,262.4419434,230.5557144,280.7728983312516,254.63141306874846,0.32003163636363635,0.46773854545454546,SRH,1,9.026536,8.076035
KXIP,1,CSK,0,CSK,0,238.38268849897077,274.89150741249125,455.91629904661596,439.34982974999997,0.448487625,0.8757641212121212,KXIP,1,9.380131,16.900712
KKR,1,MI,0,KKR,1,256.0800954365532,254.8920359634468,408.03831886874997,409.82919493124996,0.42060039999999976,0.6367559333333334,MI,0,12.745465,15.160852
RCB,1,CSK,0,CSK,0,235.666271625,214.10423962500002,455.91629904661596,439.34982974999997,0.42278494117647053,0.8500063529411764,RCB,1,9.982425,16.900712
RR,1,KXIP,0,KXIP,0,304.32232705167047,370.9540572581695,238.38268849897077,274.89150741249125,0.6924575757575757,0.4604792727272727,RR,1,12.695051,9.380131
CSK,1,MI,0,MI,0,455.91629904661596,439.34982974999997,408.03831886874997,409.82919493124996,0.825720457142857,0.6602308064516129,MI,0,16.900712,15.160852
SRH,1,RR,0,SRH,1,262.4419434,230.5557144,304.32232705167047,370.9540572581695,0.33451270588235293,0.7056957352941177,RR,0,9.026536,12.695051
KKR,1,KXIP,0,KKR,1,256.0800954365532,254.8920359634468,238.38268849897077,274.89150741249125,0.40703264516129034,0.44693576470588237,KKR,1,12.745465,9.380131
DD,1,RCB,0,RCB,0,251.2073242610451,227.81855488895496,235.666271625,214.10423962500002,0.4061769705882353,0.43637445714285716,DD,1,8.076035,9.982425
RR,1,CSK,0,RR,1,304.32232705167047,370.9540572581695,455.91629904661596,439.34982974999997,0.7181774285714285,0.8027837777777778,RR,1,12.695051,16.900712
MI,1,SRH,0,SRH,0,408.03831886874997,409.82919493124996,323.05,283.8,0.6822385,0.4,MI,1,15.160852,9.026536
DD,1,KKR,0,DD,1,251.2073242610451,227.81855488895496,256.0800954365532,254.8920359634468,0.4153388571428571,0.43015950000000003,DD,1,8.076035,12.745465
KXIP,1,MI,0,MI,0,238.38268849897077,274.89150741249125,408.03831886874997,409.82919493124996,0.4341661714285714,0.7029123939393939,MI,0,9.380131,15.160852
RCB,1,CSK,0,RCB,1,235.666271625,214.10423962500002,455.91629904661596,439.34982974999997,0.42425294444444445,0.7810869189189189,CSK,0,9.982425,16.900712
DD,1,RR,0,DD,1,251.2073242610451,227.81855488895496,304.32232705167047,370.9540572581695,0.42399175000000006,0.7299656944444444,DD,1,8.076035,12.695051
KKR,1,SRH,0,KKR,1,256.0800954365532,254.8920359634468,323.05,283.8,0.41712436363636374,0.3888888888888889,KKR,1,12.745465,9.026536
KXIP,1,RCB,0,KXIP,1,238.38268849897077,274.89150741249125,235.666271625,214.10423962500002,0.422106,0.41278664864864867,RCB,0,9.380131,9.982425
CSK,1,RR,0,CSK,1,455.91629904661596,439.34982974999997,304.32232705167047,370.9540572581695,0.8005599999999999,0.7102368918918919,CSK,1,16.900712,12.695051
MI,1,SRH,0,MI,1,408.03831886874997,409.82919493124996,323.05,283.8,0.7223701764705882,0.3783783783783784,MI,1,15.160852,9.026536
KKR,1,KXIP,0,KKR,1,256.0800954365532,254.8920359634468,238.38268849897077,274.89150741249125,0.438594,0.41069772972972973,KXIP,0,12.745465,9.380131
DD,1,RCB,0,DD,1,251.2073242610451,227.81855488895496,235.666271625,214.10423962500002,0.43217691891891896,0.42556642105263165,DD,1,8.076035,9.982425
RR,1,SRH,0,RR,1,304.32232705167047,370.9540572581695,323.05,283.8,0.6915464473684211,0.3684210526315789,RR,1,12.695051,9.026536
CSK,1,MI,0,CSK,1,455.91629904661596,439.34982974999997,408.03831886874997,409.82919493124996,0.8190344615384615,0.7407160857142856,CSK,1,16.900712,15.160852
KXIP,1,RR,0,KXIP,1,238.38268849897077,274.89150741249125,304.32232705167047,370.9540572581695,0.422106,0.7031107692307693,RR,0,9.380131,12.695051
KKR,1,DD,0,KKR,1,256.0800954365532,254.8920359634468,345.6142857,313.4357143000001,0.4260627428571427,0.6052631578947368,KKR,1,12.745465,8.076035
RCB,1,SRH,0,SRH,0,235.666271625,214.10423962500002,323.05,283.8,0.41465446153846164,0.35897435897435903,SRH,0,9.982425,9.026536
MI,1,KXIP,0,MI,1,408.03831886874997,409.82919493124996,238.38268849897077,274.89150741249125,0.7201406388888889,0.41128276923076923,KXIP,0,15.160852,9.380131
CSK,1,SRH,0,CSK,1,455.91629904661596,439.34982974999997,323.05,283.8,0.8365852,0.375,SRH,0,16.900712,9.026536
KKR,1,RCB,0,RCB,0,256.0800954365532,254.8920359634468,235.666271625,214.10423962500002,0.44609133333333334,0.40428810000000004,RCB,0,12.745465,9.982425
DD,1,KXIP,0,DD,1,251.2073242610451,227.81855488895496,238.38268849897077,274.89150741249125,0.428651,0.422106,KXIP,0,8.076035,9.380131
MI,1,RR,0,RR,0,408.03831886874997,409.82919493124996,304.32232705167047,370.9540572581695,0.7006773783783783,0.714096875,MI,1,15.160852,12.695051
SRH,1,RCB,0,RCB,0,262.4419434,230.5557144,235.666271625,214.10423962500002,0.31702946341463417,0.41634004878048786,SRH,1,9.026536,9.982425
MI,1,DD,0,MI,1,408.03831886874997,409.82919493124996,345.6142857,313.4357143000001,0.7181457894736841,0.575,MI,1,15.160852,8.076035
KKR,1,CSK,0,KKR,1,256.0800954365532,254.8920359634468,455.91629904661596,439.34982974999997,0.43403481081081086,0.8161806829268293,CSK,0,12.745465,16.900712
RR,1,RCB,0,RR,1,304.32232705167047,370.9540572581695,235.666271625,214.10423962500002,0.6966798780487805,0.4064271904761905,RCB,0,12.695051,9.982425
CSK,1,DD,0,CSK,1,455.91629904661596,439.34982974999997,345.6142857,313.4357143000001,0.8329636190476191,0.5609756097560976,DD,0,16.900712,8.076035
KXIP,1,SRH,0,SRH,0,238.38268849897077,274.89150741249125,323.05,283.8,0.43240126829268294,0.4047619047619048,SRH,0,9.380131,9.026536
MI,1,RCB,0,RCB,0,408.03831886874997,409.82919493124996,235.666271625,214.10423962500002,0.7347183846153845,0.4178688372093023,MI,1,15.160852,9.982425
RR,1,KKR,0,RR,1,304.32232705167047,370.9540572581695,256.0800954365532,254.8920359634468,0.6800922619047619,0.4226128421052631,KKR,0,12.695051,12.745465
KXIP,1,CSK,0,CSK,0,238.38268849897077,274.89150741249125,455.91629904661596,439.34982974999997,0.422106,0.8135923720930232,CSK,0,9.380131,16.900712
SRH,1,DD,0,SRH,1,262.4419434,230.5557144,280.7728983312516,254.63141306874846,0.34006939534883723,0.46422171428571424,SRH,1,9.026536,8.076035
MI,1,KKR,0,MI,1,408.03831886874997,409.82919493124996,256.0800954365532,254.8920359634468,0.7504623500000001,0.4411892307692308,KKR,0,15.160852,12.745465
MI,1,RCB,0,MI,1,408.03831886874997,409.82919493124996,235.666271625,214.10423962500002,0.7321583902439025,0.4083718181818181,MI,1,15.160852,9.982425
CSK,1,SRH,0,CSK,1,455.91629904661596,439.34982974999997,323.05,283.8,0.8296712727272727,0.4318181818181818,CSK,1,16.900712,9.026536
SRH,1,RCB,0,SRH,1,262.4419434,230.5557144,235.666271625,214.10423962500002,0.3430082666666667,0.39929688888888887,RCB,0,9.026536,9.982425
CSK,1,MI,0,CSK,1,455.91629904661596,439.34982974999997,408.03831886874997,409.82919493124996,0.8450355555555555,0.7472135952380953,CSK,1,16.900712,15.160852
CSK,1,KKR,0,CSK,1,433.693373,406.8529312173688,280.05677634,273.2659917,0.8597318260869564,0.45883680000000004,CSK,1,16.900712,12.745465
SRH,1,RR,0,RR,0,211.78955159999998,205.20147177916562,276.511626478525,297.5183923747245,0.3355515652173913,0.6642761627906977,RR,0,9.026536,12.695051
DD,1,MI,0,DD,1,191.9050939102986,183.20893659925352,475.349674875,428.5452711600659,0.4056798139534884,0.7298365348837208,MI,0,8.076035,15.160852
KXIP,1,RPS,0,KXIP,1,181.2241760281404,218.7112088812632,157.5068840237893,138.06729912858788,0.4122895813953488,0.0,RPS,0,9.380131,6.032793
KKR,1,SRH,0,KKR,1,280.05677634,273.2659917,260.7,252.5904762,0.4476456585365854,0.40425531914893614,KKR,1,12.745465,9.026536
DD,1,RR,0,DD,1,191.9050939102986,183.20893659925352,276.511626478525,297.5183923747245,0.39645981818181814,0.6751461363636364,RR,0,8.076035,12.695051
RCB,1,MI,0,MI,0,172.8181890867194,164.6482003992194,475.349674875,428.5452711600659,0.42053608510638296,0.7442601818181818,MI,0,9.982425,15.160852
CSK,1,KXIP,0,KXIP,0,433.693373,406.8529312173688,181.2241760281404,218.7112088812632,0.8738027234042552,0.40291936363636366,KXIP,0,16.900712,9.380131
SRH,1,RCB,0,RCB,0,211.78955159999998,205.20147177916562,172.8181890867194,164.6482003992194,0.32157025,0.41177491666666666,SRH,1,9.026536,9.982425
RR,1,KKR,0,KKR,0,276.511626478525,297.5183923747245,280.05677634,273.2659917,0.685533,0.4642991428571429,KKR,0,12.695051,12.745465
CSK,1,RCB,0,CSK,1,433.693373,406.8529312173688,172.8181890867194,164.6482003992194,0.8555984999999999,0.4033713469387755,CSK,1,16.900712,9.982425
SRH,1,KXIP,0,KXIP,0,211.78955159999998,205.20147177916562,181.2241760281404,218.7112088812632,0.33158693877551026,0.4127258666666666,KXIP,0,9.026536,9.380131
RPS,1,DD,0,DD,0,157.5068840237893,138.06729912858788,264.0255102,252.0612245,0.542951,0.5333333333333333,DD,0,6.032793,8.076035
RR,1,KKR,0,KKR,0,276.511626478525,297.5183923747245,280.05677634,273.2659917,0.6706301086956522,0.48017804651162793,KKR,0,12.695051,12.745465
SRH,1,DD,0,SRH,1,211.78955159999998,205.20147177916562,214.4911561803576,204.771514049106,0.3249552,0.44151521739130434,SRH,1,9.026536,8.076035
RPS,1,MI,0,RPS,1,157.5068840237893,138.06729912858788,475.349674875,428.5452711600659,0.3619673333333333,0.7415635869565217,MI,0,6.032793,15.160852
KXIP,1,RR,0,RR,0,181.2241760281404,218.7112088812632,276.511626478525,297.5183923747245,0.422106,0.6563613829787234,KXIP,1,9.380131,12.695051
MI,1,CSK,0,CSK,0,475.349674875,428.5452711600659,433.693373,406.8529312173688,0.7548170638297872,0.8517958400000001,MI,1,15.160852,16.900712
KKR,1,RCB,0,RCB,0,280.05677634,273.2659917,172.8181890867194,164.6482003992194,0.48432773333333334,0.39530392000000003,RCB,0,12.745465,9.982425
DD,1,KXIP,0,KXIP,0,191.9050939102986,183.20893659925352,181.2241760281404,218.7112088812632,0.3866186170212766,0.4310869787234042,DD,1,8.076035,9.380131
MI,1,SRH,0,SRH,0,475.349674875,428.5452711600659,260.7,252.5904762,0.7675183125,0.4117647058823529,MI,1,15.160852,9.026536
CSK,1,RPS,0,RPS,0,433.693373,406.8529312173688,157.5068840237893,138.06729912858788,0.8350939607843137,0.2714755,CSK,1,16.900712,6.032793
DD,1,RCB,0,RCB,0,191.9050939102986,183.20893659925352,172.8181890867194,164.6482003992194,0.393706625,0.40516890196078437,RCB,0,8.076035,9.982425
RPS,1,CSK,0,RPS,1,157.5068840237893,138.06729912858788,433.693373,406.8529312173688,0.2171804,0.8482856923076924,CSK,0,6.032793,16.900712
KKR,1,DD,0,DD,0,280.05677634,273.2659917,264.0255102,252.0612245,0.47379886956521744,0.5306122448979592,KKR,1,12.745465,8.076035
MI,1,RR,0,RR,0,475.349674875,428.5452711600659,276.511626478525,297.5183923747245,0.7797011428571428,0.6528885714285714,RR,0,15.160852,12.695051
RCB,1,RPS,0,RPS,0,172.8181890867194,164.6482003992194,157.5068840237893,138.06729912858788,0.41465446153846164,0.18098366666666665,RCB,1,9.982425,6.032793
KXIP,1,KKR,0,KKR,0,181.2241760281404,218.7112088812632,280.05677634,273.2659917,0.422106,0.48812425531914894,KKR,0,9.380131,12.745465
RPS,1,RR,0,RR,0,157.5068840237893,138.06729912858788,276.511626478525,297.5183923747245,0.15512885714285712,0.6626818999999999,RR,0,6.032793,12.695051
CSK,1,SRH,0,CSK,1,433.693373,406.8529312173688,260.7,252.5904762,0.8609796226415094,0.4150943396226415,CSK,1,16.900712,9.026536
MI,1,KXIP,0,KXIP,0,475.349674875,428.5452711600659,181.2241760281404,218.7112088812632,0.76410712,0.4134915918367347,MI,1,15.160852,9.380131
KKR,1,SRH,0,SRH,0,280.05677634,273.2659917,260.7,252.5904762,0.50185275,0.4074074074074074,KKR,1,12.745465,9.026536
RR,1,CSK,0,RR,1,276.511626478525,297.5183923747245,433.693373,406.8529312173688,0.6720911764705882,0.8732034074074074,CSK,0,12.695051,16.900712
MI,1,RPS,0,RPS,0,475.349674875,428.5452711600659,157.5068840237893,138.06729912858788,0.7758790784313725,0.13573775,MI,1,15.160852,6.032793
SRH,1,DD,0,DD,0,211.78955159999998,205.20147177916562,214.4911561803576,204.771514049106,0.3249552,0.4218168461538462,DD,0,9.026536,8.076035
RCB,1,KXIP,0,KXIP,0,172.8181890867194,164.6482003992194,181.2241760281404,218.7112088812632,0.42378207547169816,0.40522176,RCB,1,9.982425,9.380131
CSK,1,KKR,0,CSK,1,433.693373,406.8529312173688,280.05677634,273.2659917,0.8849826909090909,0.50472048,KKR,0,16.900712,12.745465
