TEAM1,TEAM1_MODEL,TEAM2,TEAM2_MODEL,TOSS_WINNER,TOSS_WINNER_MODEL,TEAM1_STRENGTH,TEAM1_CUMU_STRENGTH,TEAM2_STRENGTH,TEAM2_CUMU_STRENGTH,WIN_RATE_TEAM1,WIN_RATE_TEAM2,WINNER,WINNER_MODEL,AHP_RATIO_TEAM1,AHP_RATIO_TEAM2
KKR,1,RCB,0,RCB,0,244.145,238.225,192.3583333,183.2645833,0.4222222222222222,0.44,RCB,0,12.745465,9.982425
DD,1,KXIP,0,KXIP,0,264.0255102,252.0612245,214.6666667,259.0714286,0.5319148936170213,0.5106382978723404,DD,1,8.076035,9.380131
MI,1,SRH,0,SRH,0,348.375,314.0729167,260.7,252.5904762,0.5625,0.4117647058823529,MI,1,15.160852,9.026536
CSK,1,RPS,0,RPS,0,285.125,267.4791667,290.0941043,254.2905329,0.5490196078431373,0.5,CSK,1,16.900712,6.032793
DD,1,RCB,0,RCB,0,264.0255102,252.0612245,192.3583333,183.2645833,0.5416666666666666,0.4509803921568628,RCB,0,8.076035,9.982425
RPS,1,CSK,0,RPS,1,290.0941043,254.2905329,285.125,267.4791667,0.4,0.5576923076923077,CSK,0,6.032793,16.900712
KKR,1,DD,0,DD,0,244.145,238.225,264.0255102,252.0612245,0.4130434782608696,0.5306122448979592,KKR,1,12.745465,8.076035
MI,1,RR,0,RR,0,348.375,314.0729167,242.011655,260.3974359,0.5714285714285714,0.5714285714285714,RR,0,15.160852,12.695051
RCB,1,RPS,0,RPS,0,192.3583333,183.2645833,290.0941043,254.2905329,0.4615384615384616,0.3333333333333333,RCB,1,9.982425,6.032793
KXIP,1,KKR,0,KKR,0,214.6666667,259.0714286,244.145,238.225,0.5,0.425531914893617,KKR,0,9.380131,12.745465
RPS,1,RR,0,RR,0,290.0941043,254.2905329,242.011655,260.3974359,0.2857142857142857,0.58,RR,0,6.032793,12.695051
CSK,1,SRH,0,CSK,1,285.125,267.4791667,260.7,252.5904762,0.5660377358490566,0.4150943396226415,CSK,1,16.900712,9.026536
MI,1,KXIP,0,KXIP,0,348.375,314.0729167,214.6666667,259.0714286,0.56,0.4897959183673469,MI,1,15.160852,9.380131
KKR,1,SRH,0,SRH,0,244.145,238.225,260.7,252.5904762,0.4375,0.4074074074074074,KKR,1,12.745465,9.026536
RR,1,CSK,0,RR,1,242.011655,260.3974359,285.125,267.4791667,0.5882352941176471,0.5740740740740741,CSK,0,12.695051,16.900712
MI,1,RPS,0,RPS,0,348.375,314.0729167,290.0941043,254.2905329,0.5686274509803921,0.25,MI,1,15.160852,6.032793
SRH,1,DD,0,DD,0,260.7,252.5904762,264.0255102,252.0612245,0.4,0.5192307692307693,DD,0,9.026536,8.076035
RCB,1,KXIP,0,KXIP,0,192.3583333,183.2645833,214.6666667,259.0714286,0.4716981132075472,0.48,RCB,1,9.982425,9.380131
CSK,1,KKR,0,CSK,1,285.125,267.4791667,244.145,238.225,0.5818181818181818,0.44,KKR,0,16.900712,12.745465
MI,1,DD,0,DD,0,348.375,314.0729167,264.0255102,252.0612245,0.5769230769230769,0.5283018867924528,MI,1,15.160852,8.076035
KXIP,1,RPS,0,KXIP,1,214.6666667,259.0714286,290.0941043,254.2905329,0.4705882352941176,0.2222222222222222,RPS,0,9.380131,6.032793
CSK,1,RR,0,RR,0,285.125,267.4791667,242.011655,260.3974359,0.5714285714285714,0.5769230769230769,CSK,1,16.900712,12.695051
SRH,1,RPS,0,SRH,1,260.7,252.5904762,290.0941043,254.2905329,0.3928571428571429,0.3,RPS,0,9.026536,6.032793
KXIP,1,MI,0,MI,0,214.6666667,259.0714286,348.375,314.0729167,0.4615384615384616,0.5849056603773585,KXIP,1,9.380131,15.160852
RR,1,RCB,0,RCB,0,242.011655,260.3974359,192.3583333,183.2645833,0.5660377358490566,0.4909090909090909,RCB,0,12.695051,9.982425
CSK,1,DD,0,CSK,1,285.125,267.4791667,264.0255102,252.0612245,0.5789473684210527,0.5185185185185185,CSK,1,16.900712,8.076035
KKR,1,RCB,0,RCB,0,244.145,238.225,192.3583333,183.2645833,0.4509803921568628,0.5,RCB,0,12.745465,9.982425
SRH,1,MI,0,SRH,1,260.7,252.5904762,348.375,314.0729167,0.3859649122807017,0.5740740740740741,SRH,1,9.026536,15.160852
KXIP,1,DD,0,DD,0,214.6666667,259.0714286,264.0255102,252.0612245,0.4814814814814815,0.509090909090909,KXIP,1,9.380131,8.076035
RPS,1,SRH,0,SRH,0,290.0941043,254.2905329,260.7,252.5904762,0.3636363636363637,0.3965517241379311,SRH,0,6.032793,9.026536
KXIP,1,RCB,0,KXIP,1,214.6666667,259.0714286,192.3583333,183.2645833,0.4909090909090909,0.5087719298245614,KXIP,1,9.380131,9.982425
RPS,1,KKR,0,KKR,0,290.0941043,254.2905329,244.145,238.225,0.3333333333333333,0.4423076923076923,KKR,0,6.032793,12.745465
MI,1,RR,0,MI,1,348.375,314.0729167,242.011655,260.3974359,0.5636363636363636,0.5454545454545454,RR,0,15.160852,12.695051
SRH,1,KXIP,0,KXIP,0,260.7,252.5904762,214.6666667,259.0714286,0.4067796610169492,0.5,SRH,1,9.026536,9.380131
KKR,1,MI,0,MI,0,244.145,238.225,348.375,314.0729167,0.4528301886792453,0.5535714285714286,MI,0,12.745465,15.160852
RCB,1,CSK,0,CSK,0,192.3583333,183.2645833,285.125,267.4791667,0.5,0.5932203389830508,CSK,0,9.982425,16.900712
KKR,1,MI,0,MI,0,244.145,238.225,348.375,314.0729167,0.4444444444444444,0.5614035087719298,MI,0,12.745465,15.160852
RCB,1,MI,0,MI,0,192.3583333,183.2645833,348.375,314.0729167,0.4915254237288136,0.5689655172413793,RCB,1,9.982425,15.160852
CSK,1,RCB,0,CSK,1,285.125,267.4791667,192.3583333,183.2645833,0.6,0.5,CSK,1,16.900712,9.982425
CSK,1,MI,0,MI,0,303.7518797,257.8922306,333.2401961,313.1862745,0.6065573770491803,0.559322033898305,MI,0,16.900712,15.160852
KKR,1,DD,0,DD,0,281.97058819999995,245.5294118,243.1888889,227.087963,0.4363636363636363,0.5,DD,0,12.745465,8.076035
RPS,1,MI,0,MI,0,228.6493056,217.8697917,333.2401961,313.1862745,0.3076923076923077,0.5666666666666667,RPS,1,6.032793,15.160852
RR,1,KXIP,0,KXIP,0,227.7604167,213.2239583,312.6354167,275.5885417,0.5535714285714286,0.4912280701754386,RR,1,12.695051,9.380131
RCB,1,DD,0,DD,0,309.625,239.203125,243.1888889,227.087963,0.4918032786885246,0.5087719298245614,RCB,1,9.982425,8.076035
CSK,1,SRH,0,SRH,0,303.7518797,257.8922306,290.7333333,247.89444440000003,0.5967741935483871,0.4166666666666667,CSK,1,16.900712,9.026536
RR,1,KKR,0,KKR,0,227.7604167,213.2239583,281.97058819999995,245.5294118,0.5614035087719298,0.42857142857142855,RR,1,12.695051,12.745465
RPS,1,KXIP,0,RPS,1,228.6493056,217.8697917,312.6354167,275.5885417,0.35714285714285715,0.4827586206896552,RPS,1,6.032793,9.380131
SRH,1,MI,0,SRH,1,290.7333333,247.89444440000003,333.2401961,313.1862745,0.4098360655737705,0.5573770491803278,MI,0,9.026536,15.160852
KKR,1,RCB,0,RCB,0,281.97058819999995,245.5294118,309.625,239.203125,0.42105263157894735,0.5,KKR,1,12.745465,9.982425
CSK,1,DD,0,DD,0,303.7518797,257.8922306,243.1888889,227.087963,0.6031746031746031,0.5,DD,0,16.900712,8.076035
MI,1,RR,0,RR,0,333.2401961,313.1862745,227.7604167,213.2239583,0.5645161290322581,0.5689655172413793,MI,1,15.160852,12.695051
RCB,1,CSK,0,RCB,1,309.625,239.203125,303.7518797,257.8922306,0.49206349206349204,0.59375,CSK,0,9.982425,16.900712
RPS,1,KXIP,0,KXIP,0,228.6493056,217.8697917,312.6354167,275.5885417,0.4,0.4745762711864407,KXIP,0,6.032793,9.380131
RR,1,KKR,0,RR,1,227.7604167,213.2239583,281.97058819999995,245.5294118,0.559322033898305,0.4310344827586207,KKR,0,12.695051,12.745465
SRH,1,DD,0,SRH,1,290.7333333,247.89444440000003,243.1888889,227.087963,0.4032258064516129,0.5084745762711864,DD,0,9.026536,8.076035
CSK,1,RPS,0,CSK,1,303.7518797,257.8922306,228.6493056,217.8697917,0.6,0.375,RPS,0,16.900712,6.032793
KXIP,1,KKR,0,KKR,0,312.6354167,275.5885417,281.97058819999995,245.5294118,0.4833333333333333,0.4406779661016949,KXIP,1,9.380131,12.745465
RR,1,RCB,0,RR,1,227.7604167,213.2239583,309.625,239.203125,0.55,0.484375,RR,1,12.695051,9.982425
MI,1,DD,0,DD,0,333.2401961,313.1862745,243.1888889,227.087963,0.5714285714285714,0.5166666666666667,DD,0,15.160852,8.076035
SRH,1,RR,0,SRH,1,290.7333333,247.89444440000003,227.7604167,213.2239583,0.3968253968253968,0.5573770491803278,RR,0,9.026536,12.695051
RPS,1,RCB,0,RPS,1,228.6493056,217.8697917,309.625,239.203125,0.4117647058823529,0.476923076923077,RCB,0,6.032793,9.982425
KXIP,1,KKR,0,KXIP,1,312.6354167,275.5885417,281.97058819999995,245.5294118,0.4918032786885246,0.43333333333333335,KKR,0,9.380131,12.745465
SRH,1,DD,0,SRH,1,290.7333333,247.89444440000003,243.1888889,227.087963,0.390625,0.5245901639344263,DD,0,9.026536,8.076035
CSK,1,RPS,0,RPS,0,303.7518797,257.8922306,228.6493056,217.8697917,0.5909090909090909,0.3888888888888889,CSK,1,16.900712,6.032793
KXIP,1,RCB,0,RCB,0,312.6354167,275.5885417,309.625,239.203125,0.4838709677419355,0.4848484848484849,RCB,0,9.380131,9.982425
RR,1,CSK,0,RR,1,227.7604167,213.2239583,303.7518797,257.8922306,0.5645161290322581,0.5970149253731343,CSK,0,12.695051,16.900712
RPS,1,DD,0,DD,0,228.6493056,217.8697917,243.1888889,227.087963,0.3684210526315789,0.532258064516129,RPS,1,6.032793,8.076035
MI,1,KXIP,0,MI,1,333.2401961,313.1862745,312.6354167,275.5885417,0.5625,0.4761904761904762,KXIP,0,15.160852,9.380131
SRH,1,KKR,0,KKR,0,290.7333333,247.89444440000003,281.97058819999995,245.5294118,0.38461538461538464,0.4426229508196721,KKR,0,9.026536,12.745465
RCB,1,RR,0,RR,0,309.625,239.203125,227.7604167,213.2239583,0.4925373134328358,0.5555555555555556,RCB,1,9.982425,12.695051
RPS,1,DD,0,RPS,1,228.6493056,217.8697917,243.1888889,227.087963,0.4,0.5238095238095238,DD,0,6.032793,8.076035
KXIP,1,MI,0,KXIP,1,312.6354167,275.5885417,333.2401961,313.1862745,0.484375,0.5538461538461539,MI,0,9.380131,15.160852
SRH,1,RPS,0,SRH,1,290.7333333,247.89444440000003,228.6493056,217.8697917,0.3787878787878788,0.3809523809523809,SRH,1,9.026536,6.032793
DD,1,MI,0,MI,0,243.1888889,227.087963,333.2401961,313.1862745,0.53125,0.5606060606060606,DD,1,8.076035,15.160852
KXIP,1,CSK,0,KXIP,1,312.6354167,275.5885417,303.7518797,257.8922306,0.476923076923077,0.6029411764705882,KXIP,1,9.380131,16.900712
KKR,1,RCB,0,KKR,1,281.97058819999995,245.5294118,309.625,239.203125,0.4516129032258064,0.5,KKR,1,12.745465,9.982425
DD,1,RR,0,DD,1,243.1888889,227.087963,227.7604167,213.2239583,0.5384615384615384,0.546875,DD,1,8.076035,12.695051
SRH,1,MI,0,MI,0,290.7333333,247.89444440000003,333.2401961,313.1862745,0.3880597014925373,0.5522388059701493,MI,0,9.026536,15.160852
CSK,1,KKR,0,CSK,1,303.7518797,257.8922306,281.97058819999995,245.5294118,0.5942028985507246,0.4603174603174603,KKR,0,16.900712,12.745465
SRH,1,RPS,0,SRH,1,290.7333333,247.89444440000003,228.6493056,217.8697917,0.38235294117647056,0.3636363636363637,SRH,1,9.026536,6.032793
RR,1,DD,0,RR,1,227.7604167,213.2239583,243.1888889,227.087963,0.5384615384615384,0.5454545454545454,DD,0,12.695051,8.076035
RCB,1,KXIP,0,KXIP,0,309.625,239.203125,312.6354167,275.5885417,0.4927536231884058,0.4848484848484849,KXIP,0,9.982425,9.380131
MI,1,RPS,0,MI,1,333.2401961,313.1862745,228.6493056,217.8697917,0.5588235294117647,0.3478260869565217,MI,1,15.160852,6.032793
CSK,1,SRH,0,CSK,1,303.7518797,257.8922306,290.7333333,247.89444440000003,0.5857142857142857,0.39130434782608703,CSK,1,16.900712,9.026536
KKR,1,RPS,0,KKR,1,281.97058819999995,245.5294118,228.6493056,217.8697917,0.46875,0.3333333333333333,KKR,1,12.745465,6.032793
RR,1,KXIP,0,RR,1,227.7604167,213.2239583,312.6354167,275.5885417,0.5303030303030303,0.4925373134328358,RR,1,12.695051,9.380131
CSK,1,MI,0,MI,0,303.7518797,257.8922306,333.2401961,313.1862745,0.5915492957746479,0.5652173913043478,MI,0,16.900712,15.160852
SRH,1,RCB,0,RCB,0,290.7333333,247.89444440000003,309.625,239.203125,0.3857142857142857,0.4857142857142857,RCB,0,9.026536,9.982425
DD,1,KKR,0,DD,1,243.1888889,227.087963,281.97058819999995,245.5294118,0.5522388059701493,0.476923076923077,KKR,0,8.076035,12.745465
RPS,1,RR,0,RPS,1,228.6493056,217.8697917,227.7604167,213.2239583,0.32,0.5373134328358209,RR,0,6.032793,12.695051
KXIP,1,SRH,0,SRH,0,312.6354167,275.5885417,290.7333333,247.89444440000003,0.4852941176470588,0.38028169014084506,KXIP,1,9.380131,9.026536
MI,1,RCB,0,RCB,0,333.2401961,313.1862745,309.625,239.203125,0.5714285714285714,0.4929577464788733,RCB,0,15.160852,9.982425
RR,1,CSK,0,CSK,0,227.7604167,213.2239583,303.7518797,257.8922306,0.5441176470588235,0.5833333333333334,CSK,0,12.695051,16.900712
RCB,1,RPS,0,RPS,0,309.625,239.203125,228.6493056,217.8697917,0.5,0.3076923076923077,RCB,1,9.982425,6.032793
MI,1,KKR,0,MI,1,333.2401961,313.1862745,281.97058819999995,245.5294118,0.5633802816901409,0.4848484848484849,MI,1,15.160852,12.745465
DD,1,CSK,0,CSK,0,243.1888889,227.087963,303.7518797,257.8922306,0.5441176470588235,0.589041095890411,CSK,0,8.076035,16.900712
RR,1,RPS,0,RR,1,227.7604167,213.2239583,228.6493056,217.8697917,0.5362318840579711,0.2962962962962963,RR,1,12.695051,6.032793
SRH,1,KXIP,0,SRH,1,290.7333333,247.89444440000003,312.6354167,275.5885417,0.375,0.4927536231884058,KXIP,0,9.026536,9.380131
RCB,1,MI,0,MI,0,309.625,239.203125,333.2401961,313.1862745,0.5068493150684932,0.5694444444444444,MI,0,9.982425,15.160852
KKR,1,CSK,0,CSK,0,281.97058819999995,245.5294118,303.7518797,257.8922306,0.4776119402985074,0.5945945945945946,CSK,0,12.745465,16.900712
KXIP,1,DD,0,KXIP,1,312.6354167,275.5885417,243.1888889,227.087963,0.5,0.5362318840579711,DD,0,9.380131,8.076035
KKR,1,MI,0,MI,0,281.97058819999995,245.5294118,333.2401961,313.1862745,0.4705882352941176,0.5753424657534246,KKR,1,12.745465,15.160852
CSK,1,KXIP,0,KXIP,0,303.7518797,257.8922306,312.6354167,275.5885417,0.6,0.4929577464788733,KXIP,0,16.900712,9.380131
RCB,1,DD,0,DD,0,309.625,239.203125,243.1888889,227.087963,0.5,0.5428571428571428,RCB,1,9.982425,8.076035
RR,1,SRH,0,RR,1,227.7604167,213.2239583,290.7333333,247.89444440000003,0.5428571428571428,0.3698630136986301,SRH,0,12.695051,9.026536
KXIP,1,DD,0,DD,0,312.6354167,275.5885417,243.1888889,227.087963,0.5,0.5352112676056338,DD,0,9.380131,8.076035
KKR,1,RPS,0,KKR,1,281.97058819999995,245.5294118,228.6493056,217.8697917,0.4782608695652174,0.2857142857142857,KKR,1,12.745465,6.032793
SRH,1,RCB,0,RCB,0,290.7333333,247.89444440000003,309.625,239.203125,0.3783783783783784,0.5066666666666667,SRH,1,9.026536,9.982425
RR,1,MI,0,RR,1,227.7604167,213.2239583,333.2401961,313.1862745,0.5352112676056338,0.5675675675675675,MI,0,12.695051,15.160852
KKR,1,DD,0,KKR,1,281.97058819999995,245.5294118,243.1888889,227.087963,0.4857142857142857,0.5416666666666666,KKR,1,12.745465,8.076035
CSK,1,MI,0,MI,0,303.7518797,257.8922306,333.2401961,313.1862745,0.5921052631578947,0.5733333333333334,CSK,1,16.900712,15.160852
CSK,1,DD,0,DD,0,303.7518797,257.8922306,243.1888889,227.087963,0.5974025974025974,0.5342465753424658,CSK,1,16.900712,8.076035
CSK,1,KKR,0,CSK,1,303.7518797,257.8922306,281.97058819999995,245.5294118,0.6025641025641025,0.4929577464788733,KKR,0,16.900712,12.745465
DD,1,KKR,0,KKR,0,292.35,247.4427083,313.1875,273.3520833,0.527027027027027,0.5,KKR,0,8.076035,12.745465
RCB,1,MI,0,MI,0,335.7693452000001,284.9488095000001,261.6065163,269.5091479,0.5,0.5657894736842105,RCB,1,9.982425,15.160852
SRH,1,RPS,0,RPS,0,248.920098,204.895098,220.6335227,220.7552083,0.38666666666666666,0.27586206896551724,SRH,1,9.026536,6.032793
RR,1,DD,0,RR,1,256.9428571,209.507672,292.35,247.4427083,0.5277777777777778,0.52,RR,1,12.695051,8.076035
MI,1,CSK,0,MI,1,261.6065163,269.5091479,298.1283069,276.9088624,0.5584415584415584,0.5949367088607594,MI,1,15.160852,16.900712
RPS,1,KXIP,0,RPS,1,220.6335227,220.7552083,289.2425595,282.2883929,0.26666666666666666,0.4931506849315068,KXIP,0,6.032793,9.380131
RCB,1,SRH,0,RCB,1,335.7693452000001,284.9488095000001,248.920098,204.895098,0.5064935064935064,0.3947368421052632,SRH,0,9.982425,9.026536
RR,1,KKR,0,KKR,0,256.9428571,209.507672,313.1875,273.3520833,0.5342465753424658,0.5068493150684932,RR,1,12.695051,12.745465
MI,1,DD,0,MI,1,261.6065163,269.5091479,292.35,247.4427083,0.5641025641025641,0.5131578947368421,MI,1,15.160852,8.076035
KXIP,1,CSK,0,CSK,0,289.2425595,282.2883929,298.1283069,276.9088624,0.5,0.5875,CSK,0,9.380131,16.900712
KKR,1,RCB,0,RCB,0,313.1875,273.3520833,335.7693452000001,284.9488095000001,0.5,0.5,RCB,0,12.745465,9.982425
RR,1,RPS,0,RR,1,256.9428571,209.507672,220.6335227,220.7552083,0.5405405405405406,0.25806451612903225,RPS,0,12.695051,6.032793
DD,1,SRH,0,DD,1,292.35,247.4427083,248.920098,204.895098,0.5064935064935064,0.4025974025974026,SRH,0,8.076035,9.026536
MI,1,RPS,0,MI,1,261.6065163,269.5091479,220.6335227,220.7552083,0.569620253164557,0.28125,MI,1,15.160852,6.032793
RCB,1,CSK,0,CSK,0,335.7693452000001,284.9488095000001,298.1283069,276.9088624,0.5063291139240507,0.5925925925925926,CSK,0,9.982425,16.900712
KKR,1,SRH,0,KKR,1,313.1875,273.3520833,248.920098,204.895098,0.4933333333333334,0.41025641025641024,KKR,1,12.745465,9.026536
KXIP,1,RR,0,RR,0,289.2425595,282.2883929,256.9428571,209.507672,0.4933333333333334,0.5333333333333333,RR,0,9.380131,12.695051
RPS,1,CSK,0,RPS,1,220.6335227,220.7552083,298.1283069,276.9088624,0.2727272727272727,0.5975609756097561,RPS,1,6.032793,16.900712
KXIP,1,KKR,0,KKR,0,289.2425595,282.2883929,313.1875,273.3520833,0.4868421052631579,0.5,KXIP,1,9.380131,12.745465
DD,1,RCB,0,RCB,0,292.35,247.4427083,335.7693452000001,284.9488095000001,0.5,0.5,RCB,0,8.076035,9.982425
SRH,1,RPS,0,RPS,0,248.920098,204.895098,220.6335227,220.7552083,0.4050632911392405,0.29411764705882354,SRH,1,9.026536,6.032793
RR,1,MI,0,RR,1,256.9428571,209.507672,261.6065163,269.5091479,0.5394736842105263,0.575,RR,1,12.695051,15.160852
CSK,1,DD,0,CSK,1,298.1283069,276.9088624,292.35,247.4427083,0.5903614457831325,0.4936708860759494,CSK,1,16.900712,8.076035
KXIP,1,SRH,0,KXIP,1,289.2425595,282.2883929,248.920098,204.895098,0.4935064935064935,0.4125,SRH,0,9.380131,9.026536
KKR,1,CSK,0,KKR,1,313.1875,273.3520833,298.1283069,276.9088624,0.4935064935064935,0.5952380952380952,CSK,0,12.745465,16.900712
RR,1,RCB,0,RCB,0,256.9428571,209.507672,335.7693452000001,284.9488095000001,0.5454545454545454,0.5061728395061729,RCB,0,12.695051,9.982425
MI,1,DD,0,MI,1,261.6065163,269.5091479,292.35,247.4427083,0.5679012345679012,0.4875,DD,0,15.160852,8.076035
RPS,1,KXIP,0,KXIP,0,220.6335227,220.7552083,289.2425595,282.2883929,0.2857142857142857,0.4871794871794872,KXIP,0,6.032793,9.380131
RR,1,CSK,0,RR,1,256.9428571,209.507672,298.1283069,276.9088624,0.5384615384615384,0.6,CSK,0,12.695051,16.900712
RCB,1,RPS,0,RPS,0,335.7693452000001,284.9488095000001,220.6335227,220.7552083,0.5121951219512195,0.2777777777777778,RCB,1,9.982425,6.032793
KXIP,1,DD,0,DD,0,289.2425595,282.2883929,292.35,247.4427083,0.4936708860759494,0.4938271604938271,KXIP,1,9.380131,8.076035
KKR,1,MI,0,KKR,1,313.1875,273.3520833,261.6065163,269.5091479,0.4871794871794872,0.5609756097560976,MI,0,12.745465,15.160852
SRH,1,CSK,0,SRH,1,248.920098,204.895098,298.1283069,276.9088624,0.41975308641975306,0.6046511627906976,CSK,0,9.026536,16.900712
KXIP,1,KKR,0,KXIP,1,289.2425595,282.2883929,313.1875,273.3520833,0.5,0.4810126582278481,KKR,0,9.380131,12.745465
SRH,1,RR,0,SRH,1,248.920098,204.895098,256.9428571,209.507672,0.4146341463414634,0.5316455696202531,RR,0,9.026536,12.695051
MI,1,RCB,0,MI,1,261.6065163,269.5091479,335.7693452000001,284.9488095000001,0.5662650602409639,0.5180722891566265,MI,1,15.160852,9.982425
CSK,1,KKR,0,KKR,0,298.1283069,276.9088624,313.1875,273.3520833,0.6091954022988506,0.4875,CSK,1,16.900712,12.745465
DD,1,RPS,0,RPS,0,292.35,247.4427083,220.6335227,220.7552083,0.4878048780487805,0.2702702702702703,DD,1,8.076035,6.032793
RCB,1,RR,0,RR,0,335.7693452000001,284.9488095000001,256.9428571,209.507672,0.5119047619047619,0.5375,RR,0,9.982425,12.695051
MI,1,KXIP,0,MI,1,261.6065163,269.5091479,289.2425595,282.2883929,0.5714285714285714,0.4938271604938271,MI,1,15.160852,9.380131
CSK,1,RPS,0,CSK,1,298.1283069,276.9088624,220.6335227,220.7552083,0.6136363636363636,0.2631578947368421,CSK,1,16.900712,6.032793
MI,1,SRH,0,MI,1,261.6065163,269.5091479,248.920098,204.895098,0.5764705882352941,0.40963855421686746,SRH,0,15.160852,9.026536
KKR,1,DD,0,KKR,1,313.1875,273.3520833,292.35,247.4427083,0.4814814814814815,0.4939759036144578,DD,0,12.745465,8.076035
CSK,1,KXIP,0,CSK,1,298.1283069,276.9088624,289.2425595,282.2883929,0.6179775280898876,0.4878048780487805,CSK,1,16.900712,9.380131
RCB,1,RPS,0,RCB,1,335.7693452000001,284.9488095000001,220.6335227,220.7552083,0.5058823529411764,0.2564102564102564,RCB,1,9.982425,6.032793
RR,1,KKR,0,RR,1,256.9428571,209.507672,313.1875,273.3520833,0.5432098765432098,0.47560975609756106,KKR,0,12.695051,12.745465
DD,1,SRH,0,DD,1,292.35,247.4427083,248.920098,204.895098,0.5,0.4166666666666667,SRH,0,8.076035,9.026536
RCB,1,KXIP,0,KXIP,0,335.7693452000001,284.9488095000001,289.2425595,282.2883929,0.5116279069767442,0.4819277108433735,KXIP,0,9.982425,9.380131
MI,1,CSK,0,MI,1,261.6065163,269.5091479,298.1283069,276.9088624,0.5697674418604651,0.6222222222222222,MI,1,15.160852,16.900712
RPS,1,RR,0,RPS,1,220.6335227,220.7552083,256.9428571,209.507672,0.25,0.5365853658536586,RR,0,6.032793,12.695051
SRH,1,RCB,0,SRH,1,248.920098,204.895098,335.7693452000001,284.9488095000001,0.4235294117647059,0.5057471264367817,RCB,0,9.026536,9.982425
DD,1,RR,0,DD,1,292.35,247.4427083,256.9428571,209.507672,0.4941176470588236,0.5421686746987951,RR,0,8.076035,12.695051
MI,1,KKR,0,MI,1,261.6065163,269.5091479,313.1875,273.3520833,0.5747126436781609,0.4819277108433735,MI,1,15.160852,12.745465
CSK,1,SRH,0,SRH,0,298.1283069,276.9088624,248.920098,204.895098,0.6153846153846154,0.4186046511627907,CSK,1,16.900712,9.026536
KXIP,1,RR,0,RR,0,289.2425595,282.2883929,256.9428571,209.507672,0.4880952380952381,0.5476190476190477,RR,0,9.380131,12.695051
KKR,1,RPS,0,KKR,1,313.1875,273.3520833,220.6335227,220.7552083,0.4761904761904762,0.24390243902439024,KKR,1,12.745465,6.032793
RCB,1,DD,0,DD,0,335.7693452000001,284.9488095000001,292.35,247.4427083,0.5113636363636364,0.4883720930232558,RCB,1,9.982425,8.076035
RPS,1,MI,0,RPS,1,220.6335227,220.7552083,261.6065163,269.5091479,0.2380952380952381,0.5795454545454546,MI,0,6.032793,15.160852
SRH,1,KXIP,0,KXIP,0,248.920098,204.895098,289.2425595,282.2883929,0.4137931034482759,0.4823529411764706,SRH,1,9.026536,9.380131
RCB,1,KKR,0,KKR,0,335.7693452000001,284.9488095000001,313.1875,273.3520833,0.5168539325842697,0.4823529411764706,KKR,0,9.982425,12.745465
CSK,1,RR,0,RR,0,298.1283069,276.9088624,256.9428571,209.507672,0.6195652173913043,0.5529411764705883,RR,0,16.900712,12.695051
DD,1,KXIP,0,KXIP,0,292.35,247.4427083,289.2425595,282.2883929,0.4827586206896552,0.4767441860465117,KXIP,0,8.076035,9.380131
SRH,1,MI,0,SRH,1,248.920098,204.895098,261.6065163,269.5091479,0.4204545454545455,0.5842696629213483,MI,0,9.026536,15.160852
RPS,1,KKR,0,KKR,0,220.6335227,220.7552083,313.1875,273.3520833,0.2325581395348837,0.4883720930232558,RPS,1,6.032793,12.745465
CSK,1,DD,0,CSK,1,298.1283069,276.9088624,292.35,247.4427083,0.6129032258064516,0.4772727272727273,CSK,1,16.900712,8.076035
MI,1,RR,0,RR,0,261.6065163,269.5091479,256.9428571,209.507672,0.5888888888888889,0.5581395348837209,MI,1,15.160852,12.695051
RCB,1,KXIP,0,KXIP,0,335.7693452000001,284.9488095000001,289.2425595,282.2883929,0.5111111111111111,0.4827586206896552,KXIP,0,9.982425,9.380131
SRH,1,RR,0,SRH,1,248.920098,204.895098,256.9428571,209.507672,0.4157303370786517,0.5517241379310345,SRH,1,9.026536,12.695051
KXIP,1,MI,0,MI,0,289.2425595,282.2883929,261.6065163,269.5091479,0.4886363636363637,0.5934065934065934,KXIP,1,9.380131,15.160852
RPS,1,DD,0,RPS,1,220.6335227,220.7552083,292.35,247.4427083,0.25,0.4719101123595506,RPS,1,6.032793,8.076035
RCB,1,CSK,0,CSK,0,335.7693452000001,284.9488095000001,298.1283069,276.9088624,0.5054945054945055,0.6170212765957447,RCB,1,9.982425,16.900712
KKR,1,SRH,0,KKR,1,313.1875,273.3520833,248.920098,204.895098,0.4827586206896552,0.4222222222222222,SRH,0,12.745465,9.026536
CSK,1,MI,0,CSK,1,298.1283069,276.9088624,261.6065163,269.5091479,0.6105263157894737,0.5869565217391305,CSK,1,16.900712,15.160852
SRH,1,RR,0,SRH,1,248.920098,204.895098,256.9428571,209.507672,0.42857142857142855,0.5454545454545454,RR,0,9.026536,12.695051
RR,1,MI,0,RR,1,256.9428571,209.507672,261.6065163,269.5091479,0.5505617977528089,0.5806451612903226,MI,0,12.695051,15.160852
MI,1,CSK,0,MI,1,261.6065163,269.5091479,298.1283069,276.9088624,0.5851063829787234,0.6145833333333334,MI,1,15.160852,16.900712
