,Unnamed: 0,Unnamed: 0.1,ID,SEASON,CITY,CITY_Corrrected,TEAM1,TEAM1_MODEL,TEAM2,TEAM1_STRENGTH,TEAM1_CUMU_STRENGTH,TEAM2_STRENGTH,TEAM2_CUMU_STRENGTH,TEAM2_MODEL,TOSS_WINNER,TOSS_DECISION,RESULT,WINNER,WIN_BY_RUNS,TOSS_WINNER_MODEL,WINNER_MODEL,TOSS_DECISION_MODEL,CITY_MODEL,WIN_RATE_TEAM1,WIN_RATE_TEAM2
231,231,231,291,2011,Bangalore,RCB,KKR,1,RCB,-1.4768070450091246,-1.4646535359177937,-0.7799968362376442,-0.35679570121035964,0,RCB,field,normal,RCB,0,0,0,0,0,0.4509803921568628,0.5
232,232,232,292,2011,Mumbai,MI,SRH,1,MI,-0.9452934917015451,-0.8219309876694639,-1.0074976669041782,-0.632541382529301,0,SRH,bat,normal,SRH,10,1,1,1,0,0.3859649122807017,0.5740740740740741
233,233,233,293,2011,Dharamsala,Dharamsala,KXIP,1,DD,-0.9662402470047124,-1.1236776506893422,0.27818164732797435,-0.12052231373513198,0,DD,field,normal,KXIP,29,0,1,0,2,0.4814814814814815,0.509090909090909
234,234,234,294,2011,Indore,Indore,RR,1,KTK,-0.3964927859860033,-0.6520594202384695,0.3874080470207698,0.1288014293989677,0,KTK,field,normal,KTK,0,0,0,0,2,0.5555555555555556,0.4166666666666667
235,235,235,295,2011,Mumbai,MI,RPS,1,SRH,-0.20838041742080993,-0.22800670219147184,-0.8458682268644633,-0.7012451865293997,0,SRH,field,normal,SRH,0,0,0,0,2,0.3636363636363637,0.3965517241379311
236,236,236,296,2011,Dharamsala,Dharamsala,KXIP,1,RCB,-0.9662402470047124,-1.1236776506893422,-0.7799968362376442,-0.35679570121035964,0,KXIP,bat,normal,KXIP,111,1,1,1,2,0.4909090909090909,0.5087719298245614
237,237,237,297,2011,Chennai,CSK,CSK,1,KTK,-0.08592550207679549,0.35269212488275925,0.3874080470207698,0.1288014293989677,0,CSK,bat,normal,CSK,11,1,1,1,1,0.5862068965517241,0.4615384615384616
238,238,238,298,2011,Mumbai,MI,RPS,1,KKR,-0.20838041742080993,-0.22800670219147184,-1.3369359786723187,-1.3224931304016476,0,KKR,field,normal,KKR,0,0,0,0,2,0.3333333333333333,0.4423076923076923
239,239,239,299,2011,Mumbai,MI,MI,1,RR,-1.1202352134463633,-0.7508523073827126,-0.33882879754187606,-0.5370493569658064,0,MI,bat,normal,RR,0,1,0,1,1,0.5636363636363636,0.5454545454545454
240,240,240,300,2011,Dharamsala,Dharamsala,SRH,1,KXIP,-0.9452934917015451,-0.8219309876694639,-0.865221027880326,-0.9929099094838252,0,KXIP,field,normal,SRH,82,0,1,0,2,0.4067796610169492,0.5
241,241,241,303,2011,Kolkata,KKR,KKR,1,MI,-1.4768070450091246,-1.4646535359177937,-1.0074976669041782,-0.632541382529301,0,MI,field,normal,MI,0,0,0,0,1,0.4528301886792453,0.5535714285714286
242,242,242,304,2011,Mumbai,MI,RCB,1,CSK,-0.8739967373036479,-0.4655749576322774,-0.0518942933409804,0.4341314942587477,0,CSK,field,normal,CSK,0,0,0,0,2,0.5,0.5932203389830508
243,243,243,305,2011,Mumbai,MI,KKR,1,MI,-1.4768070450091246,-1.4646535359177937,-1.0074976669041782,-0.632541382529301,0,MI,field,normal,MI,0,0,0,0,0,0.4444444444444444,0.5614035087719298
244,244,244,306,2011,Chennai,CSK,RCB,1,MI,-0.8739967373036479,-0.4655749576322774,-1.0074976669041782,-0.632541382529301,0,MI,field,normal,RCB,43,0,1,0,2,0.4915254237288136,0.5689655172413793
245,245,245,307,2011,Chennai,CSK,CSK,1,RCB,-0.08592550207679549,0.35269212488275925,-0.7799968362376442,-0.35679570121035964,0,CSK,bat,normal,CSK,58,1,1,1,1,0.6,0.5
246,246,246,308,2012,Chennai,CSK,CSK,1,MI,1.734835389702949,0.6276268277542926,1.8581155544234909,0.13913432627792108,0,MI,field,normal,MI,0,0,0,0,1,0.6065573770491803,0.559322033898305
247,247,247,309,2012,Kolkata,KKR,KKR,1,DD,-0.12263886814003992,-0.5921992392051041,-1.5867533826393194,-2.005640674354007,0,DD,field,normal,DD,0,0,0,0,1,0.4363636363636363,0.5
248,248,248,310,2012,Mumbai,MI,RPS,1,MI,-0.4499444826176818,-0.4129362506780445,1.8581155544234909,0.13913432627792108,0,MI,field,normal,RPS,28,0,1,0,0,0.3076923076923077,0.5666666666666667
249,249,249,311,2012,Jaipur,RR,RR,1,KXIP,-0.5042278264120689,-0.5163388303703051,-0.27742702139050546,-0.1690372668402143,0,KXIP,field,normal,RR,31,0,1,0,1,0.5535714285714286,0.4912280701754386
250,250,250,312,2012,Bangalore,RCB,RCB,1,DD,0.60968422823824,0.5615455950709695,-1.5867533826393194,-2.005640674354007,0,DD,field,normal,RCB,20,0,1,0,1,0.4918032786885246,0.5087719298245614
251,251,251,313,2012,Visakhapatnam,Visakhapatnam,CSK,1,SRH,1.734835389702949,0.6276268277542926,-0.6089004857416878,-0.34615757547445614,0,SRH,field,normal,CSK,74,0,1,0,2,0.5967741935483871,0.4166666666666667
252,252,252,314,2012,Jaipur,RR,RR,1,KKR,-0.5042278264120689,-0.5163388303703051,-0.0858139366347108,-0.47918922044476675,0,KKR,field,normal,RR,22,0,1,0,1,0.5614035087719298,0.42857142857142855
253,253,253,315,2012,Pune,RPS,RPS,1,KXIP,-0.4499444826176818,-0.4129362506780445,-0.27742702139050546,-0.1690372668402143,0,RPS,bat,normal,RPS,22,1,1,1,1,0.35714285714285715,0.4827586206896552
254,254,254,316,2012,Visakhapatnam,Visakhapatnam,SRH,1,MI,-0.688808382183054,-0.45456910505923126,1.8581155544234909,0.13913432627792108,0,SRH,bat,normal,MI,0,1,0,1,2,0.4098360655737705,0.5573770491803278
255,255,255,317,2012,Bangalore,RCB,KKR,1,RCB,-0.12263886814003992,-0.5921992392051041,0.5907826511616914,0.6360067657559565,0,RCB,field,normal,KKR,42,0,1,0,0,0.42105263157894735,0.5
256,256,256,318,2012,Delhi,DD,CSK,1,DD,1.734835389702949,0.6276268277542926,-1.5867533826393194,-2.005640674354007,0,DD,field,normal,DD,0,0,0,0,0,0.6031746031746031,0.5
257,257,257,319,2012,Mumbai,MI,MI,1,RR,1.9813984411068895,0.0474978246024404,-0.43836568378631946,-0.4058634547028156,0,RR,field,normal,MI,27,0,1,0,1,0.5645161290322581,0.5689655172413793
258,258,258,320,2012,Chennai,CSK,RCB,1,CSK,0.60968422823824,0.5615455950709695,1.6303148472197913,0.6998800965500029,0,RCB,bat,normal,CSK,0,1,0,1,0,0.49206349206349204,0.59375
259,259,259,321,2012,Chandigarh,KXIP,RPS,1,KXIP,-0.4499444826176818,-0.4129362506780445,-0.27742702139050546,-0.1690372668402143,0,KXIP,field,normal,KXIP,0,0,0,0,0,0.4,0.4745762711864407
260,260,260,322,2012,Kolkata,KKR,RR,1,KKR,-0.5042278264120689,-0.5163388303703051,-0.0858139366347108,-0.47918922044476675,0,RR,bat,normal,KKR,0,1,0,1,0,0.559322033898305,0.4310344827586207
261,261,261,323,2012,Delhi,DD,SRH,1,DD,-0.688808382183054,-0.45456910505923126,-1.5867533826393194,-2.005640674354007,0,SRH,bat,normal,DD,0,1,0,1,0,0.4032258064516129,0.5084745762711864
262,262,262,324,2012,Pune,RPS,CSK,1,RPS,1.734835389702949,0.6276268277542926,-0.38821305939539136,-0.30591575534174825,0,CSK,bat,normal,RPS,0,1,0,1,0,0.6,0.375
263,263,263,325,2012,Kolkata,KKR,KXIP,1,KKR,-0.3300337768137184,-0.2713262996144856,-0.0858139366347108,-0.47918922044476675,0,KKR,field,normal,KXIP,2,0,1,0,0,0.4833333333333333,0.4406779661016949
264,264,264,326,2012,Bangalore,RCB,RR,1,RCB,-0.5042278264120689,-0.5163388303703051,0.5907826511616914,0.6360067657559565,0,RR,bat,normal,RR,59,1,1,1,0,0.55,0.484375
265,265,265,327,2012,Mumbai,MI,MI,1,DD,1.9813984411068895,0.0474978246024404,-1.5867533826393194,-2.005640674354007,0,DD,field,normal,DD,0,0,0,0,1,0.5714285714285714,0.5166666666666667
266,266,266,328,2012,Jaipur,RR,SRH,1,RR,-0.688808382183054,-0.45456910505923126,-0.43836568378631946,-0.4058634547028156,0,SRH,bat,normal,RR,0,1,0,1,0,0.3968253968253968,0.5573770491803278
267,267,267,329,2012,Bangalore,RCB,RPS,1,RCB,-0.4499444826176818,-0.4129362506780445,0.5907826511616914,0.6360067657559565,0,RPS,bat,normal,RCB,0,1,0,1,0,0.4117647058823529,0.476923076923077
268,268,268,330,2012,Chandigarh,KXIP,KXIP,1,KKR,-0.3300337768137184,-0.2713262996144856,-0.0858139366347108,-0.47918922044476675,0,KXIP,bat,normal,KKR,0,1,0,1,1,0.4918032786885246,0.43333333333333335
269,269,269,331,2012,Hyderabad,SRH,SRH,1,DD,-0.688808382183054,-0.45456910505923126,-1.5867533826393194,-2.005640674354007,0,SRH,bat,normal,DD,0,1,0,1,1,0.390625,0.5245901639344263
270,270,270,332,2012,Chennai,CSK,CSK,1,RPS,1.734835389702949,0.6276268277542926,-0.38821305939539136,-0.30591575534174825,0,RPS,field,normal,CSK,13,0,1,0,1,0.5909090909090909,0.3888888888888889
271,271,271,333,2012,Chandigarh,KXIP,KXIP,1,RCB,-0.3300337768137184,-0.2713262996144856,0.5907826511616914,0.6360067657559565,0,RCB,field,normal,RCB,0,0,0,0,1,0.4838709677419355,0.4848484848484849
272,272,272,334,2012,Chennai,CSK,RR,1,CSK,-0.5042278264120689,-0.5163388303703051,1.6303148472197913,0.6998800965500029,0,RR,bat,normal,CSK,0,1,0,1,0,0.5645161290322581,0.5970149253731343
273,273,273,335,2012,Delhi,DD,RPS,1,DD,-0.4499444826176818,-0.4129362506780445,-1.5867533826393194,-2.005640674354007,0,DD,field,normal,RPS,20,0,1,0,0,0.3684210526315789,0.532258064516129
274,274,274,336,2012,Mumbai,MI,MI,1,KXIP,1.9813984411068895,0.0474978246024404,-0.27742702139050546,-0.1690372668402143,0,MI,bat,normal,KXIP,0,1,0,1,1,0.5625,0.4761904761904762
275,275,275,337,2012,Cuttack,Cuttack,SRH,1,KKR,-0.688808382183054,-0.45456910505923126,-0.0858139366347108,-0.47918922044476675,0,KKR,field,normal,KKR,0,0,0,0,2,0.38461538461538464,0.4426229508196721
276,276,276,338,2012,Jaipur,RR,RCB,1,RR,0.60968422823824,0.5615455950709695,-0.43836568378631946,-0.4058634547028156,0,RR,field,normal,RCB,46,0,1,0,0,0.4925373134328358,0.5555555555555556
277,277,277,339,2012,Pune,RPS,RPS,1,DD,-0.4499444826176818,-0.4129362506780445,-1.5867533826393194,-2.005640674354007,0,RPS,bat,normal,DD,0,1,0,1,1,0.4,0.5238095238095238
278,278,278,340,2012,Chandigarh,KXIP,KXIP,1,MI,-0.3300337768137184,-0.2713262996144856,1.8581155544234909,0.13913432627792108,0,KXIP,bat,normal,MI,0,1,0,1,1,0.484375,0.5538461538461539
279,279,279,341,2012,Pune,RPS,SRH,1,RPS,-0.688808382183054,-0.45456910505923126,-0.38821305939539136,-0.30591575534174825,0,SRH,bat,normal,SRH,18,1,1,1,0,0.3787878787878788,0.3809523809523809
280,280,280,342,2012,Delhi,DD,DD,1,MI,-1.7472001538454183,-2.1714153604187993,1.8581155544234909,0.13913432627792108,0,MI,field,normal,DD,37,0,1,0,1,0.53125,0.5606060606060606
281,281,281,343,2012,Chennai,CSK,KXIP,1,CSK,-0.3300337768137184,-0.2713262996144856,1.6303148472197913,0.6998800965500029,0,KXIP,bat,normal,KXIP,7,1,1,1,0,0.476923076923077,0.6029411764705882
282,282,282,344,2012,Kolkata,KKR,KKR,1,RCB,-0.12263886814003992,-0.5921992392051041,0.5907826511616914,0.6360067657559565,0,KKR,bat,normal,KKR,47,1,1,1,1,0.4516129032258064,0.5
283,283,283,345,2012,Delhi,DD,DD,1,RR,-1.7472001538454183,-2.1714153604187993,-0.43836568378631946,-0.4058634547028156,0,DD,bat,normal,DD,1,1,1,1,1,0.5384615384615384,0.546875
284,284,284,346,2012,Mumbai,MI,SRH,1,MI,-0.688808382183054,-0.45456910505923126,1.8581155544234909,0.13913432627792108,0,MI,field,normal,MI,0,0,0,0,0,0.3880597014925373,0.5522388059701493
285,285,285,347,2012,Chennai,CSK,CSK,1,KKR,1.734835389702949,0.6276268277542926,-0.0858139366347108,-0.47918922044476675,0,CSK,bat,normal,KKR,0,1,0,1,1,0.5942028985507246,0.4603174603174603
286,286,286,348,2012,Cuttack,Cuttack,SRH,1,RPS,-0.688808382183054,-0.45456910505923126,-0.38821305939539136,-0.30591575534174825,0,SRH,bat,normal,SRH,13,1,1,1,2,0.38235294117647056,0.3636363636363637
287,287,287,349,2012,Jaipur,RR,RR,1,DD,-0.5042278264120689,-0.5163388303703051,-1.5867533826393194,-2.005640674354007,0,RR,bat,normal,DD,0,1,0,1,1,0.5384615384615384,0.5454545454545454
288,288,288,350,2012,Bangalore,RCB,RCB,1,KXIP,0.60968422823824,0.5615455950709695,-0.27742702139050546,-0.1690372668402143,0,KXIP,field,normal,KXIP,0,0,0,0,1,0.4927536231884058,0.4848484848484849
289,289,289,351,2012,Pune,RPS,MI,1,RPS,1.9813984411068895,0.0474978246024404,-0.38821305939539136,-0.30591575534174825,0,MI,bat,normal,MI,1,1,1,1,0,0.5588235294117647,0.3478260869565217
290,290,290,352,2012,Chennai,CSK,CSK,1,SRH,1.734835389702949,0.6276268277542926,-0.6089004857416878,-0.34615757547445614,0,CSK,bat,normal,CSK,10,1,1,1,1,0.5857142857142857,0.39130434782608703
291,291,291,353,2012,Kolkata,KKR,KKR,1,RPS,-0.12263886814003992,-0.5921992392051041,-0.38821305939539136,-0.30591575534174825,0,KKR,bat,normal,KKR,7,1,1,1,1,0.46875,0.3333333333333333
292,292,292,354,2012,Chandigarh,KXIP,RR,1,KXIP,-0.5042278264120689,-0.5163388303703051,-0.27742702139050546,-0.1690372668402143,0,RR,bat,normal,RR,43,1,1,1,0,0.5303030303030303,0.4925373134328358
293,293,293,355,2012,Mumbai,MI,CSK,1,MI,1.734835389702949,0.6276268277542926,1.8581155544234909,0.13913432627792108,0,MI,field,normal,MI,0,0,0,0,0,0.5915492957746479,0.5652173913043478
294,294,294,356,2012,Bangalore,RCB,SRH,1,RCB,-0.688808382183054,-0.45456910505923126,0.5907826511616914,0.6360067657559565,0,RCB,field,normal,RCB,0,0,0,0,0,0.3857142857142857,0.4857142857142857
295,295,295,357,2012,Delhi,DD,DD,1,KKR,-1.7472001538454183,-2.1714153604187993,-0.0858139366347108,-0.47918922044476675,0,DD,bat,normal,KKR,0,1,0,1,1,0.5522388059701493,0.476923076923077
296,296,296,358,2012,Pune,RPS,RPS,1,RR,-0.4499444826176818,-0.4129362506780445,-0.43836568378631946,-0.4058634547028156,0,RPS,bat,normal,RR,0,1,0,1,1,0.32,0.5373134328358209
297,297,297,359,2012,Hyderabad,SRH,KXIP,1,SRH,-0.3300337768137184,-0.2713262996144856,-0.6089004857416878,-0.34615757547445614,0,SRH,field,normal,KXIP,25,0,1,0,0,0.4852941176470588,0.38028169014084506
298,298,298,360,2012,Mumbai,MI,MI,1,RCB,1.9813984411068895,0.0474978246024404,0.5907826511616914,0.6360067657559565,0,RCB,field,normal,RCB,0,0,0,0,1,0.5714285714285714,0.4929577464788733
299,299,299,361,2012,Jaipur,RR,RR,1,CSK,-0.5042278264120689,-0.5163388303703051,1.6303148472197913,0.6998800965500029,0,CSK,field,normal,CSK,0,0,0,0,1,0.5441176470588235,0.5833333333333334
300,300,300,362,2012,Pune,RPS,RCB,1,RPS,0.60968422823824,0.5615455950709695,-0.38821305939539136,-0.30591575534174825,0,RPS,field,normal,RCB,35,0,1,0,0,0.5,0.3076923076923077
301,301,301,363,2012,Kolkata,KKR,MI,1,KKR,1.9813984411068895,0.0474978246024404,-0.0858139366347108,-0.47918922044476675,0,MI,bat,normal,MI,27,1,1,1,0,0.5633802816901409,0.4848484848484849
302,302,302,364,2012,Chennai,CSK,DD,1,CSK,-1.7472001538454183,-2.1714153604187993,1.6303148472197913,0.6998800965500029,0,CSK,field,normal,CSK,0,0,0,0,0,0.5441176470588235,0.589041095890411
303,303,303,365,2012,Jaipur,RR,RR,1,RPS,-0.5042278264120689,-0.5163388303703051,-0.38821305939539136,-0.30591575534174825,0,RR,bat,normal,RR,45,1,1,1,1,0.5362318840579711,0.2962962962962963
304,304,304,366,2012,Chandigarh,KXIP,SRH,1,KXIP,-0.688808382183054,-0.45456910505923126,-0.27742702139050546,-0.1690372668402143,0,SRH,bat,normal,KXIP,0,1,0,1,0,0.375,0.4927536231884058
305,305,305,367,2012,Bangalore,RCB,RCB,1,MI,0.60968422823824,0.5615455950709695,1.8581155544234909,0.13913432627792108,0,MI,field,normal,MI,0,0,0,0,1,0.5068493150684932,0.5694444444444444
306,306,306,368,2012,Kolkata,KKR,KKR,1,CSK,-0.12263886814003992,-0.5921992392051041,1.6303148472197913,0.6998800965500029,0,CSK,field,normal,CSK,0,0,0,0,1,0.4776119402985074,0.5945945945945946
307,307,307,369,2012,Delhi,DD,KXIP,1,DD,-0.3300337768137184,-0.2713262996144856,-1.5867533826393194,-2.005640674354007,0,KXIP,bat,normal,DD,0,1,0,1,0,0.5,0.5362318840579711
308,308,308,370,2012,Mumbai,MI,KKR,1,MI,-0.12263886814003992,-0.5921992392051041,1.8581155544234909,0.13913432627792108,0,MI,field,normal,KKR,32,0,1,0,0,0.4705882352941176,0.5753424657534246
309,309,309,371,2012,Dharamsala,Dharamsala,CSK,1,KXIP,1.734835389702949,0.6276268277542926,-0.27742702139050546,-0.1690372668402143,0,KXIP,field,normal,KXIP,0,0,0,0,2,0.6,0.4929577464788733
310,310,310,372,2012,Delhi,DD,RCB,1,DD,0.60968422823824,0.5615455950709695,-1.5867533826393194,-2.005640674354007,0,DD,field,normal,RCB,21,0,1,0,0,0.5,0.5428571428571428
311,311,311,373,2012,Hyderabad,SRH,RR,1,SRH,-0.5042278264120689,-0.5163388303703051,-0.6089004857416878,-0.34615757547445614,0,RR,bat,normal,SRH,0,1,0,1,0,0.5428571428571428,0.3698630136986301
312,312,312,374,2012,Dharamsala,Dharamsala,KXIP,1,DD,-0.3300337768137184,-0.2713262996144856,-1.5867533826393194,-2.005640674354007,0,DD,field,normal,DD,0,0,0,0,2,0.5,0.5352112676056338
313,313,313,375,2012,Pune,RPS,KKR,1,RPS,-0.12263886814003992,-0.5921992392051041,-0.38821305939539136,-0.30591575534174825,0,KKR,bat,normal,KKR,34,1,1,1,0,0.4782608695652174,0.2857142857142857
314,314,314,376,2012,Hyderabad,SRH,SRH,1,RCB,-0.688808382183054,-0.45456910505923126,0.5907826511616914,0.6360067657559565,0,RCB,field,normal,SRH,9,0,1,0,1,0.3783783783783784,0.5066666666666667
315,315,315,377,2012,Jaipur,RR,RR,1,MI,-0.5042278264120689,-0.5163388303703051,1.8581155544234909,0.13913432627792108,0,RR,bat,normal,MI,0,1,0,1,1,0.5352112676056338,0.5675675675675675
316,316,316,378,2012,Pune,RPS,KKR,1,DD,-0.12263886814003992,-0.5921992392051041,-1.5867533826393194,-2.005640674354007,0,KKR,bat,normal,KKR,18,1,1,1,2,0.4857142857142857,0.5416666666666666
317,317,317,379,2012,Bangalore,RCB,CSK,1,MI,1.734835389702949,0.6276268277542926,1.8581155544234909,0.13913432627792108,0,MI,field,normal,CSK,38,0,1,0,2,0.5921052631578947,0.5733333333333334
318,318,318,380,2012,Chennai,CSK,CSK,1,DD,1.734835389702949,0.6276268277542926,-1.5867533826393194,-2.005640674354007,0,DD,field,normal,CSK,86,0,1,0,1,0.5974025974025974,0.5342465753424658
319,319,319,381,2012,Chennai,CSK,CSK,1,KKR,1.734835389702949,0.6276268277542926,-0.0858139366347108,-0.47918922044476675,0,CSK,bat,normal,KKR,0,1,0,1,1,0.6025641025641025,0.4929577464788733
320,320,320,382,2013,Kolkata,KKR,DD,1,KKR,0.7284930835932669,-0.23079928548792414,0.7103730529048276,0.42116269251756433,0,KKR,field,normal,KKR,0,0,0,0,0,0.527027027027027,0.5
321,321,321,383,2013,Bangalore,RCB,RCB,1,MI,-0.7303387411093545,-0.6338957203652971,0.053367632012198817,0.6780592488603925,0,MI,field,normal,RCB,2,0,1,0,1,0.5,0.5657894736842105
322,322,322,384,2013,Hyderabad,SRH,SRH,1,RPS,-1.6625325908465203,-2.170464813521329,-0.20157971029395,-0.32349040692508824,0,RPS,field,normal,SRH,22,0,1,0,1,0.38666666666666666,0.27586206896551724
323,323,323,385,2013,Delhi,DD,RR,1,DD,1.0227841749879152,-0.1595519711321767,0.7005506846031555,-0.12986433869878544,0,RR,bat,normal,RR,5,1,1,1,0,0.5277777777777778,0.52
324,324,324,386,2013,Chennai,CSK,MI,1,CSK,0.02800610871722138,0.6050517013971918,-0.8946384597276423,-0.6492158017008373,0,MI,bat,normal,MI,9,1,1,1,0,0.5584415584415584,0.5949367088607594
325,325,325,387,2013,Pune,RPS,RPS,1,KXIP,-0.24793945544698046,-0.43111840316906935,0.19945091814155227,0.5985199684160369,0,RPS,bat,normal,KXIP,0,1,0,1,1,0.26666666666666666,0.4931506849315068
326,326,326,388,2013,Hyderabad,SRH,RCB,1,SRH,-0.7303387411093545,-0.6338957203652971,-1.5085286420768553,-2.004721887068238,0,RCB,bat,tie,SRH,0,1,0,1,0,0.5064935064935064,0.3947368421052632
327,327,327,389,2013,Jaipur,RR,RR,1,KKR,1.0227841749879152,-0.1595519711321767,0.7103730529048276,0.42116269251756433,0,KKR,field,normal,RR,19,0,1,0,1,0.5342465753424658,0.5068493150684932
328,328,328,390,2013,Mumbai,MI,MI,1,DD,0.02800610871722138,0.6050517013971918,0.7005506846031555,-0.12986433869878544,0,MI,bat,normal,MI,44,1,1,1,1,0.5641025641025641,0.5131578947368421
329,329,329,391,2013,Chandigarh,KXIP,KXIP,1,CSK,0.18612124904889898,0.5227629960303901,-0.8946384597276423,-0.6492158017008373,0,CSK,field,normal,CSK,0,0,0,0,1,0.5,0.5875
330,330,330,392,2013,Bangalore,RCB,KKR,1,RCB,0.7391244513804969,0.33927503210195026,-0.6472705703101801,-0.5194925414626397,0,RCB,field,normal,RCB,0,0,0,0,0,0.5,0.5
331,331,331,393,2013,Pune,RPS,RR,1,RPS,1.0227841749879152,-0.1595519711321767,-0.20157971029395,-0.32349040692508824,0,RR,bat,normal,RPS,0,1,0,1,0,0.5405405405405406,0.25806451612903225
332,332,332,394,2013,Delhi,DD,DD,1,SRH,0.7284930835932669,-0.23079928548792414,-1.5085286420768553,-2.004721887068238,0,DD,bat,normal,SRH,0,1,0,1,1,0.5064935064935064,0.4025974025974026
333,333,333,395,2013,Mumbai,MI,MI,1,RPS,0.02800610871722138,0.6050517013971918,-0.20157971029395,-0.32349040692508824,0,MI,bat,normal,MI,41,1,1,1,1,0.569620253164557,0.28125
334,334,334,396,2013,Chennai,CSK,RCB,1,CSK,-0.7303387411093545,-0.6338957203652971,-0.8946384597276423,-0.6492158017008373,0,CSK,field,normal,CSK,0,0,0,0,0,0.5063291139240507,0.5925925925925926
335,335,335,397,2013,Kolkata,KKR,KKR,1,SRH,0.7391244513804969,0.33927503210195026,-1.5085286420768553,-2.004721887068238,0,KKR,bat,normal,KKR,48,1,1,1,1,0.4933333333333334,0.41025641025641024
336,336,336,398,2013,Jaipur,RR,KXIP,1,RR,0.18612124904889898,0.5227629960303901,0.9724475416615118,-0.060997535020340186,0,RR,field,normal,RR,0,0,0,0,0,0.4933333333333334,0.5333333333333333
337,337,337,399,2013,Chennai,CSK,RPS,1,CSK,-0.24793945544698046,-0.43111840316906935,-0.8946384597276423,-0.6492158017008373,0,RPS,bat,normal,RPS,24,1,1,1,0,0.2727272727272727,0.5975609756097561
338,338,338,400,2013,Chandigarh,KXIP,KXIP,1,KKR,0.18612124904889898,0.5227629960303901,0.7103730529048276,0.42116269251756433,0,KKR,field,normal,KXIP,4,0,1,0,1,0.4868421052631579,0.5
339,339,339,401,2013,Bangalore,RCB,DD,1,RCB,0.7284930835932669,-0.23079928548792414,-0.6472705703101801,-0.5194925414626397,0,RCB,field,tie,RCB,0,0,0,0,0,0.5,0.5
340,340,340,402,2013,Pune,RPS,SRH,1,RPS,-1.6625325908465203,-2.170464813521329,-0.20157971029395,-0.32349040692508824,0,RPS,field,normal,SRH,11,0,1,0,0,0.4050632911392405,0.29411764705882354
341,341,341,403,2013,Jaipur,RR,RR,1,MI,1.0227841749879152,-0.1595519711321767,0.053367632012198817,0.6780592488603925,0,RR,bat,normal,RR,87,1,1,1,1,0.5394736842105263,0.575
342,342,342,404,2013,Delhi,DD,CSK,1,DD,-0.998080586087839,-0.7681031092343712,0.7005506846031555,-0.12986433869878544,0,CSK,bat,normal,CSK,86,1,1,1,0,0.5903614457831325,0.4936708860759494
343,343,343,405,2013,Hyderabad,SRH,KXIP,1,SRH,0.18612124904889898,0.5227629960303901,-1.5085286420768553,-2.004721887068238,0,KXIP,bat,normal,SRH,0,1,0,1,0,0.4935064935064935,0.4125
344,344,344,406,2013,Kolkata,KKR,KKR,1,CSK,0.7391244513804969,0.33927503210195026,-0.8946384597276423,-0.6492158017008373,0,KKR,bat,normal,CSK,0,1,0,1,1,0.4935064935064935,0.5952380952380952
345,345,345,407,2013,Bangalore,RCB,RR,1,RCB,1.0227841749879152,-0.1595519711321767,-0.6472705703101801,-0.5194925414626397,0,RCB,field,normal,RCB,0,0,0,0,0,0.5454545454545454,0.5061728395061729
346,346,346,408,2013,Delhi,DD,MI,1,DD,0.02800610871722138,0.6050517013971918,0.7005506846031555,-0.12986433869878544,0,MI,bat,normal,DD,0,1,0,1,0,0.5679012345679012,0.4875
347,347,347,409,2013,Chandigarh,KXIP,RPS,1,KXIP,-0.24793945544698046,-0.43111840316906935,0.19945091814155227,0.5985199684160369,0,KXIP,field,normal,KXIP,0,0,0,0,0,0.2857142857142857,0.4871794871794872
348,348,348,410,2013,Chennai,CSK,RR,1,CSK,1.0227841749879152,-0.1595519711321767,-0.8946384597276423,-0.6492158017008373,0,RR,bat,normal,CSK,0,1,0,1,0,0.5384615384615384,0.6
349,349,349,411,2013,Bangalore,RCB,RCB,1,RPS,-0.7303387411093545,-0.6338957203652971,-0.20157971029395,-0.32349040692508824,0,RPS,field,normal,RCB,130,0,1,0,1,0.5121951219512195,0.2777777777777778
350,350,350,412,2013,Dharamsala,Dharamsala,KXIP,1,DD,0.18612124904889898,0.5227629960303901,0.7005506846031555,-0.12986433869878544,0,DD,field,normal,KXIP,7,0,1,0,2,0.4936708860759494,0.4938271604938271
351,351,351,413,2013,Kolkata,KKR,KKR,1,MI,0.7391244513804969,0.33927503210195026,0.053367632012198817,0.6780592488603925,0,KKR,bat,normal,MI,0,1,0,1,1,0.4871794871794872,0.5609756097560976
352,352,352,414,2013,Chennai,CSK,SRH,1,CSK,-1.6625325908465203,-2.170464813521329,-0.8946384597276423,-0.6492158017008373,0,SRH,bat,normal,CSK,0,1,0,1,0,0.41975308641975306,0.6046511627906976
353,353,353,415,2013,Kolkata,KKR,KXIP,1,KKR,0.18612124904889898,0.5227629960303901,0.7103730529048276,0.42116269251756433,0,KXIP,bat,normal,KKR,0,1,0,1,0,0.5,0.4810126582278481
354,354,354,416,2013,Jaipur,RR,SRH,1,RR,-1.6625325908465203,-2.170464813521329,0.9724475416615118,-0.060997535020340186,0,SRH,bat,normal,RR,0,1,0,1,0,0.4146341463414634,0.5316455696202531
355,355,355,417,2013,Mumbai,MI,MI,1,RCB,0.02800610871722138,0.6050517013971918,-0.6472705703101801,-0.5194925414626397,0,MI,bat,normal,MI,58,1,1,1,1,0.5662650602409639,0.5180722891566265
