,ID,SEASON,CITY,CITY_Corrrected,TEAM1,TEAM1_MODEL,TEAM2,TEAM2_MODEL,TOSS_WINNER,TEAM1_STRENGTH,TEAM1_CUMU_STRENGTH,TEAM2_STRENGTH,TEAM2_CUMU_STRENGTH,TOSS_DECISION,RESULT,WINNER,WIN_BY_RUNS,TOSS_WINNER_MODEL,WINNER_MODEL,TOSS_DECISION_MODEL,CITY_MODEL,WIN_RATE_TEAM1,WIN_RATE_TEAM2
177,178,2010,Kolkata,KKR,RCB,1,KKR,0,KKR,227.43385419999998,227.43385419999998,303.1287046,303.1287046,field,normal,KKR,0,0,0,0,0,0.11304347826086955,0.0782608695652174
178,179,2010,Chennai,CSK,SRH,1,CSK,0,SRH,234.5125,234.5125,336.62857139999994,336.62857139999994,bat,normal,SRH,31,1,1,1,0,0.09565217391304348,0.14782608695652175
179,180,2010,Ahmedabad,Ahmedabad,RR,1,DD,0,DD,331.64615380000004,331.64615380000004,296.6,296.6,field,normal,DD,0,0,0,0,2,0.16521739130434782,0.14782608695652175
180,181,2010,Bangalore,RCB,KXIP,1,RCB,0,KXIP,282.9642857,282.9642857,227.43385419999998,227.43385419999998,bat,normal,RCB,0,1,0,1,0,0.14782608695652175,0.11304347826086955
181,182,2010,Kolkata,KKR,CSK,1,KKR,0,CSK,336.62857139999994,336.62857139999994,303.1287046,303.1287046,bat,normal,CSK,55,1,1,1,0,0.14782608695652175,0.0782608695652174
182,183,2010,Delhi,DD,MI,1,DD,0,DD,331.65170939999996,331.65170939999996,296.6,296.6,field,normal,MI,98,0,1,0,0,0.10434782608695653,0.14782608695652175
183,184,2010,Bangalore,RCB,RR,1,RCB,0,RCB,331.64615380000004,331.64615380000004,227.43385419999998,227.43385419999998,field,normal,RCB,0,0,0,0,0,0.16521739130434782,0.11304347826086955
184,185,2010,Delhi,DD,DD,1,CSK,0,DD,296.6,296.6,336.62857139999994,336.62857139999994,bat,normal,CSK,0,1,0,1,1,0.14782608695652175,0.14782608695652175
185,186,2010,Cuttack,Cuttack,SRH,1,KXIP,0,KXIP,234.5125,234.5125,282.9642857,282.9642857,field,normal,SRH,6,0,1,0,2,0.09565217391304348,0.14782608695652175
186,187,2010,Ahmedabad,Ahmedabad,RR,1,KKR,0,RR,331.64615380000004,331.64615380000004,303.1287046,303.1287046,bat,normal,RR,34,1,1,1,2,0.16521739130434782,0.0782608695652174
187,188,2010,Mumbai,MI,MI,1,RCB,0,MI,331.65170939999996,331.65170939999996,227.43385419999998,227.43385419999998,bat,normal,RCB,0,1,0,1,1,0.10434782608695653,0.11304347826086955
188,189,2010,Cuttack,Cuttack,SRH,1,DD,0,SRH,234.5125,234.5125,296.6,296.6,bat,normal,SRH,10,1,1,1,2,0.09565217391304348,0.14782608695652175
189,190,2010,Chennai,CSK,KXIP,1,CSK,0,CSK,282.9642857,282.9642857,336.62857139999994,336.62857139999994,field,tie,KXIP,0,0,1,0,0,0.14782608695652175,0.14782608695652175
190,191,2010,Mumbai,MI,KKR,1,MI,0,KKR,303.1287046,303.1287046,331.65170939999996,331.65170939999996,bat,normal,MI,0,1,0,1,0,0.0782608695652174,0.10434782608695653
191,192,2010,Bangalore,RCB,RCB,1,CSK,0,CSK,227.43385419999998,227.43385419999998,336.62857139999994,336.62857139999994,field,normal,RCB,36,0,1,0,1,0.11304347826086955,0.14782608695652175
192,193,2010,Chandigarh,KXIP,RR,1,KXIP,0,KXIP,331.64615380000004,331.64615380000004,282.9642857,282.9642857,field,normal,RR,31,0,1,0,0,0.16521739130434782,0.14782608695652175
193,194,2010,Mumbai,MI,CSK,1,MI,0,MI,336.62857139999994,336.62857139999994,331.65170939999996,331.65170939999996,field,normal,MI,0,0,0,0,0,0.14782608695652175,0.10434782608695653
194,195,2010,Ahmedabad,Ahmedabad,SRH,1,RR,0,SRH,234.5125,234.5125,331.64615380000004,331.64615380000004,bat,normal,RR,0,1,0,1,2,0.09565217391304348,0.16521739130434782
195,196,2010,Chandigarh,KXIP,KKR,1,KXIP,0,KKR,303.1287046,303.1287046,282.9642857,282.9642857,bat,normal,KKR,39,1,1,1,0,0.0782608695652174,0.14782608695652175
196,197,2010,Bangalore,RCB,DD,1,RCB,0,RCB,296.6,296.6,227.43385419999998,227.43385419999998,field,normal,DD,17,0,1,0,0,0.14782608695652175,0.11304347826086955
197,198,2010,Ahmedabad,Ahmedabad,RR,1,CSK,0,RR,331.64615380000004,331.64615380000004,336.62857139999994,336.62857139999994,bat,normal,RR,17,1,1,1,2,0.16521739130434782,0.14782608695652175
198,199,2010,Mumbai,MI,MI,1,SRH,0,SRH,331.65170939999996,331.65170939999996,234.5125,234.5125,field,normal,MI,41,0,1,0,1,0.10434782608695653,0.09565217391304348
199,200,2010,Delhi,DD,DD,1,KKR,0,DD,296.6,296.6,303.1287046,303.1287046,bat,normal,DD,40,1,1,1,1,0.14782608695652175,0.0782608695652174
200,201,2010,Mumbai,MI,KXIP,1,MI,0,MI,282.9642857,282.9642857,331.65170939999996,331.65170939999996,field,normal,MI,0,0,0,0,0,0.14782608695652175,0.10434782608695653
201,202,2010,Chennai,CSK,RCB,1,CSK,0,RCB,227.43385419999998,227.43385419999998,336.62857139999994,336.62857139999994,bat,normal,CSK,0,1,0,1,0,0.11304347826086955,0.14782608695652175
202,203,2010,Delhi,DD,DD,1,RR,0,DD,296.6,296.6,331.64615380000004,331.64615380000004,bat,normal,DD,67,1,1,1,1,0.14782608695652175,0.16521739130434782
203,204,2010,Kolkata,KKR,KKR,1,SRH,0,KKR,303.1287046,303.1287046,234.5125,234.5125,bat,normal,KKR,24,1,1,1,1,0.0782608695652174,0.09565217391304348
204,205,2010,Chandigarh,KXIP,KXIP,1,RCB,0,KXIP,282.9642857,282.9642857,227.43385419999998,227.43385419999998,bat,normal,RCB,0,1,0,1,1,0.14782608695652175,0.11304347826086955
205,206,2010,Chennai,CSK,CSK,1,RR,0,CSK,336.62857139999994,336.62857139999994,331.64615380000004,331.64615380000004,bat,normal,CSK,23,1,1,1,1,0.14782608695652175,0.16521739130434782
206,207,2010,Mumbai,MI,MI,1,SRH,0,MI,331.65170939999996,331.65170939999996,234.5125,234.5125,bat,normal,MI,63,1,1,1,1,0.10434782608695653,0.09565217391304348
207,208,2010,Kolkata,KKR,KKR,1,KXIP,0,KKR,303.1287046,303.1287046,282.9642857,282.9642857,bat,normal,KXIP,0,1,0,1,1,0.0782608695652174,0.14782608695652175
208,209,2010,Delhi,DD,DD,1,RCB,0,DD,296.6,296.6,227.43385419999998,227.43385419999998,bat,normal,DD,37,1,1,1,1,0.14782608695652175,0.11304347826086955
209,210,2010,Nagpur,Nagpur,RR,1,SRH,0,RR,331.64615380000004,331.64615380000004,234.5125,234.5125,bat,normal,RR,2,1,1,1,2,0.16521739130434782,0.09565217391304348
210,211,2010,Chennai,CSK,CSK,1,MI,0,CSK,336.62857139999994,336.62857139999994,331.65170939999996,331.65170939999996,bat,normal,CSK,24,1,1,1,1,0.14782608695652175,0.10434782608695653
211,212,2010,Jaipur,RR,KXIP,1,RR,0,KXIP,282.9642857,282.9642857,331.64615380000004,331.64615380000004,bat,normal,RR,0,1,0,1,0,0.14782608695652175,0.16521739130434782
212,213,2010,Kolkata,KKR,KKR,1,DD,0,KKR,303.1287046,303.1287046,296.6,296.6,bat,normal,KKR,14,1,1,1,1,0.0782608695652174,0.14782608695652175
213,214,2010,Bangalore,RCB,RCB,1,SRH,0,SRH,227.43385419999998,227.43385419999998,234.5125,234.5125,field,normal,SRH,0,0,0,0,1,0.11304347826086955,0.09565217391304348
214,215,2010,Chandigarh,KXIP,MI,1,KXIP,0,MI,331.65170939999996,331.65170939999996,282.9642857,282.9642857,bat,normal,KXIP,0,1,0,1,0,0.10434782608695653,0.14782608695652175
215,216,2010,Nagpur,Nagpur,CSK,1,SRH,0,CSK,336.62857139999994,336.62857139999994,234.5125,234.5125,bat,normal,SRH,0,1,0,1,2,0.14782608695652175,0.09565217391304348
216,217,2010,Bangalore,RCB,KKR,1,RCB,0,RCB,303.1287046,303.1287046,227.43385419999998,227.43385419999998,field,normal,RCB,0,0,0,0,0,0.0782608695652174,0.11304347826086955
217,218,2010,Delhi,DD,DD,1,KXIP,0,DD,296.6,296.6,282.9642857,282.9642857,bat,normal,KXIP,0,1,0,1,1,0.14782608695652175,0.14782608695652175
218,219,2010,Jaipur,RR,MI,1,RR,0,RR,331.65170939999996,331.65170939999996,331.64615380000004,331.64615380000004,field,normal,MI,37,0,1,0,0,0.10434782608695653,0.16521739130434782
219,220,2010,Nagpur,Nagpur,SRH,1,RCB,0,RCB,234.5125,234.5125,227.43385419999998,227.43385419999998,field,normal,SRH,13,0,1,0,2,0.09565217391304348,0.11304347826086955
220,221,2010,Mumbai,MI,MI,1,DD,0,MI,331.65170939999996,331.65170939999996,296.6,296.6,bat,normal,MI,39,1,1,1,1,0.10434782608695653,0.14782608695652175
221,222,2010,Chennai,CSK,KKR,1,CSK,0,KKR,303.1287046,303.1287046,336.62857139999994,336.62857139999994,bat,normal,CSK,0,1,0,1,0,0.0782608695652174,0.14782608695652175
222,223,2010,Jaipur,RR,RR,1,RCB,0,RR,331.64615380000004,331.64615380000004,227.43385419999998,227.43385419999998,bat,normal,RCB,0,1,0,1,1,0.16521739130434782,0.11304347826086955
223,224,2010,Chennai,CSK,CSK,1,DD,0,CSK,336.62857139999994,336.62857139999994,296.6,296.6,bat,normal,DD,0,1,0,1,1,0.14782608695652175,0.14782608695652175
224,225,2010,Dharamsala,Dharamsala,KXIP,1,SRH,0,SRH,282.9642857,282.9642857,234.5125,234.5125,field,normal,SRH,0,0,0,0,2,0.14782608695652175,0.09565217391304348
225,226,2010,Bangalore,RCB,MI,1,RCB,0,RCB,331.65170939999996,331.65170939999996,227.43385419999998,227.43385419999998,field,normal,MI,57,0,1,0,0,0.10434782608695653,0.11304347826086955
226,227,2010,Kolkata,KKR,RR,1,KKR,0,RR,331.64615380000004,331.64615380000004,303.1287046,303.1287046,bat,normal,KKR,0,1,0,1,0,0.16521739130434782,0.0782608695652174
227,228,2010,Dharamsala,Dharamsala,KXIP,1,CSK,0,CSK,282.9642857,282.9642857,336.62857139999994,336.62857139999994,field,normal,CSK,0,0,0,0,2,0.14782608695652175,0.14782608695652175
228,229,2010,Delhi,DD,SRH,1,DD,0,SRH,234.5125,234.5125,296.6,296.6,bat,normal,SRH,11,1,1,1,0,0.09565217391304348,0.14782608695652175
229,230,2010,Kolkata,KKR,MI,1,KKR,0,MI,331.65170939999996,331.65170939999996,303.1287046,303.1287046,bat,normal,KKR,0,1,0,1,0,0.10434782608695653,0.0782608695652174
230,231,2010,Mumbai,MI,MI,1,RCB,0,MI,331.65170939999996,331.65170939999996,227.43385419999998,227.43385419999998,bat,normal,MI,35,1,1,1,1,0.10434782608695653,0.11304347826086955
231,232,2010,Mumbai,MI,CSK,1,SRH,0,CSK,336.62857139999994,336.62857139999994,234.5125,234.5125,bat,normal,CSK,38,1,1,1,2,0.14782608695652175,0.09565217391304348
232,233,2010,Mumbai,MI,SRH,1,RCB,0,SRH,234.5125,234.5125,227.43385419999998,227.43385419999998,bat,normal,RCB,0,1,0,1,2,0.09565217391304348,0.11304347826086955
233,234,2010,Mumbai,MI,CSK,1,MI,0,CSK,336.62857139999994,336.62857139999994,331.65170939999996,331.65170939999996,bat,normal,CSK,22,1,1,1,0,0.14782608695652175,0.10434782608695653
234,235,2011,Chennai,CSK,CSK,1,KKR,0,CSK,299.735119,288.84375,223.2428571,222.2071429,bat,normal,CSK,2,1,1,1,1,0.14857142857142858,0.09142857142857144
235,236,2011,Hyderabad,SRH,SRH,1,RR,0,RR,323.05,283.8,266.3524531,324.6706349,field,normal,RR,0,0,0,0,1,0.10857142857142857,0.14285714285714285
236,237,2011,Kochi,Kochi,KTK,1,RCB,0,KTK,,,262.3125,238.3125,bat,normal,RCB,0,1,0,1,2,0.0,0.12
237,238,2011,Delhi,DD,DD,1,MI,0,DD,345.6142857,313.43571430000003,299.04375,300.35625,bat,normal,MI,0,1,0,1,1,0.13714285714285715,0.13142857142857142
238,239,2011,Mumbai,MI,KXIP,1,RPS,0,KXIP,282.3730159,325.61904760000004,,,bat,normal,RPS,0,1,0,1,2,0.12,0.0
239,240,2011,Kolkata,KKR,KKR,1,SRH,0,KKR,223.2428571,222.2071429,323.05,283.8,bat,normal,KKR,9,1,1,1,1,0.09142857142857144,0.10857142857142857
240,241,2011,Jaipur,RR,DD,1,RR,0,DD,345.6142857,313.43571430000003,266.3524531,324.6706349,bat,normal,RR,0,1,0,1,0,0.13714285714285715,0.14285714285714285
241,242,2011,Bangalore,RCB,RCB,1,MI,0,MI,262.3125,238.3125,299.04375,300.35625,field,normal,MI,0,0,0,0,1,0.12,0.13142857142857142
242,243,2011,Chandigarh,KXIP,CSK,1,KXIP,0,KXIP,299.735119,288.84375,282.3730159,325.61904760000004,field,normal,KXIP,0,0,0,0,0,0.14857142857142858,0.12
243,244,2011,Mumbai,MI,KTK,1,RPS,0,KTK,,,,,bat,normal,RPS,0,1,0,1,2,0.0,0.0
244,245,2011,Hyderabad,SRH,SRH,1,RCB,0,RCB,323.05,283.8,262.3125,238.3125,field,normal,SRH,33,0,1,0,1,0.10857142857142857,0.12
245,246,2011,Jaipur,RR,RR,1,KKR,0,KKR,266.3524531,324.6706349,223.2428571,222.2071429,field,normal,KKR,0,0,0,0,1,0.14285714285714285,0.09142857142857144
246,247,2011,Mumbai,MI,MI,1,KTK,0,KTK,299.04375,300.35625,,,field,normal,KTK,0,0,0,0,1,0.13142857142857142,0.0
247,248,2011,Chennai,CSK,CSK,1,RCB,0,CSK,299.735119,288.84375,262.3125,238.3125,bat,normal,CSK,21,1,1,1,1,0.14857142857142858,0.12
248,249,2011,Hyderabad,SRH,SRH,1,KXIP,0,KXIP,323.05,283.8,282.3730159,325.61904760000004,field,normal,KXIP,0,0,0,0,1,0.10857142857142857,0.12
249,250,2011,Mumbai,MI,RPS,1,DD,0,DD,,,345.6142857,313.43571430000003,field,normal,DD,0,0,0,0,2,0.0,0.13714285714285715
250,251,2011,Kolkata,KKR,RR,1,KKR,0,KKR,266.3524531,324.6706349,223.2428571,222.2071429,field,normal,KKR,0,0,0,0,0,0.14285714285714285,0.09142857142857144
251,252,2011,Kochi,Kochi,CSK,1,KTK,0,KTK,299.735119,288.84375,,,field,normal,KTK,0,0,0,0,2,0.14857142857142858,0.0
252,253,2011,Delhi,DD,SRH,1,DD,0,SRH,323.05,283.8,345.6142857,313.43571430000003,bat,normal,SRH,16,1,1,1,0,0.10857142857142857,0.13714285714285715
253,254,2011,Mumbai,MI,RPS,1,MI,0,RPS,,,299.04375,300.35625,bat,normal,MI,0,1,0,1,0,0.0,0.13142857142857142
254,255,2011,Kolkata,KKR,KTK,1,KKR,0,KKR,,,223.2428571,222.2071429,field,normal,KTK,6,0,1,0,0,0.0,0.09142857142857144
255,256,2011,Chandigarh,KXIP,KXIP,1,RR,0,RR,282.3730159,325.61904760000004,266.3524531,324.6706349,field,normal,KXIP,48,0,1,0,1,0.12,0.14285714285714285
256,257,2011,Mumbai,MI,MI,1,CSK,0,CSK,299.04375,300.35625,299.735119,288.84375,field,normal,MI,8,0,1,0,1,0.13142857142857142,0.14857142857142858
257,258,2011,Kolkata,KKR,KKR,1,RCB,0,RCB,223.2428571,222.2071429,262.3125,238.3125,field,normal,RCB,0,0,0,0,1,0.09142857142857144,0.12
258,259,2011,Delhi,DD,DD,1,KXIP,0,KXIP,345.6142857,313.43571430000003,282.3730159,325.61904760000004,field,normal,DD,29,0,1,0,1,0.13714285714285715,0.12
259,260,2011,Hyderabad,SRH,MI,1,SRH,0,SRH,299.04375,300.35625,323.05,283.8,field,normal,MI,37,0,1,0,0,0.13142857142857142,0.10857142857142857
260,261,2011,Jaipur,RR,KTK,1,RR,0,RR,,,266.3524531,324.6706349,field,normal,RR,0,0,0,0,0,0.0,0.14285714285714285
261,262,2011,Chennai,CSK,CSK,1,RPS,0,RPS,299.735119,288.84375,,,field,normal,CSK,25,0,1,0,1,0.14857142857142858,0.0
262,263,2011,Delhi,DD,DD,1,RCB,0,RCB,345.6142857,313.43571430000003,262.3125,238.3125,field,normal,RCB,0,0,0,0,1,0.13714285714285715,0.12
263,264,2011,Mumbai,MI,RPS,1,CSK,0,RPS,,,299.735119,288.84375,bat,normal,CSK,0,1,0,1,2,0.0,0.14857142857142858
264,265,2011,Kochi,Kochi,SRH,1,KTK,0,KTK,323.05,283.8,,,field,normal,SRH,55,0,1,0,2,0.10857142857142857,0.0
265,266,2011,Delhi,DD,KKR,1,DD,0,DD,223.2428571,222.2071429,345.6142857,313.43571430000003,field,normal,KKR,17,0,1,0,0,0.09142857142857144,0.13714285714285715
266,267,2011,Jaipur,RR,MI,1,RR,0,RR,299.04375,300.35625,266.3524531,324.6706349,field,normal,RR,0,0,0,0,0,0.13142857142857142,0.14285714285714285
267,268,2011,Bangalore,RCB,RCB,1,RPS,0,RPS,262.3125,238.3125,,,field,normal,RCB,26,0,1,0,1,0.12,0.0
268,269,2011,Kochi,Kochi,DD,1,KTK,0,DD,345.6142857,313.43571430000003,,,bat,normal,DD,38,1,1,1,2,0.13714285714285715,0.0
269,270,2011,Kolkata,KKR,KXIP,1,KKR,0,KKR,282.3730159,325.61904760000004,223.2428571,222.2071429,field,normal,KKR,0,0,0,0,0,0.12,0.09142857142857144
270,271,2011,Jaipur,RR,RPS,1,RR,0,RR,,,266.3524531,324.6706349,field,normal,RR,0,0,0,0,0,0.0,0.14285714285714285
271,272,2011,Chennai,CSK,CSK,1,SRH,0,CSK,299.735119,288.84375,323.05,283.8,bat,normal,CSK,19,1,1,1,1,0.14857142857142858,0.10857142857142857
272,273,2011,Mumbai,MI,MI,1,KXIP,0,KXIP,299.04375,300.35625,282.3730159,325.61904760000004,field,normal,MI,23,0,1,0,1,0.13142857142857142,0.12
273,274,2011,Delhi,DD,DD,1,KTK,0,KTK,345.6142857,313.43571430000003,,,field,normal,KTK,0,0,0,0,1,0.13714285714285715,0.0
274,275,2011,Hyderabad,SRH,KKR,1,SRH,0,SRH,223.2428571,222.2071429,323.05,283.8,field,normal,KKR,20,0,1,0,0,0.09142857142857144,0.10857142857142857
275,276,2011,Chennai,CSK,RR,1,CSK,0,RR,266.3524531,324.6706349,299.735119,288.84375,bat,normal,CSK,0,1,0,1,0,0.14285714285714285,0.14857142857142858
276,277,2011,Mumbai,MI,MI,1,RPS,0,RPS,299.04375,300.35625,,,field,normal,MI,21,0,1,0,1,0.13142857142857142,0.0
277,278,2011,Kochi,Kochi,KTK,1,KKR,0,KKR,,,223.2428571,222.2071429,field,normal,KTK,17,0,1,0,2,0.0,0.09142857142857144
278,279,2011,Hyderabad,SRH,SRH,1,DD,0,DD,323.05,283.8,345.6142857,313.43571430000003,field,normal,DD,0,0,0,0,1,0.10857142857142857,0.13714285714285715
279,280,2011,Bangalore,RCB,RCB,1,KXIP,0,KXIP,262.3125,238.3125,282.3730159,325.61904760000004,field,normal,RCB,85,0,1,0,1,0.12,0.12
280,281,2011,Kolkata,KKR,CSK,1,KKR,0,CSK,299.735119,288.84375,223.2428571,222.2071429,bat,normal,KKR,10,1,0,1,0,0.14857142857142858,0.09142857142857144
281,282,2011,Mumbai,MI,MI,1,DD,0,DD,299.04375,300.35625,345.6142857,313.43571430000003,field,normal,MI,32,0,1,0,1,0.13142857142857142,0.13714285714285715
282,283,2011,Bangalore,RCB,KTK,1,RCB,0,KTK,,,262.3125,238.3125,bat,normal,RCB,0,1,0,1,0,0.0,0.12
283,284,2011,Chandigarh,KXIP,KXIP,1,RPS,0,KXIP,282.3730159,325.61904760000004,,,bat,normal,RPS,0,1,0,1,1,0.12,0.0
284,285,2011,Jaipur,RR,CSK,1,RR,0,RR,299.735119,288.84375,266.3524531,324.6706349,field,normal,CSK,63,0,1,0,0,0.14857142857142858,0.14285714285714285
285,286,2011,Hyderabad,SRH,SRH,1,RPS,0,SRH,323.05,283.8,,,bat,normal,RPS,0,1,0,1,1,0.10857142857142857,0.0
286,287,2011,Chandigarh,KXIP,KXIP,1,MI,0,MI,282.3730159,325.61904760000004,299.04375,300.35625,field,normal,KXIP,76,0,1,0,1,0.12,0.13142857142857142
287,288,2011,Jaipur,RR,RR,1,RCB,0,RCB,266.3524531,324.6706349,262.3125,238.3125,field,normal,RCB,0,0,0,0,1,0.14285714285714285,0.12
288,289,2011,Chennai,CSK,CSK,1,DD,0,CSK,299.735119,288.84375,345.6142857,313.43571430000003,bat,normal,CSK,18,1,1,1,1,0.14857142857142858,0.13714285714285715
289,290,2011,Indore,Indore,KTK,1,KXIP,0,KXIP,,,282.3730159,325.61904760000004,field,normal,KXIP,0,0,0,0,2,0.0,0.12
290,291,2011,Bangalore,RCB,KKR,1,RCB,0,RCB,223.2428571,222.2071429,262.3125,238.3125,field,normal,RCB,0,0,0,0,0,0.09142857142857144,0.12
291,292,2011,Mumbai,MI,SRH,1,MI,0,SRH,323.05,283.8,299.04375,300.35625,bat,normal,SRH,10,1,1,1,0,0.10857142857142857,0.13142857142857142
292,293,2011,Dharamsala,Dharamsala,KXIP,1,DD,0,DD,282.3730159,325.61904760000004,345.6142857,313.43571430000003,field,normal,KXIP,29,0,1,0,2,0.12,0.13714285714285715
293,294,2011,Indore,Indore,RR,1,KTK,0,KTK,266.3524531,324.6706349,,,field,normal,KTK,0,0,0,0,2,0.14285714285714285,0.0
294,295,2011,Mumbai,MI,RPS,1,SRH,0,SRH,,,323.05,283.8,field,normal,SRH,0,0,0,0,2,0.0,0.10857142857142857
295,296,2011,Dharamsala,Dharamsala,KXIP,1,RCB,0,KXIP,282.3730159,325.61904760000004,262.3125,238.3125,bat,normal,KXIP,111,1,1,1,2,0.12,0.12
296,297,2011,Chennai,CSK,CSK,1,KTK,0,CSK,299.735119,288.84375,,,bat,normal,CSK,11,1,1,1,1,0.14857142857142858,0.0
297,298,2011,Mumbai,MI,RPS,1,KKR,0,KKR,,,223.2428571,222.2071429,field,normal,KKR,0,0,0,0,2,0.0,0.09142857142857144
298,299,2011,Mumbai,MI,MI,1,RR,0,MI,299.04375,300.35625,266.3524531,324.6706349,bat,normal,RR,0,1,0,1,1,0.13142857142857142,0.14285714285714285
299,300,2011,Dharamsala,Dharamsala,SRH,1,KXIP,0,KXIP,323.05,283.8,282.3730159,325.61904760000004,field,normal,SRH,82,0,1,0,2,0.10857142857142857,0.12
300,303,2011,Kolkata,KKR,KKR,1,MI,0,MI,223.2428571,222.2071429,299.04375,300.35625,field,normal,MI,0,0,0,0,1,0.09142857142857144,0.13142857142857142
301,304,2011,Mumbai,MI,RCB,1,CSK,0,CSK,262.3125,238.3125,299.735119,288.84375,field,normal,CSK,0,0,0,0,2,0.12,0.14857142857142858
302,305,2011,Mumbai,MI,KKR,1,MI,0,MI,223.2428571,222.2071429,299.04375,300.35625,field,normal,MI,0,0,0,0,0,0.09142857142857144,0.13142857142857142
303,306,2011,Chennai,CSK,RCB,1,MI,0,MI,262.3125,238.3125,299.04375,300.35625,field,normal,RCB,43,0,1,0,2,0.12,0.13142857142857142
304,307,2011,Chennai,CSK,CSK,1,RCB,0,CSK,299.735119,288.84375,262.3125,238.3125,bat,normal,CSK,58,1,1,1,1,0.14857142857142858,0.12
305,308,2012,Chennai,CSK,CSK,1,MI,0,MI,285.125,267.4791667,348.375,314.0729167,field,normal,MI,0,0,0,0,1,0.14979757085020245,0.13360323886639675
306,309,2012,Kolkata,KKR,KKR,1,DD,0,DD,244.145,238.225,264.0255102,252.0612245,field,normal,DD,0,0,0,0,1,0.097165991902834,0.11336032388663968
307,310,2012,Mumbai,MI,RPS,1,MI,0,MI,290.0941043,254.2905329,348.375,314.0729167,field,normal,RPS,28,0,1,0,0,0.016194331983805668,0.13360323886639675
308,311,2012,Jaipur,RR,RR,1,KXIP,0,KXIP,242.011655,260.3974359,214.66666669999998,259.0714286,field,normal,RR,31,0,1,0,1,0.12550607287449392,0.11336032388663968
309,312,2012,Bangalore,RCB,RCB,1,DD,0,DD,192.3583333,183.2645833,264.0255102,252.0612245,field,normal,RCB,20,0,1,0,1,0.1214574898785425,0.11336032388663968
310,313,2012,Visakhapatnam,Visakhapatnam,CSK,1,SRH,0,SRH,285.125,267.4791667,260.7,252.5904762,field,normal,CSK,74,0,1,0,2,0.14979757085020245,0.10121457489878542
311,314,2012,Jaipur,RR,RR,1,KKR,0,KKR,242.011655,260.3974359,244.145,238.225,field,normal,RR,22,0,1,0,1,0.12550607287449392,0.097165991902834
312,315,2012,Pune,RPS,RPS,1,KXIP,0,RPS,290.0941043,254.2905329,214.66666669999998,259.0714286,bat,normal,RPS,22,1,1,1,1,0.016194331983805668,0.11336032388663968
313,316,2012,Visakhapatnam,Visakhapatnam,SRH,1,MI,0,SRH,260.7,252.5904762,348.375,314.0729167,bat,normal,MI,0,1,0,1,2,0.10121457489878542,0.13360323886639675
314,317,2012,Bangalore,RCB,KKR,1,RCB,0,RCB,244.145,238.225,192.3583333,183.2645833,field,normal,KKR,42,0,1,0,0,0.097165991902834,0.1214574898785425
315,318,2012,Delhi,DD,CSK,1,DD,0,DD,285.125,267.4791667,264.0255102,252.0612245,field,normal,DD,0,0,0,0,0,0.14979757085020245,0.11336032388663968
316,319,2012,Mumbai,MI,MI,1,RR,0,RR,348.375,314.0729167,242.011655,260.3974359,field,normal,MI,27,0,1,0,1,0.13360323886639675,0.12550607287449392
317,320,2012,Chennai,CSK,RCB,1,CSK,0,RCB,192.3583333,183.2645833,285.125,267.4791667,bat,normal,CSK,0,1,0,1,0,0.1214574898785425,0.14979757085020245
318,321,2012,Chandigarh,KXIP,RPS,1,KXIP,0,KXIP,290.0941043,254.2905329,214.66666669999998,259.0714286,field,normal,KXIP,0,0,0,0,0,0.016194331983805668,0.11336032388663968
319,322,2012,Kolkata,KKR,RR,1,KKR,0,RR,242.011655,260.3974359,244.145,238.225,bat,normal,KKR,0,1,0,1,0,0.12550607287449392,0.097165991902834
320,323,2012,Delhi,DD,SRH,1,DD,0,SRH,260.7,252.5904762,264.0255102,252.0612245,bat,normal,DD,0,1,0,1,0,0.10121457489878542,0.11336032388663968
321,324,2012,Pune,RPS,CSK,1,RPS,0,CSK,285.125,267.4791667,290.0941043,254.2905329,bat,normal,RPS,0,1,0,1,0,0.14979757085020245,0.016194331983805668
322,325,2012,Kolkata,KKR,KXIP,1,KKR,0,KKR,214.66666669999998,259.0714286,244.145,238.225,field,normal,KXIP,2,0,1,0,0,0.11336032388663968,0.097165991902834
323,326,2012,Bangalore,RCB,RR,1,RCB,0,RR,242.011655,260.3974359,192.3583333,183.2645833,bat,normal,RR,59,1,1,1,0,0.12550607287449392,0.1214574898785425
324,327,2012,Mumbai,MI,MI,1,DD,0,DD,348.375,314.0729167,264.0255102,252.0612245,field,normal,DD,0,0,0,0,1,0.13360323886639675,0.11336032388663968
325,328,2012,Jaipur,RR,SRH,1,RR,0,SRH,260.7,252.5904762,242.011655,260.3974359,bat,normal,RR,0,1,0,1,0,0.10121457489878542,0.12550607287449392
326,329,2012,Bangalore,RCB,RPS,1,RCB,0,RPS,290.0941043,254.2905329,192.3583333,183.2645833,bat,normal,RCB,0,1,0,1,0,0.016194331983805668,0.1214574898785425
327,330,2012,Chandigarh,KXIP,KXIP,1,KKR,0,KXIP,214.66666669999998,259.0714286,244.145,238.225,bat,normal,KKR,0,1,0,1,1,0.11336032388663968,0.097165991902834
328,331,2012,Hyderabad,SRH,SRH,1,DD,0,SRH,260.7,252.5904762,264.0255102,252.0612245,bat,normal,DD,0,1,0,1,1,0.10121457489878542,0.11336032388663968
