,Unnamed: 0,ID,SEASON,CITY,CITY_Corrrected,TEAM1,TEAM1_MODEL,TEAM2,TEAM2_MODEL,TEAM1_RunsperOver,TEAM1_RunsperWicket,TEAM1_BattingIndex,TEAM1_RunsconcededperOver,TEAM1_RunsconcededperWicket,TEAM1_BowlingIndex,TEAM1_BattingWicketRate,TEAM1_BowlingWicketRate,TEAM1_RunsperWicket_6Batsmen,TEAM1_RunsperWicket_4Batsmen,TEAM1_RunsperWicket_2Batsmen,TEAM1_Runsperball_6Batsmen,TEAM1_Runsperball_4Batsmen,TEAM1_Runsperball_2Batsmen,TEAM1_RunsconcedeperWicket_5Bowler,TEAM1_RunsconcedeperWicket_3Bowler,TEAM1_RunsconcedeperOver_5Bowler,TEAM1_RunsconcedeperOver_3Bowler,TEAM1_BallsbowledperWicket_5Bowler,TEAM1_BallsbowledperWicket_3Bowler,TEAM2_Team_Strength,TEAM2_Cumulative_Team_Strength,TEAM2_RunsperOver,TEAM2_RunsperWicket,TEAM2_BattingIndex,TEAM2_RunsconcededperOver,TEAM2_RunsconcededperWicket,TEAM2_BowlingIndex,TEAM2_BattingWicketRate,TEAM1_Team_Strength,TEAM2_BowlingWicketRate,TEAM2_RunsperWicket_6Batsmen,TEAM2_RunsperWicket_4Batsmen,TEAM2_RunsperWicket_2Batsmen,TEAM2_Runsperball_6Batsmen,TEAM2_Runsperball_4Batsmen,TEAM2_Runsperball_2Batsmen,TEAM2_RunsconcedeperWicket_5Bowler,TEAM2_RunsconcedeperWicket_3Bowler,TEAM2_RunsconcedeperOver_5Bowler,TEAM2_RunsconcedeperOver_3Bowler,TEAM2_BallsbowledperWicket_5Bowler,TEAM2_BallsbowledperWicket_3Bowler,TEAM1_Cumulative_Team_Strength,TOSS_WINNER,TEAM1_STRENGTH,TEAM1_CUMU_STRENGTH,TEAM2_STRENGTH,TEAM2_CUMU_STRENGTH,TOSS_DECISION,RESULT,WINNER,WIN_BY_RUNS,TOSS_WINNER_MODEL,WINNER_MODEL,TOSS_DECISION_MODEL,CITY_MODEL,WIN_RATE_TEAM1,WIN_RATE_TEAM2
421,421,483,2014,Delhi,DD,DD,1,CSK,0,6.718849840255593,19.118181818181817,128.45219285506826,7.809782608695652,36.28787878787879,283.4004446640316,0.05857294994675185,0.035869565217391305,21.929824561403514,23.82978723404255,26.48,1.1373976342129208,1.1654526534859522,1.2373831775700934,32.166666666666664,29.35483870967742,7.097037793667008,6.791044776119403,163.16666666666666,155.61290322580646,30.64427037879464,30.963085461312502,7.848188050930459,29.677777777777774,232.91678093372508,7.477283829995115,22.981981981981978,171.84280225511296,0.04407443682664055,30.07526794993452,0.0542256961406937,31.49206349206349,36.177777777777784,42.04166666666666,1.3787352328005558,1.4483985765124556,1.557098765432099,20.35164835164835,18.104477611940297,7.46774193548387,7.170443349753696,98.10989010989012,90.89552238805972,30.05413392465476,CSK,292.35,247.4427083,298.1283069,276.9088624,field,normal,CSK,0,0,0,0,1,0.4583333333333333,0.6213592233009708
422,422,484,2014,Mumbai,MI,MI,1,RCB,0,7.573203194321206,25.176991150442483,190.6704698039277,7.491862567811935,23.606837606837612,176.85918301108174,0.05013309671694765,0.05289330922242315,38.70588235294117,41.06818181818182,48.04166666666666,1.358568479008947,1.353558052434457,1.3612750885478158,24.02439024390244,23.160714285714285,7.216117216117216,6.814360770577934,119.85365853658536,122.35714285714286,34.631536170816325,34.89555151978572,8.015393073117098,31.153846153846153,249.7103226624942,7.931755641166759,25.5531914893617,202.68167074555907,0.042880703683342486,34.9234538285,0.05173362685745735,35.625,40.41666666666666,48.54545454545455,1.415270018621974,1.470811220621683,1.5892857142857142,24.044444444444448,24.58333333333333,7.812274368231048,8.082191780821919,110.8,109.5,33.72593719507777,RCB,261.6065163,269.5091479,335.7693452000001,284.9488095000001,field,normal,MI,19,0,1,0,1,0.5643564356435643,0.5102040816326531
423,423,485,2014,Delhi,DD,DD,1,KKR,0,6.718849840255593,19.118181818181817,128.45219285506826,7.809782608695652,36.28787878787879,283.4004446640316,0.05857294994675185,0.035869565217391305,21.929824561403514,23.82978723404255,26.48,1.1373976342129208,1.1654526534859522,1.2373831775700934,32.166666666666664,29.35483870967742,7.097037793667008,6.791044776119403,163.16666666666666,155.61290322580646,37.625133153359386,33.46832408104167,6.847058823529411,20.92156862745098,143.25121107266438,7.2825159914712145,25.875,188.4351012793177,0.054545454545454536,30.07526794993452,0.04690831556503199,26.615384615384613,27.2,21.166666666666668,1.2697247706422021,1.4468085106382982,1.7397260273972603,24.57954545454545,22.517857142857146,7.441513761467889,6.9476584022038566,118.9090909090909,116.67857142857143,30.05413392465476,DD,292.35,247.4427083,313.1875,273.3520833,bat,normal,KKR,0,1,0,1,1,0.4536082474226804,0.4631578947368421
424,424,486,2014,Cuttack,Cuttack,KXIP,1,CSK,0,7.588621444201312,22.23076923076923,168.70089210570612,7.528846153846153,30.506493506493502,229.67869630369634,0.05689277899343545,0.04113247863247863,29.490196078431374,33.542857142857144,47.86666666666667,1.3286219081272084,1.3763188745603752,1.4274353876739565,26.62903225806452,24.66666666666667,7.436936936936937,7.488095238095237,128.90322580645162,118.58823529411764,30.64427037879464,30.963085461312502,7.848188050930459,29.677777777777774,232.91678093372508,7.477283829995115,22.981981981981978,171.84280225511296,0.04407443682664055,27.935175445098047,0.0542256961406937,31.49206349206349,36.177777777777784,42.04166666666666,1.3787352328005558,1.4483985765124556,1.557098765432099,20.35164835164835,18.104477611940297,7.46774193548387,7.170443349753696,98.10989010989012,90.89552238805972,28.115743754058823,CSK,289.2425595,282.2883929,298.1283069,276.9088624,field,normal,KXIP,44,0,1,0,2,0.5157894736842106,0.625
425,425,487,2014,Ahmedabad,Ahmedabad,SRH,1,RR,0,6.61336032388664,20.35514018691589,134.61587649930004,6.957703927492447,23.03,160.2359214501511,0.0541497975708502,0.05035246727089628,33.38297872340426,34.41025641025641,34.5,1.3020746887966803,1.2941176470588236,1.3470715835140998,25.602564102564106,22.618181818181814,6.784824462061155,6.664285714285715,135.84615384615384,122.1818181818182,42.516845470483524,37.70406356694872,7.324786324786324,27.351063829787236,200.34069830878343,7.3040991420400365,26.061224489795922,190.35376743643118,0.0446343779677113,39.123648137857145,0.04671115347950429,34.903846153846146,37.882352941176464,39.80952380952381,1.2881476224272534,1.386437029063509,1.3979933110367893,22.13888888888889,20.82758620689655,7.572446555819478,7.59748427672956,105.25,98.6896551724138,33.830142657809525,RR,248.920098,204.895098,256.9428571,209.507672,field,normal,SRH,32,0,1,0,2,0.4183673469387755,0.5567010309278351
426,426,488,2014,Bangalore,RCB,KXIP,1,RCB,0,7.588621444201312,22.23076923076923,168.70089210570612,7.528846153846153,30.506493506493502,229.67869630369634,0.05689277899343545,0.04113247863247863,29.490196078431374,33.542857142857144,47.86666666666667,1.3286219081272084,1.3763188745603752,1.4274353876739565,26.62903225806452,24.66666666666667,7.436936936936937,7.488095238095237,128.90322580645162,118.58823529411764,34.631536170816325,34.89555151978572,8.015393073117098,31.153846153846153,249.7103226624942,7.931755641166759,25.5531914893617,202.68167074555907,0.042880703683342486,27.935175445098047,0.05173362685745735,35.625,40.41666666666666,48.54545454545455,1.415270018621974,1.470811220621683,1.5892857142857142,24.044444444444448,24.58333333333333,7.812274368231048,8.082191780821919,110.8,109.5,28.115743754058823,RCB,289.2425595,282.2883929,335.7693452000001,284.9488095000001,field,normal,KXIP,32,0,1,0,0,0.5208333333333334,0.5050505050505051
427,427,489,2014,Delhi,DD,DD,1,SRH,0,6.718849840255593,19.118181818181817,128.45219285506826,7.809782608695652,36.28787878787879,283.4004446640316,0.05857294994675185,0.035869565217391305,21.929824561403514,23.82978723404255,26.48,1.1373976342129208,1.1654526534859522,1.2373831775700934,32.166666666666664,29.35483870967742,7.097037793667008,6.791044776119403,163.16666666666666,155.61290322580646,39.123648137857145,33.830142657809525,6.61336032388664,20.35514018691589,134.61587649930004,6.957703927492447,23.03,160.2359214501511,0.0541497975708502,30.07526794993452,0.05035246727089628,33.38297872340426,34.41025641025641,34.5,1.3020746887966803,1.2941176470588236,1.3470715835140998,25.602564102564106,22.618181818181814,6.784824462061155,6.664285714285715,135.84615384615384,122.1818181818182,30.05413392465476,SRH,292.35,247.4427083,248.920098,204.895098,field,normal,SRH,0,0,0,0,1,0.4489795918367347,0.42424242424242425
428,428,490,2014,Mumbai,MI,MI,1,CSK,0,7.573203194321206,25.176991150442483,190.6704698039277,7.491862567811935,23.606837606837612,176.85918301108174,0.05013309671694765,0.05289330922242315,38.70588235294117,41.06818181818182,48.04166666666666,1.358568479008947,1.353558052434457,1.3612750885478158,24.02439024390244,23.160714285714285,7.216117216117216,6.814360770577934,119.85365853658536,122.35714285714286,30.64427037879464,30.963085461312502,7.848188050930459,29.677777777777774,232.91678093372508,7.477283829995115,22.981981981981978,171.84280225511296,0.04407443682664055,34.9234538285,0.0542256961406937,31.49206349206349,36.177777777777784,42.04166666666666,1.3787352328005558,1.4483985765124556,1.557098765432099,20.35164835164835,18.104477611940297,7.46774193548387,7.170443349753696,98.10989010989012,90.89552238805972,33.72593719507777,CSK,261.6065163,269.5091479,298.1283069,276.9088624,field,normal,CSK,0,0,0,0,1,0.5686274509803921,0.6190476190476191
429,429,491,2014,Cuttack,Cuttack,KXIP,1,KKR,0,7.588621444201312,22.23076923076923,168.70089210570612,7.528846153846153,30.506493506493502,229.67869630369634,0.05689277899343545,0.04113247863247863,29.490196078431374,33.542857142857144,47.86666666666667,1.3286219081272084,1.3763188745603752,1.4274353876739565,26.62903225806452,24.66666666666667,7.436936936936937,7.488095238095237,128.90322580645162,118.58823529411764,37.625133153359386,33.46832408104167,6.847058823529411,20.92156862745098,143.25121107266438,7.2825159914712145,25.875,188.4351012793177,0.054545454545454536,27.935175445098047,0.04690831556503199,26.615384615384613,27.2,21.166666666666668,1.2697247706422021,1.4468085106382982,1.7397260273972603,24.57954545454545,22.517857142857146,7.441513761467889,6.9476584022038566,118.9090909090909,116.67857142857143,28.115743754058823,KKR,289.2425595,282.2883929,313.1875,273.3520833,field,normal,KKR,0,0,0,0,2,0.5257731958762887,0.46875
430,430,492,2014,Bangalore,RCB,RCB,1,RR,0,8.015393073117098,31.153846153846153,249.7103226624942,7.931755641166759,25.5531914893617,202.68167074555907,0.042880703683342486,0.05173362685745735,35.625,40.41666666666666,48.54545454545455,1.415270018621974,1.470811220621683,1.5892857142857142,24.044444444444448,24.58333333333333,7.812274368231048,8.082191780821919,110.8,109.5,42.516845470483524,37.70406356694872,7.324786324786324,27.351063829787236,200.34069830878343,7.3040991420400365,26.061224489795922,190.35376743643118,0.0446343779677113,34.631536170816325,0.04671115347950429,34.903846153846146,37.882352941176464,39.80952380952381,1.2881476224272534,1.386437029063509,1.3979933110367893,22.13888888888889,20.82758620689655,7.572446555819478,7.59748427672956,105.25,98.6896551724138,34.89555151978572,RCB,335.7693452000001,284.9488095000001,256.9428571,209.507672,bat,normal,RR,0,1,0,1,1,0.5,0.5510204081632653
431,431,493,2014,Hyderabad,SRH,SRH,1,MI,0,6.61336032388664,20.35514018691589,134.61587649930004,6.957703927492447,23.03,160.2359214501511,0.0541497975708502,0.05035246727089628,33.38297872340426,34.41025641025641,34.5,1.3020746887966803,1.2941176470588236,1.3470715835140998,25.602564102564106,22.618181818181814,6.784824462061155,6.664285714285715,135.84615384615384,122.1818181818182,34.9234538285,33.72593719507777,7.573203194321206,25.176991150442483,190.6704698039277,7.491862567811935,23.606837606837612,176.85918301108174,0.05013309671694765,39.123648137857145,0.05289330922242315,38.70588235294117,41.06818181818182,48.04166666666666,1.358568479008947,1.353558052434457,1.3612750885478158,24.02439024390244,23.160714285714285,7.216117216117216,6.814360770577934,119.85365853658536,122.35714285714286,33.830142657809525,SRH,248.920098,204.895098,261.6065163,269.5091479,bat,normal,MI,0,1,0,1,1,0.43,0.5631067961165048
432,432,494,2014,Ranchi,Ranchi,RR,1,CSK,0,7.324786324786324,27.351063829787236,200.34069830878343,7.3040991420400365,26.061224489795922,190.35376743643118,0.0446343779677113,0.04671115347950429,34.903846153846146,37.882352941176464,39.80952380952381,1.2881476224272534,1.386437029063509,1.3979933110367893,22.13888888888889,20.82758620689655,7.572446555819478,7.59748427672956,105.25,98.6896551724138,30.64427037879464,30.963085461312502,7.848188050930459,29.677777777777774,232.91678093372508,7.477283829995115,22.981981981981978,171.84280225511296,0.04407443682664055,42.516845470483524,0.0542256961406937,31.49206349206349,36.177777777777784,42.04166666666666,1.3787352328005558,1.4483985765124556,1.557098765432099,20.35164835164835,18.104477611940297,7.46774193548387,7.170443349753696,98.10989010989012,90.89552238805972,37.70406356694872,RR,256.9428571,209.507672,298.1283069,276.9088624,bat,normal,CSK,0,1,0,1,2,0.5555555555555556,0.6226415094339622
433,433,495,2014,Bangalore,RCB,RCB,1,DD,0,8.015393073117098,31.153846153846153,249.7103226624942,7.931755641166759,25.5531914893617,202.68167074555907,0.042880703683342486,0.05173362685745735,35.625,40.41666666666666,48.54545454545455,1.415270018621974,1.470811220621683,1.5892857142857142,24.044444444444448,24.58333333333333,7.812274368231048,8.082191780821919,110.8,109.5,30.07526794993452,30.05413392465476,6.718849840255593,19.118181818181817,128.45219285506826,7.809782608695652,36.28787878787879,283.4004446640316,0.05857294994675185,34.631536170816325,0.035869565217391305,21.929824561403514,23.82978723404255,26.48,1.1373976342129208,1.1654526534859522,1.2373831775700934,32.166666666666664,29.35483870967742,7.097037793667008,6.791044776119403,163.16666666666666,155.61290322580646,34.89555151978572,DD,335.7693452000001,284.9488095000001,292.35,247.4427083,field,normal,RCB,16,0,1,0,1,0.4950495049504951,0.4444444444444444
434,434,496,2014,Hyderabad,SRH,SRH,1,KXIP,0,6.61336032388664,20.35514018691589,134.61587649930004,6.957703927492447,23.03,160.2359214501511,0.0541497975708502,0.05035246727089628,33.38297872340426,34.41025641025641,34.5,1.3020746887966803,1.2941176470588236,1.3470715835140998,25.602564102564106,22.618181818181814,6.784824462061155,6.664285714285715,135.84615384615384,122.1818181818182,27.935175445098047,28.115743754058823,7.588621444201312,22.23076923076923,168.70089210570612,7.528846153846153,30.506493506493502,229.67869630369634,0.05689277899343545,39.123648137857145,0.04113247863247863,29.490196078431374,33.542857142857144,47.86666666666667,1.3286219081272084,1.3763188745603752,1.4274353876739565,26.62903225806452,24.66666666666667,7.436936936936937,7.488095238095237,128.90322580645162,118.58823529411764,33.830142657809525,KXIP,248.920098,204.895098,289.2425595,282.2883929,field,normal,KXIP,0,0,0,0,1,0.4257425742574257,0.5204081632653061
435,435,497,2014,Cuttack,Cuttack,MI,1,KKR,0,7.573203194321206,25.176991150442483,190.6704698039277,7.491862567811935,23.606837606837612,176.85918301108174,0.05013309671694765,0.05289330922242315,38.70588235294117,41.06818181818182,48.04166666666666,1.358568479008947,1.353558052434457,1.3612750885478158,24.02439024390244,23.160714285714285,7.216117216117216,6.814360770577934,119.85365853658536,122.35714285714286,37.625133153359386,33.46832408104167,6.847058823529411,20.92156862745098,143.25121107266438,7.2825159914712145,25.875,188.4351012793177,0.054545454545454536,34.9234538285,0.04690831556503199,26.615384615384613,27.2,21.166666666666668,1.2697247706422021,1.4468085106382982,1.7397260273972603,24.57954545454545,22.517857142857146,7.441513761467889,6.9476584022038566,118.9090909090909,116.67857142857143,33.72593719507777,KKR,261.6065163,269.5091479,313.1875,273.3520833,field,normal,KKR,0,0,0,0,2,0.5673076923076923,0.4742268041237113
436,436,498,2014,Ahmedabad,Ahmedabad,RR,1,DD,0,7.324786324786324,27.351063829787236,200.34069830878343,7.3040991420400365,26.061224489795922,190.35376743643118,0.0446343779677113,0.04671115347950429,34.903846153846146,37.882352941176464,39.80952380952381,1.2881476224272534,1.386437029063509,1.3979933110367893,22.13888888888889,20.82758620689655,7.572446555819478,7.59748427672956,105.25,98.6896551724138,30.07526794993452,30.05413392465476,6.718849840255593,19.118181818181817,128.45219285506826,7.809782608695652,36.28787878787879,283.4004446640316,0.05857294994675185,42.516845470483524,0.035869565217391305,21.929824561403514,23.82978723404255,26.48,1.1373976342129208,1.1654526534859522,1.2373831775700934,32.166666666666664,29.35483870967742,7.097037793667008,6.791044776119403,163.16666666666666,155.61290322580646,37.70406356694872,DD,256.9428571,209.507672,292.35,247.4427083,field,normal,RR,62,0,1,0,2,0.55,0.44
437,437,499,2014,Ranchi,Ranchi,CSK,1,RCB,0,7.848188050930459,29.677777777777774,232.91678093372508,7.477283829995115,22.981981981981978,171.84280225511296,0.04407443682664055,0.0542256961406937,31.49206349206349,36.177777777777784,42.04166666666666,1.3787352328005558,1.4483985765124556,1.557098765432099,20.35164835164835,18.104477611940297,7.46774193548387,7.170443349753696,98.10989010989012,90.89552238805972,34.631536170816325,34.89555151978572,8.015393073117098,31.153846153846153,249.7103226624942,7.931755641166759,25.5531914893617,202.68167074555907,0.042880703683342486,30.64427037879464,0.05173362685745735,35.625,40.41666666666666,48.54545454545455,1.415270018621974,1.470811220621683,1.5892857142857142,24.044444444444448,24.58333333333333,7.812274368231048,8.082191780821919,110.8,109.5,30.963085461312502,CSK,298.1283069,276.9088624,335.7693452000001,284.9488095000001,bat,normal,RCB,0,1,0,1,2,0.6261682242990654,0.5
438,438,500,2014,Hyderabad,SRH,SRH,1,KKR,0,6.61336032388664,20.35514018691589,134.61587649930004,6.957703927492447,23.03,160.2359214501511,0.0541497975708502,0.05035246727089628,33.38297872340426,34.41025641025641,34.5,1.3020746887966803,1.2941176470588236,1.3470715835140998,25.602564102564106,22.618181818181814,6.784824462061155,6.664285714285715,135.84615384615384,122.1818181818182,37.625133153359386,33.46832408104167,6.847058823529411,20.92156862745098,143.25121107266438,7.2825159914712145,25.875,188.4351012793177,0.054545454545454536,39.123648137857145,0.04690831556503199,26.615384615384613,27.2,21.166666666666668,1.2697247706422021,1.4468085106382982,1.7397260273972603,24.57954545454545,22.517857142857146,7.441513761467889,6.9476584022038566,118.9090909090909,116.67857142857143,33.830142657809525,SRH,248.920098,204.895098,313.1875,273.3520833,bat,normal,KKR,0,1,0,1,1,0.4215686274509804,0.4795918367346938
439,439,501,2014,Ahmedabad,Ahmedabad,MI,1,RR,0,7.573203194321206,25.176991150442483,190.6704698039277,7.491862567811935,23.606837606837612,176.85918301108174,0.05013309671694765,0.05289330922242315,38.70588235294117,41.06818181818182,48.04166666666666,1.358568479008947,1.353558052434457,1.3612750885478158,24.02439024390244,23.160714285714285,7.216117216117216,6.814360770577934,119.85365853658536,122.35714285714286,42.516845470483524,37.70406356694872,7.324786324786324,27.351063829787236,200.34069830878343,7.3040991420400365,26.061224489795922,190.35376743643118,0.0446343779677113,34.9234538285,0.04671115347950429,34.903846153846146,37.882352941176464,39.80952380952381,1.2881476224272534,1.386437029063509,1.3979933110367893,22.13888888888889,20.82758620689655,7.572446555819478,7.59748427672956,105.25,98.6896551724138,33.72593719507777,MI,261.6065163,269.5091479,256.9428571,209.507672,bat,normal,MI,25,1,1,1,2,0.5619047619047619,0.5544554455445545
440,440,502,2014,Delhi,DD,DD,1,KXIP,0,6.718849840255593,19.118181818181817,128.45219285506826,7.809782608695652,36.28787878787879,283.4004446640316,0.05857294994675185,0.035869565217391305,21.929824561403514,23.82978723404255,26.48,1.1373976342129208,1.1654526534859522,1.2373831775700934,32.166666666666664,29.35483870967742,7.097037793667008,6.791044776119403,163.16666666666666,155.61290322580646,27.935175445098047,28.115743754058823,7.588621444201312,22.23076923076923,168.70089210570612,7.528846153846153,30.506493506493502,229.67869630369634,0.05689277899343545,30.07526794993452,0.04113247863247863,29.490196078431374,33.542857142857144,47.86666666666667,1.3286219081272084,1.3763188745603752,1.4274353876739565,26.62903225806452,24.66666666666667,7.436936936936937,7.488095238095237,128.90322580645162,118.58823529411764,30.05413392465476,KXIP,292.35,247.4427083,289.2425595,282.2883929,field,normal,KXIP,0,0,0,0,1,0.4356435643564357,0.5252525252525253
441,441,503,2014,Hyderabad,SRH,RCB,1,SRH,0,8.015393073117098,31.153846153846153,249.7103226624942,7.931755641166759,25.5531914893617,202.68167074555907,0.042880703683342486,0.05173362685745735,35.625,40.41666666666666,48.54545454545455,1.415270018621974,1.470811220621683,1.5892857142857142,24.044444444444448,24.58333333333333,7.812274368231048,8.082191780821919,110.8,109.5,39.123648137857145,33.830142657809525,6.61336032388664,20.35514018691589,134.61587649930004,6.957703927492447,23.03,160.2359214501511,0.0541497975708502,34.631536170816325,0.05035246727089628,33.38297872340426,34.41025641025641,34.5,1.3020746887966803,1.2941176470588236,1.3470715835140998,25.602564102564106,22.618181818181814,6.784824462061155,6.664285714285715,135.84615384615384,122.1818181818182,34.89555151978572,RCB,335.7693452000001,284.9488095000001,248.920098,204.895098,bat,normal,SRH,0,1,0,1,0,0.5048543689320388,0.4174757281553398
442,442,504,2014,Kolkata,KKR,CSK,1,KKR,0,7.848188050930459,29.677777777777774,232.91678093372508,7.477283829995115,22.981981981981978,171.84280225511296,0.04407443682664055,0.0542256961406937,31.49206349206349,36.177777777777784,42.04166666666666,1.3787352328005558,1.4483985765124556,1.557098765432099,20.35164835164835,18.104477611940297,7.46774193548387,7.170443349753696,98.10989010989012,90.89552238805972,37.625133153359386,33.46832408104167,6.847058823529411,20.92156862745098,143.25121107266438,7.2825159914712145,25.875,188.4351012793177,0.054545454545454536,30.64427037879464,0.04690831556503199,26.615384615384613,27.2,21.166666666666668,1.2697247706422021,1.4468085106382982,1.7397260273972603,24.57954545454545,22.517857142857146,7.441513761467889,6.9476584022038566,118.9090909090909,116.67857142857143,30.963085461312502,KKR,298.1283069,276.9088624,313.1875,273.3520833,field,normal,KKR,0,0,0,0,0,0.6203703703703703,0.4848484848484849
443,443,505,2014,Chandigarh,KXIP,KXIP,1,MI,0,7.588621444201312,22.23076923076923,168.70089210570612,7.528846153846153,30.506493506493502,229.67869630369634,0.05689277899343545,0.04113247863247863,29.490196078431374,33.542857142857144,47.86666666666667,1.3286219081272084,1.3763188745603752,1.4274353876739565,26.62903225806452,24.66666666666667,7.436936936936937,7.488095238095237,128.90322580645162,118.58823529411764,34.9234538285,33.72593719507777,7.573203194321206,25.176991150442483,190.6704698039277,7.491862567811935,23.606837606837612,176.85918301108174,0.05013309671694765,27.935175445098047,0.05289330922242315,38.70588235294117,41.06818181818182,48.04166666666666,1.358568479008947,1.353558052434457,1.3612750885478158,24.02439024390244,23.160714285714285,7.216117216117216,6.814360770577934,119.85365853658536,122.35714285714286,28.115743754058823,MI,289.2425595,282.2883929,261.6065163,269.5091479,field,normal,MI,0,0,0,0,1,0.53,0.5660377358490566
444,444,506,2014,Kolkata,KKR,KKR,1,RCB,0,6.847058823529411,20.92156862745098,143.25121107266438,7.2825159914712145,25.875,188.4351012793177,0.054545454545454536,0.04690831556503199,26.615384615384613,27.2,21.166666666666668,1.2697247706422021,1.4468085106382982,1.7397260273972603,24.57954545454545,22.517857142857146,7.441513761467889,6.9476584022038566,118.9090909090909,116.67857142857143,34.631536170816325,34.89555151978572,8.015393073117098,31.153846153846153,249.7103226624942,7.931755641166759,25.5531914893617,202.68167074555907,0.042880703683342486,37.625133153359386,0.05173362685745735,35.625,40.41666666666666,48.54545454545455,1.415270018621974,1.470811220621683,1.5892857142857142,24.044444444444448,24.58333333333333,7.812274368231048,8.082191780821919,110.8,109.5,33.46832408104167,RCB,313.1875,273.3520833,335.7693452000001,284.9488095000001,field,normal,KKR,30,0,1,0,1,0.49,0.5
445,445,507,2014,Ranchi,Ranchi,CSK,1,SRH,0,7.848188050930459,29.677777777777774,232.91678093372508,7.477283829995115,22.981981981981978,171.84280225511296,0.04407443682664055,0.0542256961406937,31.49206349206349,36.177777777777784,42.04166666666666,1.3787352328005558,1.4483985765124556,1.557098765432099,20.35164835164835,18.104477611940297,7.46774193548387,7.170443349753696,98.10989010989012,90.89552238805972,39.123648137857145,33.830142657809525,6.61336032388664,20.35514018691589,134.61587649930004,6.957703927492447,23.03,160.2359214501511,0.0541497975708502,30.64427037879464,0.05035246727089628,33.38297872340426,34.41025641025641,34.5,1.3020746887966803,1.2941176470588236,1.3470715835140998,25.602564102564106,22.618181818181814,6.784824462061155,6.664285714285715,135.84615384615384,122.1818181818182,30.963085461312502,SRH,298.1283069,276.9088624,248.920098,204.895098,field,normal,SRH,0,0,0,0,2,0.6146788990825688,0.4230769230769231
446,446,508,2014,Mumbai,MI,MI,1,DD,0,7.573203194321206,25.176991150442483,190.6704698039277,7.491862567811935,23.606837606837612,176.85918301108174,0.05013309671694765,0.05289330922242315,38.70588235294117,41.06818181818182,48.04166666666666,1.358568479008947,1.353558052434457,1.3612750885478158,24.02439024390244,23.160714285714285,7.216117216117216,6.814360770577934,119.85365853658536,122.35714285714286,30.07526794993452,30.05413392465476,6.718849840255593,19.118181818181817,128.45219285506826,7.809782608695652,36.28787878787879,283.4004446640316,0.05857294994675185,34.9234538285,0.035869565217391305,21.929824561403514,23.82978723404255,26.48,1.1373976342129208,1.1654526534859522,1.2373831775700934,32.166666666666664,29.35483870967742,7.097037793667008,6.791044776119403,163.16666666666666,155.61290322580646,33.72593719507777,DD,261.6065163,269.5091479,292.35,247.4427083,field,normal,MI,15,0,1,0,1,0.5700934579439252,0.4313725490196079
447,447,509,2014,Chandigarh,KXIP,KXIP,1,RR,0,7.588621444201312,22.23076923076923,168.70089210570612,7.528846153846153,30.506493506493502,229.67869630369634,0.05689277899343545,0.04113247863247863,29.490196078431374,33.542857142857144,47.86666666666667,1.3286219081272084,1.3763188745603752,1.4274353876739565,26.62903225806452,24.66666666666667,7.436936936936937,7.488095238095237,128.90322580645162,118.58823529411764,42.516845470483524,37.70406356694872,7.324786324786324,27.351063829787236,200.34069830878343,7.3040991420400365,26.061224489795922,190.35376743643118,0.0446343779677113,27.935175445098047,0.04671115347950429,34.903846153846146,37.882352941176464,39.80952380952381,1.2881476224272534,1.386437029063509,1.3979933110367893,22.13888888888889,20.82758620689655,7.572446555819478,7.59748427672956,105.25,98.6896551724138,28.115743754058823,RR,289.2425595,282.2883929,256.9428571,209.507672,field,normal,KXIP,16,0,1,0,1,0.5247524752475248,0.5490196078431373
448,448,510,2014,Bangalore,RCB,RCB,1,CSK,0,8.015393073117098,31.153846153846153,249.7103226624942,7.931755641166759,25.5531914893617,202.68167074555907,0.042880703683342486,0.05173362685745735,35.625,40.41666666666666,48.54545454545455,1.415270018621974,1.470811220621683,1.5892857142857142,24.044444444444448,24.58333333333333,7.812274368231048,8.082191780821919,110.8,109.5,30.64427037879464,30.963085461312502,7.848188050930459,29.677777777777774,232.91678093372508,7.477283829995115,22.981981981981978,171.84280225511296,0.04407443682664055,34.631536170816325,0.0542256961406937,31.49206349206349,36.177777777777784,42.04166666666666,1.3787352328005558,1.4483985765124556,1.557098765432099,20.35164835164835,18.104477611940297,7.46774193548387,7.170443349753696,98.10989010989012,90.89552238805972,34.89555151978572,CSK,335.7693452000001,284.9488095000001,298.1283069,276.9088624,field,normal,CSK,0,0,0,0,1,0.4952380952380953,0.6090909090909091
