,Unnamed: 0,ID,SEASON,CITY,CITY_Corrrected,TEAM1,TEAM1_MODEL,TEAM2,TEAM2_MODEL,TEAM1_RunsperOver,TEAM1_RunsperWicket,TEAM1_BattingIndex,TEAM1_RunsconcededperOver,TEAM1_RunsconcededperWicket,TEAM1_BowlingIndex,TEAM1_BattingWicketRate,TEAM1_BowlingWicketRate,TEAM1_RunsperWicket_6Batsmen,TEAM1_RunsperWicket_4Batsmen,TEAM1_RunsperWicket_2Batsmen,TEAM1_Runsperball_6Batsmen,TEAM1_Runsperball_4Batsmen,TEAM1_Runsperball_2Batsmen,TEAM1_RunsconcedeperWicket_5Bowler,TEAM1_RunsconcedeperWicket_3Bowler,TEAM1_RunsconcedeperOver_5Bowler,TEAM1_RunsconcedeperOver_3Bowler,TEAM1_BallsbowledperWicket_5Bowler,TEAM1_BallsbowledperWicket_3Bowler,TEAM2_RunsperOver,TEAM2_RunsperWicket,TEAM2_BattingIndex,TEAM2_RunsconcededperOver,TEAM2_RunsconcededperWicket,TEAM2_BowlingIndex,TEAM2_BattingWicketRate,TOSS_WINNER,TEAM2_BowlingWicketRate,TEAM2_RunsperWicket_6Batsmen,TEAM2_RunsperWicket_4Batsmen,TEAM2_RunsperWicket_2Batsmen,TEAM2_Runsperball_6Batsmen,TEAM2_Runsperball_4Batsmen,TEAM2_Runsperball_2Batsmen,TEAM2_RunsconcedeperWicket_5Bowler,TEAM2_RunsconcedeperWicket_3Bowler,TEAM2_RunsconcedeperOver_5Bowler,TEAM2_RunsconcedeperOver_3Bowler,TEAM2_BallsbowledperWicket_5Bowler,TEAM2_BallsbowledperWicket_3Bowler,TEAM1_STRENGTH,TEAM1_CUMU_STRENGTH,TEAM2_STRENGTH,TEAM2_CUMU_STRENGTH,TOSS_DECISION,RESULT,WINNER,WIN_BY_RUNS,TOSS_WINNER_MODEL,WINNER_MODEL,TOSS_DECISION_MODEL,CITY_MODEL,WIN_RATE_TEAM1,WIN_RATE_TEAM2
693,693,11140,2019,Jaipur,RR,KXIP,1,RR,0,8.086294416243655,22.838709677419356,184.6805305387261,8.621943573667714,30.157894736842106,260.0196667216631,0.05901015228426396,0.04764890282131661,29.540983606557376,36.74418604651163,48.904761904761905,1.4532258064516128,1.4697674418604652,1.5374251497005988,22.951612903225808,19.59183673469388,7.949720670391063,7.83673469387755,103.93548387096773,90.0,7.96268221574344,22.989898989898986,183.06125982860675,8.501521606816798,30.63157894736842,260.4150302719672,0.05772594752186589,RR,0.046256847230675587,28.462686567164177,34.45652173913044,41.208333333333336,1.38388969521045,1.3746747614917607,1.4695393759286777,29.67857142857143,23.594594594594593,8.530367835757056,8.070878274268106,125.25,105.24324324324324,313.6047619,310.1144841,307.76,261.4831481,field,normal,KXIP,14,0,1,0,0,0.4720496894409938,0.5343511450381679
694,694,11141,2019,Delhi,DD,DD,1,CSK,0,8.720930232558139,30.0,261.62790697674416,8.922299431459257,31.38666666666667,280.04123815540106,0.04844961240310078,0.047378395451674035,34.736842105263165,39.93478260869565,45.42307692307693,1.4809274495138367,1.4971475142624286,1.560105680317041,24.0,24.243243243243235,8.287769784172662,8.542857142857143,104.25,102.16216216216215,8.578696343402225,35.03896103896104,300.5886069415481,8.619450317124736,30.2,260.307399577167,0.04080551139374669,DD,0.04756871035940803,42.90909090909091,44.71739130434783,41.32142857142857,1.4576899320568253,1.470335954253038,1.5203679369250986,31.29310344827586,30.902439024390244,8.761061946902657,9.104191616766467,128.58620689655172,122.1951219512195,317.25,278.9384921,275.3011364,322.2376736,bat,normal,CSK,0,1,0,1,1,0.42138364779874216,0.6190476190476191
695,695,11142,2019,Kolkata,KKR,KKR,1,KXIP,0,8.536977491961416,25.77669902912621,220.05509942871413,8.947252747252747,29.5,263.9439560439561,0.05519828510182208,0.05054945054945055,28.604938271604933,29.771929824561404,39.56,1.475796178343949,1.4541559554413024,1.3851540616246498,26.929577464788732,27.02083333333333,8.50407709414381,8.072614107883817,114.0,120.5,8.086294416243655,22.838709677419356,184.6805305387261,8.621943573667714,30.157894736842106,260.0196667216631,0.05901015228426396,KXIP,0.04764890282131661,29.540983606557376,36.74418604651163,48.904761904761905,1.4532258064516128,1.4697674418604652,1.5374251497005988,22.951612903225808,19.59183673469388,7.949720670391063,7.83673469387755,103.93548387096773,90.0,268.73660710000007,246.5041667,313.6047619,310.1144841,field,normal,KKR,28,0,1,0,1,0.5272727272727272,0.4753086419753086
696,696,11143,2019,Bengaluru,RCB,MI,1,RCB,0,8.12124849939976,25.337078651685392,205.7687119791737,8.154313487241799,26.317647058823532,214.60234436423417,0.05342136854741897,0.051640340218712034,27.757142857142853,28.529411764705888,33.111111111111114,1.3770375620127568,1.3739376770538243,1.3545454545454545,22.855263157894736,22.42,7.919452887537995,8.035842293906809,103.89473684210527,100.44,8.463476070528968,26.046511627906977,220.44402788354517,8.665021591610117,31.635135135135137,274.1191289994498,0.05415617128463476,RCB,0.04565083281924738,38.68421052631579,43.13333333333333,50.5,1.513903192584964,1.5241460541813898,1.5396341463414631,30.788461538461537,26.69767441860465,8.302506482281764,7.9814600231749715,133.5,120.4186046511628,334.6607143,296.8314626,337.4404762000001,299.8255952,field,normal,MI,6,0,1,0,0,0.5697674418604651,0.4723926380368098
697,697,11144,2019,Hyderabad,SRH,RR,1,SRH,0,7.96268221574344,22.989898989898986,183.06125982860675,8.501521606816798,30.63157894736842,260.4150302719672,0.05772594752186589,0.046256847230675587,28.462686567164177,34.45652173913044,41.208333333333336,1.38388969521045,1.3746747614917607,1.4695393759286777,29.67857142857143,23.594594594594593,8.530367835757056,8.070878274268106,125.25,105.24324324324324,7.796101949025488,26.530612244897963,206.83535783128846,7.892376681614349,28.085106382978722,221.6582387176796,0.04897551224387806,RR,0.046836073741903336,32.491228070175445,33.73333333333333,40.76,1.3144073811213626,1.3097497842968076,1.3372703412073492,27.89610389610389,26.089285714285715,7.648664688427299,7.649214659685863,131.2987012987013,122.78571428571428,307.76,261.4831481,276.73529410000003,229.8008403,bat,normal,SRH,0,1,0,1,0,0.5303030303030303,0.4792899408284024
698,698,11145,2019,Mohali,KXIP,MI,1,KXIP,0,8.12124849939976,25.337078651685392,205.7687119791737,8.154313487241799,26.317647058823532,214.60234436423417,0.05342136854741897,0.051640340218712034,27.757142857142853,28.529411764705888,33.111111111111114,1.3770375620127568,1.3739376770538243,1.3545454545454545,22.855263157894736,22.42,7.919452887537995,8.035842293906809,103.89473684210527,100.44,8.086294416243655,22.838709677419356,184.6805305387261,8.621943573667714,30.157894736842106,260.0196667216631,0.05901015228426396,KXIP,0.04764890282131661,29.540983606557376,36.74418604651163,48.904761904761905,1.4532258064516128,1.4697674418604652,1.5374251497005988,22.951612903225808,19.59183673469388,7.949720670391063,7.83673469387755,103.93548387096773,90.0,334.6607143,296.8314626,313.6047619,310.1144841,field,normal,KXIP,0,0,0,0,0,0.5722543352601156,0.4723926380368098
699,699,11146,2019,Delhi,DD,KKR,1,DD,0,8.536977491961416,25.77669902912621,220.05509942871413,8.947252747252747,29.5,263.9439560439561,0.05519828510182208,0.05054945054945055,28.604938271604933,29.771929824561404,39.56,1.475796178343949,1.4541559554413024,1.3851540616246498,26.929577464788732,27.02083333333333,8.50407709414381,8.072614107883817,114.0,120.5,8.720930232558139,30.0,261.62790697674416,8.922299431459257,31.38666666666667,280.04123815540106,0.04844961240310078,DD,0.047378395451674035,34.736842105263165,39.93478260869565,45.42307692307693,1.4809274495138367,1.4971475142624286,1.560105680317041,24.0,24.243243243243235,8.287769784172662,8.542857142857143,104.25,102.16216216216215,268.73660710000007,246.5041667,317.25,278.9384921,field,tie,DD,0,0,0,0,0,0.5301204819277109,0.41875
700,700,11147,2019,Hyderabad,SRH,SRH,1,RCB,0,7.796101949025488,26.530612244897963,206.83535783128846,7.892376681614349,28.085106382978722,221.6582387176796,0.04897551224387806,0.046836073741903336,32.491228070175445,33.73333333333333,40.76,1.3144073811213626,1.3097497842968076,1.3372703412073492,27.89610389610389,26.089285714285715,7.648664688427299,7.649214659685863,131.2987012987013,122.78571428571428,8.463476070528968,26.046511627906977,220.44402788354517,8.665021591610117,31.635135135135137,274.1191289994498,0.05415617128463476,RCB,0.04565083281924738,38.68421052631579,43.13333333333333,50.5,1.513903192584964,1.5241460541813898,1.5396341463414631,30.788461538461537,26.69767441860465,8.302506482281764,7.9814600231749715,133.5,120.4186046511628,276.73529410000003,229.8008403,337.4404762000001,299.8255952,field,normal,SRH,118,0,1,0,1,0.4823529411764706,0.4695121951219512
701,701,11148,2019,Chennai,CSK,CSK,1,RR,0,8.578696343402225,35.03896103896104,300.5886069415481,8.619450317124736,30.2,260.307399577167,0.04080551139374669,0.04756871035940803,42.90909090909091,44.71739130434783,41.32142857142857,1.4576899320568253,1.470335954253038,1.5203679369250986,31.29310344827586,30.902439024390244,8.761061946902657,9.104191616766467,128.58620689655172,122.1951219512195,7.96268221574344,22.989898989898986,183.06125982860675,8.501521606816798,30.63157894736842,260.4150302719672,0.05772594752186589,RR,0.046256847230675587,28.462686567164177,34.45652173913044,41.208333333333336,1.38388969521045,1.3746747614917607,1.4695393759286777,29.67857142857143,23.594594594594593,8.530367835757056,8.070878274268106,125.25,105.24324324324324,275.3011364,322.2376736,307.76,261.4831481,field,normal,CSK,8,0,1,0,1,0.6216216216216216,0.5263157894736842
702,702,11149,2019,Mohali,KXIP,KXIP,1,DD,0,8.086294416243655,22.838709677419356,184.6805305387261,8.621943573667714,30.157894736842106,260.0196667216631,0.05901015228426396,0.04764890282131661,29.540983606557376,36.74418604651163,48.904761904761905,1.4532258064516128,1.4697674418604652,1.5374251497005988,22.951612903225808,19.59183673469388,7.949720670391063,7.83673469387755,103.93548387096773,90.0,8.720930232558139,30.0,261.62790697674416,8.922299431459257,31.38666666666667,280.04123815540106,0.04844961240310078,DD,0.047378395451674035,34.736842105263165,39.93478260869565,45.42307692307693,1.4809274495138367,1.4971475142624286,1.560105680317041,24.0,24.243243243243235,8.287769784172662,8.542857142857143,104.25,102.16216216216215,313.6047619,310.1144841,317.25,278.9384921,field,normal,KXIP,14,0,1,0,1,0.475609756097561,0.42236024844720504
703,703,11150,2019,Jaipur,RR,RCB,1,RR,0,8.463476070528968,26.046511627906977,220.44402788354517,8.665021591610117,31.635135135135137,274.1191289994498,0.05415617128463476,0.04565083281924738,38.68421052631579,43.13333333333333,50.5,1.513903192584964,1.5241460541813898,1.5396341463414631,30.788461538461537,26.69767441860465,8.302506482281764,7.9814600231749715,133.5,120.4186046511628,7.96268221574344,22.989898989898986,183.06125982860675,8.501521606816798,30.63157894736842,260.4150302719672,0.05772594752186589,RR,0.046256847230675587,28.462686567164177,34.45652173913044,41.208333333333336,1.38388969521045,1.3746747614917607,1.4695393759286777,29.67857142857143,23.594594594594593,8.530367835757056,8.070878274268106,125.25,105.24324324324324,337.4404762000001,299.8255952,307.76,261.4831481,field,normal,RR,0,0,0,0,0,0.4666666666666667,0.5223880597014925
704,704,11151,2019,Mumbai,MI,MI,1,CSK,0,8.12124849939976,25.337078651685392,205.7687119791737,8.154313487241799,26.317647058823532,214.60234436423417,0.05342136854741897,0.051640340218712034,27.757142857142853,28.529411764705888,33.111111111111114,1.3770375620127568,1.3739376770538243,1.3545454545454545,22.855263157894736,22.42,7.919452887537995,8.035842293906809,103.89473684210527,100.44,8.578696343402225,35.03896103896104,300.5886069415481,8.619450317124736,30.2,260.307399577167,0.04080551139374669,CSK,0.04756871035940803,42.90909090909091,44.71739130434783,41.32142857142857,1.4576899320568253,1.470335954253038,1.5203679369250986,31.29310344827586,30.902439024390244,8.761061946902657,9.104191616766467,128.58620689655172,122.1951219512195,334.6607143,296.8314626,275.3011364,322.2376736,field,normal,MI,37,0,1,0,1,0.5689655172413793,0.6241610738255033
705,705,11152,2019,Delhi,DD,DD,1,SRH,0,8.720930232558139,30.0,261.62790697674416,8.922299431459257,31.38666666666667,280.04123815540106,0.04844961240310078,0.047378395451674035,34.736842105263165,39.93478260869565,45.42307692307693,1.4809274495138367,1.4971475142624286,1.560105680317041,24.0,24.243243243243235,8.287769784172662,8.542857142857143,104.25,102.16216216216215,7.796101949025488,26.530612244897963,206.83535783128846,7.892376681614349,28.085106382978722,221.6582387176796,0.04897551224387806,SRH,0.046836073741903336,32.491228070175445,33.73333333333333,40.76,1.3144073811213626,1.3097497842968076,1.3372703412073492,27.89610389610389,26.089285714285715,7.648664688427299,7.649214659685863,131.2987012987013,122.78571428571428,317.25,278.9384921,276.73529410000003,229.8008403,field,normal,SRH,0,0,0,0,1,0.41975308641975306,0.4853801169590643
706,706,11153,2019,Bengaluru,RCB,RCB,1,KKR,0,8.463476070528968,26.046511627906977,220.44402788354517,8.665021591610117,31.635135135135137,274.1191289994498,0.05415617128463476,0.04565083281924738,38.68421052631579,43.13333333333333,50.5,1.513903192584964,1.5241460541813898,1.5396341463414631,30.788461538461537,26.69767441860465,8.302506482281764,7.9814600231749715,133.5,120.4186046511628,8.536977491961416,25.77669902912621,220.05509942871413,8.947252747252747,29.5,263.9439560439561,0.05519828510182208,KKR,0.05054945054945055,28.604938271604933,29.771929824561404,39.56,1.475796178343949,1.4541559554413024,1.3851540616246498,26.929577464788732,27.02083333333333,8.50407709414381,8.072614107883817,114.0,120.5,337.4404762000001,299.8255952,268.73660710000007,246.5041667,field,normal,KKR,0,0,0,0,1,0.463855421686747,0.5269461077844312
707,707,11309,2019,Chennai,CSK,CSK,1,KXIP,0,8.578696343402225,35.03896103896104,300.5886069415481,8.619450317124736,30.2,260.307399577167,0.04080551139374669,0.04756871035940803,42.90909090909091,44.71739130434783,41.32142857142857,1.4576899320568253,1.470335954253038,1.5203679369250986,31.29310344827586,30.902439024390244,8.761061946902657,9.104191616766467,128.58620689655172,122.1951219512195,8.086294416243655,22.838709677419356,184.6805305387261,8.621943573667714,30.157894736842106,260.0196667216631,0.05901015228426396,CSK,0.04764890282131661,29.540983606557376,36.74418604651163,48.904761904761905,1.4532258064516128,1.4697674418604652,1.5374251497005988,22.951612903225808,19.59183673469388,7.949720670391063,7.83673469387755,103.93548387096773,90.0,275.3011364,322.2376736,313.6047619,310.1144841,bat,normal,CSK,22,1,1,1,1,0.62,0.4787878787878788
708,708,11310,2019,Hyderabad,SRH,MI,1,SRH,0,8.12124849939976,25.337078651685392,205.7687119791737,8.154313487241799,26.317647058823532,214.60234436423417,0.05342136854741897,0.051640340218712034,27.757142857142853,28.529411764705888,33.111111111111114,1.3770375620127568,1.3739376770538243,1.3545454545454545,22.855263157894736,22.42,7.919452887537995,8.035842293906809,103.89473684210527,100.44,7.796101949025488,26.530612244897963,206.83535783128846,7.892376681614349,28.085106382978722,221.6582387176796,0.04897551224387806,SRH,0.046836073741903336,32.491228070175445,33.73333333333333,40.76,1.3144073811213626,1.3097497842968076,1.3372703412073492,27.89610389610389,26.089285714285715,7.648664688427299,7.649214659685863,131.2987012987013,122.78571428571428,334.6607143,296.8314626,276.73529410000003,229.8008403,field,normal,MI,40,0,1,0,0,0.5714285714285714,0.4883720930232558
709,709,11311,2019,Bengaluru,RCB,RCB,1,DD,0,8.463476070528968,26.046511627906977,220.44402788354517,8.665021591610117,31.635135135135137,274.1191289994498,0.05415617128463476,0.04565083281924738,38.68421052631579,43.13333333333333,50.5,1.513903192584964,1.5241460541813898,1.5396341463414631,30.788461538461537,26.69767441860465,8.302506482281764,7.9814600231749715,133.5,120.4186046511628,8.720930232558139,30.0,261.62790697674416,8.922299431459257,31.38666666666667,280.04123815540106,0.04844961240310078,DD,0.047378395451674035,34.736842105263165,39.93478260869565,45.42307692307693,1.4809274495138367,1.4971475142624286,1.560105680317041,24.0,24.243243243243235,8.287769784172662,8.542857142857143,104.25,102.16216216216215,337.4404762000001,299.8255952,317.25,278.9384921,field,normal,DD,0,0,0,0,1,0.4610778443113773,0.4171779141104294
710,710,11312,2019,Jaipur,RR,RR,1,KKR,0,7.96268221574344,22.989898989898986,183.06125982860675,8.501521606816798,30.63157894736842,260.4150302719672,0.05772594752186589,0.046256847230675587,28.462686567164177,34.45652173913044,41.208333333333336,1.38388969521045,1.3746747614917607,1.4695393759286777,29.67857142857143,23.594594594594593,8.530367835757056,8.070878274268106,125.25,105.24324324324324,8.536977491961416,25.77669902912621,220.05509942871413,8.947252747252747,29.5,263.9439560439561,0.05519828510182208,KKR,0.05054945054945055,28.604938271604933,29.771929824561404,39.56,1.475796178343949,1.4541559554413024,1.3851540616246498,26.929577464788732,27.02083333333333,8.50407709414381,8.072614107883817,114.0,120.5,307.76,261.4831481,268.73660710000007,246.5041667,field,normal,KKR,0,0,0,0,1,0.5259259259259259,0.5297619047619048
711,711,11313,2019,Mohali,KXIP,SRH,1,KXIP,0,7.796101949025488,26.530612244897963,206.83535783128846,7.892376681614349,28.085106382978722,221.6582387176796,0.04897551224387806,0.046836073741903336,32.491228070175445,33.73333333333333,40.76,1.3144073811213626,1.3097497842968076,1.3372703412073492,27.89610389610389,26.089285714285715,7.648664688427299,7.649214659685863,131.2987012987013,122.78571428571428,8.086294416243655,22.838709677419356,184.6805305387261,8.621943573667714,30.157894736842106,260.0196667216631,0.05901015228426396,KXIP,0.04764890282131661,29.540983606557376,36.74418604651163,48.904761904761905,1.4532258064516128,1.4697674418604652,1.5374251497005988,22.951612903225808,19.59183673469388,7.949720670391063,7.83673469387755,103.93548387096773,90.0,276.73529410000003,229.8008403,313.6047619,310.1144841,field,normal,KXIP,0,0,0,0,0,0.4855491329479769,0.4759036144578313
712,712,11314,2019,Chennai,CSK,KKR,1,CSK,0,8.536977491961416,25.77669902912621,220.05509942871413,8.947252747252747,29.5,263.9439560439561,0.05519828510182208,0.05054945054945055,28.604938271604933,29.771929824561404,39.56,1.475796178343949,1.4541559554413024,1.3851540616246498,26.929577464788732,27.02083333333333,8.50407709414381,8.072614107883817,114.0,120.5,8.578696343402225,35.03896103896104,300.5886069415481,8.619450317124736,30.2,260.307399577167,0.04080551139374669,CSK,0.04756871035940803,42.90909090909091,44.71739130434783,41.32142857142857,1.4576899320568253,1.470335954253038,1.5203679369250986,31.29310344827586,30.902439024390244,8.761061946902657,9.104191616766467,128.58620689655172,122.1951219512195,268.73660710000007,246.5041667,275.3011364,322.2376736,field,normal,CSK,0,0,0,0,0,0.5325443786982249,0.6225165562913907
713,713,11315,2019,Mumbai,MI,KXIP,1,MI,0,8.086294416243655,22.838709677419356,184.6805305387261,8.621943573667714,30.157894736842106,260.0196667216631,0.05901015228426396,0.04764890282131661,29.540983606557376,36.74418604651163,48.904761904761905,1.4532258064516128,1.4697674418604652,1.5374251497005988,22.951612903225808,19.59183673469388,7.949720670391063,7.83673469387755,103.93548387096773,90.0,8.12124849939976,25.337078651685392,205.7687119791737,8.154313487241799,26.317647058823532,214.60234436423417,0.05342136854741897,MI,0.051640340218712034,27.757142857142853,28.529411764705888,33.111111111111114,1.3770375620127568,1.3739376770538243,1.3545454545454545,22.855263157894736,22.42,7.919452887537995,8.035842293906809,103.89473684210527,100.44,313.6047619,310.1144841,334.6607143,296.8314626,field,normal,MI,0,0,0,0,0,0.4790419161676647,0.5738636363636364
714,714,11316,2019,Jaipur,RR,RR,1,CSK,0,7.96268221574344,22.989898989898986,183.06125982860675,8.501521606816798,30.63157894736842,260.4150302719672,0.05772594752186589,0.046256847230675587,28.462686567164177,34.45652173913044,41.208333333333336,1.38388969521045,1.3746747614917607,1.4695393759286777,29.67857142857143,23.594594594594593,8.530367835757056,8.070878274268106,125.25,105.24324324324324,8.578696343402225,35.03896103896104,300.5886069415481,8.619450317124736,30.2,260.307399577167,0.04080551139374669,CSK,0.04756871035940803,42.90909090909091,44.71739130434783,41.32142857142857,1.4576899320568253,1.470335954253038,1.5203679369250986,31.29310344827586,30.902439024390244,8.761061946902657,9.104191616766467,128.58620689655172,122.1951219512195,307.76,261.4831481,275.3011364,322.2376736,field,normal,CSK,0,0,0,0,1,0.5220588235294118,0.625
715,715,11317,2019,Kolkata,KKR,KKR,1,DD,0,8.536977491961416,25.77669902912621,220.05509942871413,8.947252747252747,29.5,263.9439560439561,0.05519828510182208,0.05054945054945055,28.604938271604933,29.771929824561404,39.56,1.475796178343949,1.4541559554413024,1.3851540616246498,26.929577464788732,27.02083333333333,8.50407709414381,8.072614107883817,114.0,120.5,8.720930232558139,30.0,261.62790697674416,8.922299431459257,31.38666666666667,280.04123815540106,0.04844961240310078,DD,0.047378395451674035,34.736842105263165,39.93478260869565,45.42307692307693,1.4809274495138367,1.4971475142624286,1.560105680317041,24.0,24.243243243243235,8.287769784172662,8.542857142857143,104.25,102.16216216216215,268.73660710000007,246.5041667,317.25,278.9384921,field,normal,DD,0,0,0,0,1,0.5294117647058824,0.4207317073170732
716,716,11318,2019,Mumbai,MI,MI,1,RR,0,8.12124849939976,25.337078651685392,205.7687119791737,8.154313487241799,26.317647058823532,214.60234436423417,0.05342136854741897,0.051640340218712034,27.757142857142853,28.529411764705888,33.111111111111114,1.3770375620127568,1.3739376770538243,1.3545454545454545,22.855263157894736,22.42,7.919452887537995,8.035842293906809,103.89473684210527,100.44,7.96268221574344,22.989898989898986,183.06125982860675,8.501521606816798,30.63157894736842,260.4150302719672,0.05772594752186589,RR,0.046256847230675587,28.462686567164177,34.45652173913044,41.208333333333336,1.38388969521045,1.3746747614917607,1.4695393759286777,29.67857142857143,23.594594594594593,8.530367835757056,8.070878274268106,125.25,105.24324324324324,334.6607143,296.8314626,307.76,261.4831481,field,normal,RR,0,0,0,0,1,0.576271186440678,0.5182481751824818
717,717,11319,2019,Mohali,KXIP,KXIP,1,RCB,0,8.086294416243655,22.838709677419356,184.6805305387261,8.621943573667714,30.157894736842106,260.0196667216631,0.05901015228426396,0.04764890282131661,29.540983606557376,36.74418604651163,48.904761904761905,1.4532258064516128,1.4697674418604652,1.5374251497005988,22.951612903225808,19.59183673469388,7.949720670391063,7.83673469387755,103.93548387096773,90.0,8.463476070528968,26.046511627906977,220.44402788354517,8.665021591610117,31.635135135135137,274.1191289994498,0.05415617128463476,RCB,0.04565083281924738,38.68421052631579,43.13333333333333,50.5,1.513903192584964,1.5241460541813898,1.5396341463414631,30.788461538461537,26.69767441860465,8.302506482281764,7.9814600231749715,133.5,120.4186046511628,313.6047619,310.1144841,337.4404762000001,299.8255952,field,normal,RCB,0,0,0,0,1,0.4761904761904762,0.4583333333333333
718,718,11320,2019,Kolkata,KKR,KKR,1,CSK,0,8.536977491961416,25.77669902912621,220.05509942871413,8.947252747252747,29.5,263.9439560439561,0.05519828510182208,0.05054945054945055,28.604938271604933,29.771929824561404,39.56,1.475796178343949,1.4541559554413024,1.3851540616246498,26.929577464788732,27.02083333333333,8.50407709414381,8.072614107883817,114.0,120.5,8.578696343402225,35.03896103896104,300.5886069415481,8.619450317124736,30.2,260.307399577167,0.04080551139374669,CSK,0.04756871035940803,42.90909090909091,44.71739130434783,41.32142857142857,1.4576899320568253,1.470335954253038,1.5203679369250986,31.29310344827586,30.902439024390244,8.761061946902657,9.104191616766467,128.58620689655172,122.1951219512195,268.73660710000007,246.5041667,275.3011364,322.2376736,field,normal,CSK,0,0,0,0,1,0.5263157894736842,0.6274509803921569
719,719,11321,2019,Hyderabad,SRH,DD,1,SRH,0,8.720930232558139,30.0,261.62790697674416,8.922299431459257,31.38666666666667,280.04123815540106,0.04844961240310078,0.047378395451674035,34.736842105263165,39.93478260869565,45.42307692307693,1.4809274495138367,1.4971475142624286,1.560105680317041,24.0,24.243243243243235,8.287769784172662,8.542857142857143,104.25,102.16216216216215,7.796101949025488,26.530612244897963,206.83535783128846,7.892376681614349,28.085106382978722,221.6582387176796,0.04897551224387806,SRH,0.046836073741903336,32.491228070175445,33.73333333333333,40.76,1.3144073811213626,1.3097497842968076,1.3372703412073492,27.89610389610389,26.089285714285715,7.648664688427299,7.649214659685863,131.2987012987013,122.78571428571428,317.25,278.9384921,276.73529410000003,229.8008403,field,normal,DD,39,0,1,0,0,0.42424242424242425,0.4827586206896552
720,720,11322,2019,Mumbai,MI,RCB,1,MI,0,8.463476070528968,26.046511627906977,220.44402788354517,8.665021591610117,31.635135135135137,274.1191289994498,0.05415617128463476,0.04565083281924738,38.68421052631579,43.13333333333333,50.5,1.513903192584964,1.5241460541813898,1.5396341463414631,30.788461538461537,26.69767441860465,8.302506482281764,7.9814600231749715,133.5,120.4186046511628,8.12124849939976,25.337078651685392,205.7687119791737,8.154313487241799,26.317647058823532,214.60234436423417,0.05342136854741897,MI,0.051640340218712034,27.757142857142853,28.529411764705888,33.111111111111114,1.3770375620127568,1.3739376770538243,1.3545454545454545,22.855263157894736,22.42,7.919452887537995,8.035842293906809,103.89473684210527,100.44,337.4404762000001,299.8255952,334.6607143,296.8314626,field,normal,MI,0,0,0,0,0,0.4615384615384616,0.5730337078651685
721,721,11323,2019,Mohali,KXIP,KXIP,1,RR,0,8.086294416243655,22.838709677419356,184.6805305387261,8.621943573667714,30.157894736842106,260.0196667216631,0.05901015228426396,0.04764890282131661,29.540983606557376,36.74418604651163,48.904761904761905,1.4532258064516128,1.4697674418604652,1.5374251497005988,22.951612903225808,19.59183673469388,7.949720670391063,7.83673469387755,103.93548387096773,90.0,7.96268221574344,22.989898989898986,183.06125982860675,8.501521606816798,30.63157894736842,260.4150302719672,0.05772594752186589,RR,0.046256847230675587,28.462686567164177,34.45652173913044,41.208333333333336,1.38388969521045,1.3746747614917607,1.4695393759286777,29.67857142857143,23.594594594594593,8.530367835757056,8.070878274268106,125.25,105.24324324324324,313.6047619,310.1144841,307.76,261.4831481,field,normal,KXIP,12,0,1,0,1,0.4733727810650887,0.5217391304347826
722,722,11324,2019,Hyderabad,SRH,CSK,1,SRH,0,8.578696343402225,35.03896103896104,300.5886069415481,8.619450317124736,30.2,260.307399577167,0.04080551139374669,0.04756871035940803,42.90909090909091,44.71739130434783,41.32142857142857,1.4576899320568253,1.470335954253038,1.5203679369250986,31.29310344827586,30.902439024390244,8.761061946902657,9.104191616766467,128.58620689655172,122.1951219512195,7.796101949025488,26.530612244897963,206.83535783128846,7.892376681614349,28.085106382978722,221.6582387176796,0.04897551224387806,CSK,0.046836073741903336,32.491228070175445,33.73333333333333,40.76,1.3144073811213626,1.3097497842968076,1.3372703412073492,27.89610389610389,26.089285714285715,7.648664688427299,7.649214659685863,131.2987012987013,122.78571428571428,275.3011364,322.2376736,276.73529410000003,229.8008403,bat,normal,SRH,0,1,0,1,0,0.6298701298701299,0.48
723,723,11325,2019,Delhi,DD,MI,1,DD,0,8.12124849939976,25.337078651685392,205.7687119791737,8.154313487241799,26.317647058823532,214.60234436423417,0.05342136854741897,0.051640340218712034,27.757142857142853,28.529411764705888,33.111111111111114,1.3770375620127568,1.3739376770538243,1.3545454545454545,22.855263157894736,22.42,7.919452887537995,8.035842293906809,103.89473684210527,100.44,8.720930232558139,30.0,261.62790697674416,8.922299431459257,31.38666666666667,280.04123815540106,0.04844961240310078,MI,0.047378395451674035,34.736842105263165,39.93478260869565,45.42307692307693,1.4809274495138367,1.4971475142624286,1.560105680317041,24.0,24.243243243243235,8.287769784172662,8.542857142857143,104.25,102.16216216216215,334.6607143,296.8314626,317.25,278.9384921,bat,normal,MI,40,1,1,1,0,0.5754189944134078,0.427710843373494
