Team,Year,Runs per Over,Runs per Wicket,Batting Index,Runs conceded per Over,Runs conceded per Wicket,Bowling Index,Batting Wicket Rate,Bowling Wicket Rate,Runs per Wicket_6 Batsmen,Runs per Wicket_4 Batsmen,Runs per Wicket_2 Batsmen,Runs per ball_6 Batsmen,Runs per ball_4 Batsmen,Runs per ball_2 Batsmen,Runs concede per Wicket_5 Bowler,Runs concede per Wicket_3 Bowler,Runs concede per Over_5 Bowler,Runs concede per Over_3 Bowler,Balls bowled per Wicket_5 Bowler,Balls bowled per Wicket_3 Bowler,Team Strength,Cumulative Team Strength
RPS,2013,6.8254299114121935,20.990384615384617,143.2683990058925,7.638709677419355,34.31884057971015,262.15165965404395,0.05419489317352788,0.037096774193548385,27.27659574468085,29.428571428571427,31.958333333333332,1.2326923076923078,1.2591687041564792,1.2573770491803278,28.24390243902439,31.88,7.543973941368078,7.700483091787439,134.78048780487805,149.04,28.48351940517045,28.26090121202084
RPS,2016,6.890057864281957,19.666666666666668,135.5044713308785,8.007506702412869,31.91025641025641,255.5215920808414,0.0583903208837454,0.0418230563002681,33.78431372549019,37.24324324324324,52.166666666666664,1.285820895522388,1.2677092916283348,1.3096234309623431,36.94444444444444,35.785714285714285,7.823529411764706,7.477611940298507,170.0,172.28571428571428,35.63336124349603,35.584216433154765
RPS,2017,7.704188481675393,29.28358208955224,225.6062358365242,8.04887459807074,29.8,239.85646302250802,0.04384816753926701,0.04501607717041801,38.26470588235294,42.72,43.42857142857143,1.3384773662551441,1.3605095541401273,1.5510204081632653,23.2,31.055555555555557,7.553488372093023,7.503355704697986,110.57142857142857,149.0,30.996096997791668,27.974390154364585
RR,2008,,,,,,,,,,,,,,,,,,,,,29.728233477563446,29.728233477563446
RR,2009,8.07103218645949,27.545454545454547,222.32025022702052,7.7428884026258205,24.572916666666668,190.26535147702407,0.048834628190899,0.0525164113785558,33.55813953488372,37.94117647058823,38.08695652173913,1.3982558139534884,1.4036996735582155,1.4479338842975207,27.017857142857142,26.58695652173913,8.012356575463372,7.890322580645162,121.39285714285714,121.30434782608695,37.74038846109615,37.74038846109615
RR,2010,6.389297658862876,17.118279569892472,109.37378357967418,6.8771021992238035,22.71794871794872,156.23365509005873,0.06220735785953177,0.050452781371280724,18.488888888888887,20.61764705882353,21.63157894736842,1.1507607192254494,1.1605960264900663,1.2568807339449541,23.122448979591837,22.945945945945947,7.2165605095541405,7.184767277856135,115.34693877551021,114.97297297297297,34.42670495085498,35.71790600916667
RR,2011,7.693069306930694,22.04255319148936,169.57488940383402,8.45103092783505,33.121212121212125,279.9083880037488,0.05816831683168317,0.04252577319587629,26.652173913043477,29.705882352941178,31.5,1.3472527472527474,1.3797814207650274,1.4089456869009584,29.25,28.28125,8.041237113402062,7.8354978354978355,130.95,129.9375,33.93683000714219,35.15302577025641
RR,2012,6.750527055516514,23.544117647058822,158.9352031747344,7.491501416430595,32.054545454545455,240.13667267576616,0.04778636683063949,0.03895184135977337,33.810810810810814,34.84,39.61538461538461,1.1948424068767909,1.2407407407407407,1.1866359447004609,32.911764705882355,34.04347826086956,7.510067114093959,7.352112676056338,157.76470588235293,166.69565217391303,29.607201662031247,29.195280048750003
RR,2013,7.552866912151499,28.488095238095237,215.1667919140302,7.564655172413793,26.59090909090909,201.15105799373038,0.04418726985796949,0.04741379310344827,37.36363636363637,38.86363636363637,40.0,1.374581939799331,1.3768115942028984,1.5469613259668509,28.3953488372093,28.966666666666665,7.6471816283924845,7.567489114658926,133.67441860465115,137.8,27.971493761904764,25.79001663292328
RR,2014,7.3247863247863245,27.351063829787233,200.3406983087834,7.304099142040038,26.06122448979592,190.3537674364312,0.0446343779677113,0.04671115347950429,34.90384615384615,37.88235294117647,39.80952380952381,1.2881476224272534,1.386437029063509,1.3979933110367893,22.13888888888889,20.82758620689655,7.572446555819478,7.59748427672956,105.25,98.6896551724138,42.51684547048352,37.70406356694872
RR,2015,7.621221468229487,23.397727272727273,178.31926139868767,7.847014925373134,28.04,220.03029850746267,0.054287476866132015,0.04664179104477612,28.654545454545456,32.16129032258065,36.5,1.3177257525083612,1.4062059238363893,1.5674846625766872,28.313725490196077,27.842105263157894,8.112359550561798,8.138461538461538,125.6470588235294,123.15789473684211,36.82281113330953,32.82518390657483
RR,2018,7.89922480620155,25.79746835443038,203.78000196251594,8.44055522027761,37.0,312.30054315027155,0.05103359173126615,0.038020519010259504,27.6875,28.4375,29.458333333333332,1.3887147335423198,1.455223880597015,1.4487704918032787,20.3953488372093,20.794871794871796,7.807121661721069,7.699367088607595,94.04651162790698,97.23076923076923,32.443613082,31.912968440500002
RR,2019,7.96268221574344,22.98989898989899,183.06125982860675,8.501521606816798,30.63157894736842,260.41503027196717,0.05772594752186589,0.04625684723067559,28.46268656716418,31.928571428571427,35.473684210526315,1.38388969521045,1.4834070796460177,1.6163069544364508,29.678571428571427,36.7,8.530367835757056,8.692105263157895,125.25,152.0,37.454944993061225,35.20931832961905
SRH,2008,,,,,,,,,,,,,,,,,,,,,33.35898086965987,33.35898086965987
SRH,2009,7.80700676090965,22.763440860215052,177.7143366972659,8.483931947069943,37.4,317.29905482041585,0.05716041794714198,0.03780718336483932,34.51111111111111,37.911764705882355,43.46153846153846,1.386607142857143,1.4227373068432672,1.4947089947089947,33.52777777777778,31.896551724137932,8.28604118993135,8.06686046511628,145.66666666666666,142.3448275862069,31.380784571625,31.380784571625
SRH,2010,7.448613376835237,22.603960396039604,168.3681617753945,7.358193277310924,24.072164948453608,177.127642294031,0.05492115280043502,0.050945378151260504,30.75,30.90625,32.34782608695652,1.3348837209302327,1.5357142857142858,1.5152749490835031,25.705882352941178,21.166666666666668,7.392857142857143,7.102529960053262,125.17647058823529,107.28571428571429,31.836052848125004,31.5985621636875
SRH,2011,7.176972281449894,19.858407079646017,142.5232371643678,7.8122977346278315,25.956989247311828,202.78372829453318,0.06023454157782516,0.05016181229773463,24.318181818181817,28.0,27.608695652173914,1.2829736211031175,1.370309951060359,1.4142538975501113,25.016393442622952,22.60377358490566,7.548227535037098,7.081773399014779,119.31147540983606,114.90566037735849,31.05969620928571,31.780747838071427
SRH,2012,7.264845605700712,23.436781609195403,170.26459988533048,7.358910891089109,24.775,182.31701732673267,0.05166270783847981,0.04950495049504951,26.314814814814813,28.7,30.32,1.2464912280701754,1.251908396946565,1.2570480928689884,23.75,22.886363636363637,7.314906219151037,7.099882491186839,116.88461538461539,116.04545454545455,32.24813986,29.799078445333336
SRH,2013,7.460191981931112,24.741573033707866,184.57688476643045,8.099485420240137,30.26923076923077,245.1651932972688,0.0502540937323546,0.044596912521440824,28.92452830188679,33.717948717948715,41.92,1.2991525423728814,1.3377416073245167,1.3807641633728591,23.93877551020408,23.62857142857143,7.65,7.108882521489972,112.65306122448979,119.65714285714286,26.39524755304412,25.20976559432353
SRH,2014,6.61336032388664,20.35514018691589,134.61587649930004,6.957703927492447,23.03,160.23592145015107,0.0541497975708502,0.050352467270896276,33.38297872340426,34.41025641025641,34.5,1.3020746887966805,1.2941176470588236,1.3470715835140998,25.602564102564102,22.618181818181817,6.784824462061155,6.664285714285715,135.84615384615384,122.18181818181819,39.12364813785715,33.830142657809525
SRH,2015,7.34593572778828,26.256756756756758,192.8804475553058,8.125925925925927,31.797101449275363,258.38089103596354,0.04662885948330183,0.04259259259259259,30.377777777777776,34.6764705882353,44.705882352941174,1.2728119180633146,1.333710407239819,1.4179104477611941,26.9,25.23913043478261,7.542056074766355,7.332631578947368,128.4,123.91304347826087,32.88058662921769,31.695916163937078
SRH,2016,7.845583693638048,26.135802469135804,205.0506256719969,8.278330019880716,28.916666666666668,239.3817097415507,0.05003088326127239,0.04771371769383698,31.369565217391305,39.125,42.45,1.432969215491559,1.5,1.4894736842105263,25.883333333333333,24.024390243902438,8.018932874354562,7.7254901960784315,116.2,111.95121951219512,31.366351295411764,27.436459361643557
SRH,2017,7.735963581183611,26.278350515463917,203.28836256120644,7.851851851851852,28.90909090909091,226.98989898989902,0.049064238745574106,0.04526748971193416,37.91304347826087,47.25806451612903,57.0625,1.390749601275917,1.3979007633587786,1.537037037037037,25.935064935064936,25.5,7.810951760104302,7.407821229050279,119.53246753246754,123.92307692307692,40.49908002130953,35.07839068729167
SRH,2018,8.285714285714285,36.483870967741936,302.29493087557603,8.134945894334818,24.204545454545453,196.902667669695,0.03785103785103785,0.056015276893698285,33.041666666666664,40.3,46.57142857142857,1.3140016570008286,1.3359116022099446,1.3668763102725368,21.25287356321839,18.75,7.981294964028777,7.321041214750542,95.86206896551724,92.2,28.111561299411765,28.554426831857143
SRH,2019,7.796101949025488,26.53061224489796,206.83535783128846,7.8923766816143495,28.085106382978722,221.65823871767958,0.04897551224387806,0.046836073741903336,36.65909090909091,44.541666666666664,53.2,1.3739352640545144,1.4684065934065933,1.453551912568306,27.896103896103895,26.089285714285715,7.648664688427299,7.649214659685864,131.2987012987013,122.78571428571429,38.09452873566667,34.97840852576214
