,Unnamed: 0,ID,SEASON,CITY,CITY_Corrrected,TEAM1,TEAM1_MODEL,TEAM2,TEAM2_MODEL,TEAM1_STRENGTH,TEAM1_CUMU_STRENGTH,TEAM2_STRENGTH,TEAM2_CUMU_STRENGTH,TOSS_WINNER,TOSS_DECISION,RESULT,WINNER,WIN_BY_RUNS,TOSS_WINNER_MODEL,WINNER_MODEL,TOSS_DECISION_MODEL,CITY_MODEL,WIN_RATE_TEAM1,WIN_RATE_TEAM2
283,283,345,2012,Delhi,DD,DD,1,RR,0,292.35,247.44270830000002,256.9428571,209.50767199999999,DD,bat,normal,DD,1,1,1,1,1,0.5384615384615384,0.546875
284,284,346,2012,Mumbai,MI,SRH,1,MI,0,248.920098,204.895098,261.6065163,269.50914789999996,MI,field,normal,MI,0,0,0,0,0,0.3880597014925373,0.5522388059701493
285,285,347,2012,Chennai,CSK,CSK,1,KKR,0,298.1283069,276.9088624,313.1875,273.3520833,CSK,bat,normal,KKR,0,1,0,1,1,0.5942028985507246,0.4603174603174603
286,286,348,2012,Cuttack,Cuttack,SRH,1,RPS,0,248.920098,204.895098,220.6335227,220.75520830000002,SRH,bat,normal,SRH,13,1,1,1,2,0.38235294117647056,0.3636363636363637
287,287,349,2012,Jaipur,RR,RR,1,DD,0,256.9428571,209.50767199999999,292.35,247.44270830000002,RR,bat,normal,DD,0,1,0,1,1,0.5384615384615384,0.5454545454545454
288,288,350,2012,Bangalore,RCB,RCB,1,KXIP,0,335.76934520000003,284.94880950000004,289.2425595,282.28839289999996,KXIP,field,normal,KXIP,0,0,0,0,1,0.4927536231884058,0.4848484848484849
289,289,351,2012,Pune,RPS,MI,1,RPS,0,261.6065163,269.50914789999996,220.6335227,220.75520830000002,MI,bat,normal,MI,1,1,1,1,0,0.5588235294117647,0.3478260869565217
290,290,352,2012,Chennai,CSK,CSK,1,SRH,0,298.1283069,276.9088624,248.920098,204.895098,CSK,bat,normal,CSK,10,1,1,1,1,0.5857142857142857,0.39130434782608703
291,291,353,2012,Kolkata,KKR,KKR,1,RPS,0,313.1875,273.3520833,220.6335227,220.75520830000002,KKR,bat,normal,KKR,7,1,1,1,1,0.46875,0.3333333333333333
292,292,354,2012,Chandigarh,KXIP,RR,1,KXIP,0,256.9428571,209.50767199999999,289.2425595,282.28839289999996,RR,bat,normal,RR,43,1,1,1,0,0.5303030303030303,0.4925373134328358
293,293,355,2012,Mumbai,MI,CSK,1,MI,0,298.1283069,276.9088624,261.6065163,269.50914789999996,MI,field,normal,MI,0,0,0,0,0,0.5915492957746479,0.5652173913043478
294,294,356,2012,Bangalore,RCB,SRH,1,RCB,0,248.920098,204.895098,335.76934520000003,284.94880950000004,RCB,field,normal,RCB,0,0,0,0,0,0.3857142857142857,0.4857142857142857
295,295,357,2012,Delhi,DD,DD,1,KKR,0,292.35,247.44270830000002,313.1875,273.3520833,DD,bat,normal,KKR,0,1,0,1,1,0.5522388059701493,0.476923076923077
296,296,358,2012,Pune,RPS,RPS,1,RR,0,220.6335227,220.75520830000002,256.9428571,209.50767199999999,RPS,bat,normal,RR,0,1,0,1,1,0.32,0.5373134328358209
297,297,359,2012,Hyderabad,SRH,KXIP,1,SRH,0,289.2425595,282.28839289999996,248.920098,204.895098,SRH,field,normal,KXIP,25,0,1,0,0,0.4852941176470588,0.38028169014084506
298,298,360,2012,Mumbai,MI,MI,1,RCB,0,261.6065163,269.50914789999996,335.76934520000003,284.94880950000004,RCB,field,normal,RCB,0,0,0,0,1,0.5714285714285714,0.4929577464788733
299,299,361,2012,Jaipur,RR,RR,1,CSK,0,256.9428571,209.50767199999999,298.1283069,276.9088624,CSK,field,normal,CSK,0,0,0,0,1,0.5441176470588235,0.5833333333333334
300,300,362,2012,Pune,RPS,RCB,1,RPS,0,335.76934520000003,284.94880950000004,220.6335227,220.75520830000002,RPS,field,normal,RCB,35,0,1,0,0,0.5,0.3076923076923077
301,301,363,2012,Kolkata,KKR,MI,1,KKR,0,261.6065163,269.50914789999996,313.1875,273.3520833,MI,bat,normal,MI,27,1,1,1,0,0.5633802816901409,0.4848484848484849
302,302,364,2012,Chennai,CSK,DD,1,CSK,0,292.35,247.44270830000002,298.1283069,276.9088624,CSK,field,normal,CSK,0,0,0,0,0,0.5441176470588235,0.589041095890411
303,303,365,2012,Jaipur,RR,RR,1,RPS,0,256.9428571,209.50767199999999,220.6335227,220.75520830000002,RR,bat,normal,RR,45,1,1,1,1,0.5362318840579711,0.2962962962962963
304,304,366,2012,Chandigarh,KXIP,SRH,1,KXIP,0,248.920098,204.895098,289.2425595,282.28839289999996,SRH,bat,normal,KXIP,0,1,0,1,0,0.375,0.4927536231884058
305,305,367,2012,Bangalore,RCB,RCB,1,MI,0,335.76934520000003,284.94880950000004,261.6065163,269.50914789999996,MI,field,normal,MI,0,0,0,0,1,0.5068493150684932,0.5694444444444444
306,306,368,2012,Kolkata,KKR,KKR,1,CSK,0,313.1875,273.3520833,298.1283069,276.9088624,CSK,field,normal,CSK,0,0,0,0,1,0.4776119402985074,0.5945945945945946
307,307,369,2012,Delhi,DD,KXIP,1,DD,0,289.2425595,282.28839289999996,292.35,247.44270830000002,KXIP,bat,normal,DD,0,1,0,1,0,0.5,0.5362318840579711
308,308,370,2012,Mumbai,MI,KKR,1,MI,0,313.1875,273.3520833,261.6065163,269.50914789999996,MI,field,normal,KKR,32,0,1,0,0,0.4705882352941176,0.5753424657534246
309,309,371,2012,Dharamsala,Dharamsala,CSK,1,KXIP,0,298.1283069,276.9088624,289.2425595,282.28839289999996,KXIP,field,normal,KXIP,0,0,0,0,2,0.6,0.4929577464788733
310,310,372,2012,Delhi,DD,RCB,1,DD,0,335.76934520000003,284.94880950000004,292.35,247.44270830000002,DD,field,normal,RCB,21,0,1,0,0,0.5,0.5428571428571428
311,311,373,2012,Hyderabad,SRH,RR,1,SRH,0,256.9428571,209.50767199999999,248.920098,204.895098,RR,bat,normal,SRH,0,1,0,1,0,0.5428571428571428,0.3698630136986301
312,312,374,2012,Dharamsala,Dharamsala,KXIP,1,DD,0,289.2425595,282.28839289999996,292.35,247.44270830000002,DD,field,normal,DD,0,0,0,0,2,0.5,0.5352112676056338
313,313,375,2012,Pune,RPS,KKR,1,RPS,0,313.1875,273.3520833,220.6335227,220.75520830000002,KKR,bat,normal,KKR,34,1,1,1,0,0.4782608695652174,0.2857142857142857
314,314,376,2012,Hyderabad,SRH,SRH,1,RCB,0,248.920098,204.895098,335.76934520000003,284.94880950000004,RCB,field,normal,SRH,9,0,1,0,1,0.3783783783783784,0.5066666666666667
315,315,377,2012,Jaipur,RR,RR,1,MI,0,256.9428571,209.50767199999999,261.6065163,269.50914789999996,RR,bat,normal,MI,0,1,0,1,1,0.5352112676056338,0.5675675675675675
316,316,378,2012,Pune,RPS,KKR,1,DD,0,313.1875,273.3520833,292.35,247.44270830000002,KKR,bat,normal,KKR,18,1,1,1,2,0.4857142857142857,0.5416666666666666
317,317,379,2012,Bangalore,RCB,CSK,1,MI,0,298.1283069,276.9088624,261.6065163,269.50914789999996,MI,field,normal,CSK,38,0,1,0,2,0.5921052631578947,0.5733333333333334
318,318,380,2012,Chennai,CSK,CSK,1,DD,0,298.1283069,276.9088624,292.35,247.44270830000002,DD,field,normal,CSK,86,0,1,0,1,0.5974025974025974,0.5342465753424658
319,319,381,2012,Chennai,CSK,CSK,1,KKR,0,298.1283069,276.9088624,313.1875,273.3520833,CSK,bat,normal,KKR,0,1,0,1,1,0.6025641025641025,0.4929577464788733
320,320,382,2013,Kolkata,KKR,DD,1,KKR,0,267.2845238,239.077381,348.41629460000007,317.11145830000004,KKR,field,normal,KKR,0,0,0,0,0,0.527027027027027,0.5
321,321,383,2013,Bangalore,RCB,RCB,1,MI,0,375.84693880000003,345.5940476,394.8266667,332.8588889,MI,field,normal,RCB,2,0,1,0,1,0.5,0.5657894736842105
322,322,384,2013,Hyderabad,SRH,SRH,1,RPS,0,384.35714289999993,283.0166667,,,RPS,field,normal,SRH,22,0,1,0,1,0.38666666666666666,0.27586206896551724
323,323,385,2013,Delhi,DD,RR,1,DD,0,418.53846150000004,285.5538462,267.2845238,239.077381,RR,bat,normal,RR,5,1,1,1,0,0.5277777777777778,0.52
324,324,386,2013,Chennai,CSK,MI,1,CSK,0,394.8266667,332.8588889,373.45535710000007,312.4125,MI,bat,normal,MI,9,1,1,1,0,0.5584415584415584,0.5949367088607594
325,325,387,2013,Pune,RPS,RPS,1,KXIP,0,,,255.86274509999998,243.6166667,RPS,bat,normal,KXIP,0,1,0,1,1,0.26666666666666666,0.4931506849315068
326,326,388,2013,Hyderabad,SRH,RCB,1,SRH,0,375.84693880000003,345.5940476,384.35714289999993,283.0166667,RCB,bat,tie,SRH,0,1,0,1,0,0.5064935064935064,0.3947368421052632
327,327,389,2013,Jaipur,RR,RR,1,KKR,0,418.53846150000004,285.5538462,348.41629460000007,317.11145830000004,KKR,field,normal,RR,19,0,1,0,1,0.5342465753424658,0.5068493150684932
328,328,390,2013,Mumbai,MI,MI,1,DD,0,394.8266667,332.8588889,267.2845238,239.077381,MI,bat,normal,MI,44,1,1,1,1,0.5641025641025641,0.5131578947368421
329,329,391,2013,Chandigarh,KXIP,KXIP,1,CSK,0,255.86274509999998,243.6166667,373.45535710000007,312.4125,CSK,field,normal,CSK,0,0,0,0,1,0.5,0.5875
330,330,392,2013,Bangalore,RCB,KKR,1,RCB,0,348.41629460000007,317.11145830000004,375.84693880000003,345.5940476,RCB,field,normal,RCB,0,0,0,0,0,0.5,0.5
331,331,393,2013,Pune,RPS,RR,1,RPS,0,418.53846150000004,285.5538462,,,RR,bat,normal,RPS,0,1,0,1,0,0.5405405405405406,0.25806451612903225
332,332,394,2013,Delhi,DD,DD,1,SRH,0,267.2845238,239.077381,384.35714289999993,283.0166667,DD,bat,normal,SRH,0,1,0,1,1,0.5064935064935064,0.4025974025974026
333,333,395,2013,Mumbai,MI,MI,1,RPS,0,394.8266667,332.8588889,,,MI,bat,normal,MI,41,1,1,1,1,0.569620253164557,0.28125
334,334,396,2013,Chennai,CSK,RCB,1,CSK,0,375.84693880000003,345.5940476,373.45535710000007,312.4125,CSK,field,normal,CSK,0,0,0,0,0,0.5063291139240507,0.5925925925925926
335,335,397,2013,Kolkata,KKR,KKR,1,SRH,0,348.41629460000007,317.11145830000004,384.35714289999993,283.0166667,KKR,bat,normal,KKR,48,1,1,1,1,0.4933333333333334,0.41025641025641024
336,336,398,2013,Jaipur,RR,KXIP,1,RR,0,255.86274509999998,243.6166667,418.53846150000004,285.5538462,RR,field,normal,RR,0,0,0,0,0,0.4933333333333334,0.5333333333333333
337,337,399,2013,Chennai,CSK,RPS,1,CSK,0,,,373.45535710000007,312.4125,RPS,bat,normal,RPS,24,1,1,1,0,0.2727272727272727,0.5975609756097561
338,338,400,2013,Chandigarh,KXIP,KXIP,1,KKR,0,255.86274509999998,243.6166667,348.41629460000007,317.11145830000004,KKR,field,normal,KXIP,4,0,1,0,1,0.4868421052631579,0.5
339,339,401,2013,Bangalore,RCB,DD,1,RCB,0,267.2845238,239.077381,375.84693880000003,345.5940476,RCB,field,tie,RCB,0,0,0,0,0,0.5,0.5
340,340,402,2013,Pune,RPS,SRH,1,RPS,0,384.35714289999993,283.0166667,,,RPS,field,normal,SRH,11,0,1,0,0,0.4050632911392405,0.29411764705882354
341,341,403,2013,Jaipur,RR,RR,1,MI,0,418.53846150000004,285.5538462,394.8266667,332.8588889,RR,bat,normal,RR,87,1,1,1,1,0.5394736842105263,0.575
342,342,404,2013,Delhi,DD,CSK,1,DD,0,373.45535710000007,312.4125,267.2845238,239.077381,CSK,bat,normal,CSK,86,1,1,1,0,0.5903614457831325,0.4936708860759494
343,343,405,2013,Hyderabad,SRH,KXIP,1,SRH,0,255.86274509999998,243.6166667,384.35714289999993,283.0166667,KXIP,bat,normal,SRH,0,1,0,1,0,0.4935064935064935,0.4125
344,344,406,2013,Kolkata,KKR,KKR,1,CSK,0,348.41629460000007,317.11145830000004,373.45535710000007,312.4125,KKR,bat,normal,CSK,0,1,0,1,1,0.4935064935064935,0.5952380952380952
345,345,407,2013,Bangalore,RCB,RR,1,RCB,0,418.53846150000004,285.5538462,375.84693880000003,345.5940476,RCB,field,normal,RCB,0,0,0,0,0,0.5454545454545454,0.5061728395061729
346,346,408,2013,Delhi,DD,MI,1,DD,0,394.8266667,332.8588889,267.2845238,239.077381,MI,bat,normal,DD,0,1,0,1,0,0.5679012345679012,0.4875
347,347,409,2013,Chandigarh,KXIP,RPS,1,KXIP,0,,,255.86274509999998,243.6166667,KXIP,field,normal,KXIP,0,0,0,0,0,0.2857142857142857,0.4871794871794872
348,348,410,2013,Chennai,CSK,RR,1,CSK,0,418.53846150000004,285.5538462,373.45535710000007,312.4125,RR,bat,normal,CSK,0,1,0,1,0,0.5384615384615384,0.6
349,349,411,2013,Bangalore,RCB,RCB,1,RPS,0,375.84693880000003,345.5940476,,,RPS,field,normal,RCB,130,0,1,0,1,0.5121951219512195,0.2777777777777778
350,350,412,2013,Dharamsala,Dharamsala,KXIP,1,DD,0,255.86274509999998,243.6166667,267.2845238,239.077381,DD,field,normal,KXIP,7,0,1,0,2,0.4936708860759494,0.4938271604938271
351,351,413,2013,Kolkata,KKR,KKR,1,MI,0,348.41629460000007,317.11145830000004,394.8266667,332.8588889,KKR,bat,normal,MI,0,1,0,1,1,0.4871794871794872,0.5609756097560976
352,352,414,2013,Chennai,CSK,SRH,1,CSK,0,384.35714289999993,283.0166667,373.45535710000007,312.4125,SRH,bat,normal,CSK,0,1,0,1,0,0.41975308641975306,0.6046511627906976
353,353,415,2013,Kolkata,KKR,KXIP,1,KKR,0,255.86274509999998,243.6166667,348.41629460000007,317.11145830000004,KXIP,bat,normal,KKR,0,1,0,1,0,0.5,0.4810126582278481
354,354,416,2013,Jaipur,RR,SRH,1,RR,0,384.35714289999993,283.0166667,418.53846150000004,285.5538462,SRH,bat,normal,RR,0,1,0,1,0,0.4146341463414634,0.5316455696202531
355,355,417,2013,Mumbai,MI,MI,1,RCB,0,394.8266667,332.8588889,375.84693880000003,345.5940476,MI,bat,normal,MI,58,1,1,1,1,0.5662650602409639,0.5180722891566265
356,356,418,2013,Chennai,CSK,CSK,1,KKR,0,373.45535710000007,312.4125,348.41629460000007,317.11145830000004,KKR,field,normal,CSK,14,0,1,0,1,0.6091954022988506,0.4875
357,357,419,2013,Raipur,Raipur,DD,1,RPS,0,267.2845238,239.077381,,,RPS,field,normal,DD,15,0,1,0,2,0.4878048780487805,0.2702702702702703
358,358,420,2013,Jaipur,RR,RCB,1,RR,0,375.84693880000003,345.5940476,418.53846150000004,285.5538462,RR,field,normal,RR,0,0,0,0,0,0.5119047619047619,0.5375
359,359,421,2013,Mumbai,MI,MI,1,KXIP,0,394.8266667,332.8588889,255.86274509999998,243.6166667,MI,bat,normal,MI,4,1,1,1,1,0.5714285714285714,0.4938271604938271
360,360,422,2013,Pune,RPS,CSK,1,RPS,0,373.45535710000007,312.4125,,,CSK,bat,normal,CSK,37,1,1,1,0,0.6136363636363636,0.2631578947368421
361,361,423,2013,Hyderabad,SRH,MI,1,SRH,0,394.8266667,332.8588889,384.35714289999993,283.0166667,MI,bat,normal,SRH,0,1,0,1,0,0.5764705882352941,0.40963855421686746
362,362,424,2013,Raipur,Raipur,KKR,1,DD,0,348.41629460000007,317.11145830000004,267.2845238,239.077381,KKR,bat,normal,DD,0,1,0,1,2,0.4814814814814815,0.4939759036144578
363,363,425,2013,Chennai,CSK,CSK,1,KXIP,0,373.45535710000007,312.4125,255.86274509999998,243.6166667,CSK,bat,normal,CSK,15,1,1,1,1,0.6179775280898876,0.4878048780487805
364,364,426,2013,Pune,RPS,RCB,1,RPS,0,375.84693880000003,345.5940476,,,RCB,bat,normal,RCB,17,1,1,1,0,0.5058823529411764,0.2564102564102564
365,365,427,2013,Kolkata,KKR,RR,1,KKR,0,418.53846150000004,285.5538462,348.41629460000007,317.11145830000004,RR,bat,normal,KKR,0,1,0,1,0,0.5432098765432098,0.475609756097561
366,366,428,2013,Hyderabad,SRH,DD,1,SRH,0,267.2845238,239.077381,384.35714289999993,283.0166667,DD,bat,normal,SRH,0,1,0,1,0,0.5,0.4166666666666667
367,367,429,2013,Bangalore,RCB,RCB,1,KXIP,0,375.84693880000003,345.5940476,255.86274509999998,243.6166667,KXIP,field,normal,KXIP,0,0,0,0,1,0.5116279069767442,0.4819277108433735
368,368,430,2013,Mumbai,MI,MI,1,CSK,0,394.8266667,332.8588889,373.45535710000007,312.4125,MI,bat,normal,MI,60,1,1,1,1,0.5697674418604651,0.6222222222222222
369,369,431,2013,Jaipur,RR,RPS,1,RR,0,,,418.53846150000004,285.5538462,RPS,bat,normal,RR,0,1,0,1,0,0.25,0.5365853658536586
370,370,432,2013,Bangalore,RCB,SRH,1,RCB,0,384.35714289999993,283.0166667,375.84693880000003,345.5940476,SRH,bat,normal,RCB,0,1,0,1,0,0.4235294117647059,0.5057471264367817
371,371,433,2013,Jaipur,RR,DD,1,RR,0,267.2845238,239.077381,418.53846150000004,285.5538462,DD,bat,normal,RR,0,1,0,1,0,0.4941176470588236,0.5421686746987951
372,372,434,2013,Mumbai,MI,MI,1,KKR,0,394.8266667,332.8588889,348.41629460000007,317.11145830000004,MI,bat,normal,MI,65,1,1,1,1,0.5747126436781609,0.4819277108433735
373,373,435,2013,Hyderabad,SRH,CSK,1,SRH,0,373.45535710000007,312.4125,384.35714289999993,283.0166667,SRH,field,normal,CSK,77,0,1,0,0,0.6153846153846154,0.4186046511627907
374,374,436,2013,Chandigarh,KXIP,KXIP,1,RR,0,255.86274509999998,243.6166667,418.53846150000004,285.5538462,RR,field,normal,RR,0,0,0,0,1,0.4880952380952381,0.5476190476190477
375,375,437,2013,Pune,RPS,KKR,1,RPS,0,348.41629460000007,317.11145830000004,,,KKR,bat,normal,KKR,46,1,1,1,0,0.4761904761904762,0.24390243902439024
376,376,438,2013,Delhi,DD,RCB,1,DD,0,375.84693880000003,345.5940476,267.2845238,239.077381,DD,field,normal,RCB,4,0,1,0,0,0.5113636363636364,0.4883720930232558
377,377,439,2013,Pune,RPS,RPS,1,MI,0,,,394.8266667,332.8588889,RPS,bat,normal,MI,0,1,0,1,1,0.2380952380952381,0.5795454545454546
378,378,440,2013,Chandigarh,KXIP,SRH,1,KXIP,0,384.35714289999993,283.0166667,255.86274509999998,243.6166667,KXIP,field,normal,SRH,30,0,1,0,0,0.4137931034482759,0.4823529411764706
379,379,441,2013,Ranchi,Ranchi,RCB,1,KKR,0,375.84693880000003,345.5940476,348.41629460000007,317.11145830000004,KKR,field,normal,KKR,0,0,0,0,2,0.5168539325842697,0.4823529411764706
380,380,442,2013,Jaipur,RR,CSK,1,RR,0,373.45535710000007,312.4125,418.53846150000004,285.5538462,RR,field,normal,RR,0,0,0,0,0,0.6195652173913043,0.5529411764705883
381,381,443,2013,Delhi,DD,DD,1,KXIP,0,267.2845238,239.077381,255.86274509999998,243.6166667,KXIP,field,normal,KXIP,0,0,0,0,1,0.4827586206896552,0.4767441860465117
382,382,444,2013,Mumbai,MI,SRH,1,MI,0,384.35714289999993,283.0166667,394.8266667,332.8588889,SRH,bat,normal,MI,0,1,0,1,0,0.4204545454545455,0.5842696629213483
383,383,445,2013,Ranchi,Ranchi,RPS,1,KKR,0,,,348.41629460000007,317.11145830000004,KKR,field,normal,RPS,7,0,1,0,2,0.2325581395348837,0.4883720930232558
384,384,446,2013,Chennai,CSK,CSK,1,DD,0,373.45535710000007,312.4125,267.2845238,239.077381,CSK,bat,normal,CSK,33,1,1,1,1,0.6129032258064516,0.4772727272727273
385,385,447,2013,Mumbai,MI,MI,1,RR,0,394.8266667,332.8588889,418.53846150000004,285.5538462,RR,field,normal,MI,14,0,1,0,1,0.5888888888888889,0.5581395348837209
386,386,448,2013,Chandigarh,KXIP,RCB,1,KXIP,0,375.84693880000003,345.5940476,255.86274509999998,243.6166667,KXIP,field,normal,KXIP,0,0,0,0,0,0.5111111111111111,0.4827586206896552
387,387,449,2013,Hyderabad,SRH,SRH,1,RR,0,384.35714289999993,283.0166667,418.53846150000004,285.5538462,SRH,bat,normal,SRH,23,1,1,1,1,0.4157303370786517,0.5517241379310345
388,388,450,2013,Dharamsala,Dharamsala,KXIP,1,MI,0,255.86274509999998,243.6166667,394.8266667,332.8588889,MI,field,normal,KXIP,50,0,1,0,2,0.4886363636363637,0.5934065934065934
389,389,451,2013,Pune,RPS,RPS,1,DD,0,,,267.2845238,239.077381,RPS,bat,normal,RPS,38,1,1,1,1,0.25,0.4719101123595506
390,390,452,2013,Bangalore,RCB,RCB,1,CSK,0,375.84693880000003,345.5940476,373.45535710000007,312.4125,CSK,field,normal,RCB,24,0,1,0,1,0.5054945054945055,0.6170212765957447
391,391,453,2013,Hyderabad,SRH,KKR,1,SRH,0,348.41629460000007,317.11145830000004,384.35714289999993,283.0166667,KKR,bat,normal,SRH,0,1,0,1,0,0.4827586206896552,0.4222222222222222
392,392,454,2013,Delhi,DD,CSK,1,MI,0,373.45535710000007,312.4125,394.8266667,332.8588889,CSK,bat,normal,CSK,48,1,1,1,2,0.6105263157894737,0.5869565217391305
393,393,455,2013,Delhi,DD,SRH,1,RR,0,384.35714289999993,283.0166667,418.53846150000004,285.5538462,SRH,bat,normal,RR,0,1,0,1,2,0.42857142857142855,0.5454545454545454
394,394,456,2013,Kolkata,KKR,RR,1,MI,0,418.53846150000004,285.5538462,394.8266667,332.8588889,RR,bat,normal,MI,0,1,0,1,2,0.5505617977528089,0.5806451612903226
395,395,457,2013,Kolkata,KKR,MI,1,CSK,0,394.8266667,332.8588889,373.45535710000007,312.4125,MI,bat,normal,MI,23,1,1,1,2,0.5851063829787234,0.6145833333333334
396,396,458,2014,Abu Dhabi,Abu Dhabi,KKR,1,MI,0,388.7692308,371.89010989999997,309.625,337.4324405,KKR,bat,normal,KKR,41,1,1,1,2,0.4772727272727273,0.5894736842105263
397,397,459,2014,Sharjah,Sharjah,DD,1,RCB,0,247.3797619,273.0392857,249.259375,261.43928569999997,RCB,field,normal,RCB,0,0,0,0,2,0.4666666666666667,0.5108695652173914
398,398,460,2014,Abu Dhabi,Abu Dhabi,CSK,1,KXIP,0,327.11764710000006,303.7829132,410.0,325.0255102,CSK,bat,normal,KXIP,0,1,0,1,2,0.6082474226804123,0.4943820224719101
399,399,461,2014,Abu Dhabi,Abu Dhabi,SRH,1,RR,0,300.11071430000004,269.29744900000003,310.36904760000004,265.5003401,RR,field,normal,RR,0,0,0,0,2,0.4239130434782609,0.5444444444444444
400,400,462,2014,Dubai,Dubai,MI,1,RCB,0,309.625,337.4324405,249.259375,261.43928569999997,RCB,field,normal,RCB,0,0,0,0,2,0.5833333333333334,0.5161290322580645
401,401,463,2014,Dubai,Dubai,KKR,1,DD,0,388.7692308,371.89010989999997,247.3797619,273.0392857,KKR,bat,normal,DD,0,1,0,1,2,0.4831460674157304,0.4615384615384616
402,402,464,2014,Sharjah,Sharjah,RR,1,KXIP,0,310.36904760000004,265.5003401,410.0,325.0255102,KXIP,field,normal,KXIP,0,0,0,0,2,0.5494505494505495,0.5
403,403,465,2014,Abu Dhabi,Abu Dhabi,CSK,1,DD,0,327.11764710000006,303.7829132,247.3797619,273.0392857,CSK,bat,normal,CSK,93,1,1,1,2,0.6020408163265306,0.4673913043478261
404,404,466,2014,Sharjah,Sharjah,KXIP,1,SRH,0,410.0,325.0255102,300.11071430000004,269.29744900000003,SRH,field,normal,KXIP,72,0,1,0,2,0.5054945054945055,0.41935483870967744
405,405,467,2014,Dubai,Dubai,CSK,1,RR,0,327.11764710000006,303.7829132,310.36904760000004,265.5003401,RR,field,normal,CSK,7,0,1,0,2,0.6060606060606061,0.5434782608695652
406,406,468,2014,Sharjah,Sharjah,KKR,1,RCB,0,388.7692308,371.89010989999997,249.259375,261.43928569999997,RCB,field,normal,KKR,2,0,1,0,2,0.4777777777777778,0.5212765957446809
407,407,469,2014,Dubai,Dubai,SRH,1,DD,0,300.11071430000004,269.29744900000003,247.3797619,273.0392857,SRH,bat,normal,SRH,4,1,1,1,2,0.4148936170212766,0.4623655913978494
408,408,470,2014,Dubai,Dubai,MI,1,CSK,0,309.625,337.4324405,327.11764710000006,303.7829132,MI,bat,normal,CSK,0,1,0,1,2,0.5773195876288659,0.61
409,409,471,2014,Abu Dhabi,Abu Dhabi,RCB,1,RR,0,249.259375,261.43928569999997,310.36904760000004,265.5003401,RR,field,normal,RR,0,0,0,0,2,0.5157894736842106,0.5376344086021505
410,410,472,2014,Abu Dhabi,Abu Dhabi,KXIP,1,KKR,0,410.0,325.0255102,388.7692308,371.89010989999997,KKR,field,normal,KXIP,23,0,1,0,2,0.5108695652173914,0.4835164835164835
411,411,473,2014,Sharjah,Sharjah,MI,1,DD,0,309.625,337.4324405,247.3797619,273.0392857,MI,bat,normal,DD,0,1,0,1,2,0.5714285714285714,0.4574468085106383
412,412,474,2014,Sharjah,Sharjah,SRH,1,CSK,0,300.11071430000004,269.29744900000003,327.11764710000006,303.7829132,SRH,bat,normal,CSK,0,1,0,1,2,0.42105263157894735,0.6138613861386139
413,413,475,2014,Dubai,Dubai,RCB,1,KXIP,0,249.259375,261.43928569999997,410.0,325.0255102,KXIP,field,normal,KXIP,0,0,0,0,2,0.5104166666666666,0.5161290322580645
414,414,476,2014,Abu Dhabi,Abu Dhabi,RR,1,KKR,0,310.36904760000004,265.5003401,388.7692308,371.89010989999997,RR,bat,tie,RR,0,1,1,1,2,0.5425531914893617,0.4782608695652174
415,415,477,2014,Dubai,Dubai,SRH,1,MI,0,300.11071430000004,269.29744900000003,309.625,337.4324405,MI,field,normal,SRH,15,0,1,0,2,0.4166666666666667,0.5656565656565656
416,416,478,2014,Ranchi,Ranchi,CSK,1,KKR,0,327.11764710000006,303.7829132,388.7692308,371.89010989999997,CSK,bat,normal,CSK,34,1,1,1,2,0.6176470588235294,0.4731182795698925
417,417,479,2014,Mumbai,MI,KXIP,1,MI,0,410.0,325.0255102,309.625,337.4324405,KXIP,bat,normal,MI,0,1,0,1,0,0.5212765957446809,0.56
418,418,480,2014,Delhi,DD,DD,1,RR,0,247.3797619,273.0392857,310.36904760000004,265.5003401,RR,field,normal,RR,0,0,0,0,1,0.4631578947368421,0.5473684210526316
419,419,481,2014,Bangalore,RCB,SRH,1,RCB,0,300.11071430000004,269.29744900000003,249.259375,261.43928569999997,RCB,field,normal,RCB,0,0,0,0,0,0.42268041237113396,0.5051546391752577
420,420,482,2014,Ahmedabad,Ahmedabad,RR,1,KKR,0,310.36904760000004,265.5003401,388.7692308,371.89010989999997,KKR,field,normal,RR,10,0,1,0,2,0.5520833333333334,0.4680851063829787
421,421,483,2014,Delhi,DD,DD,1,CSK,0,247.3797619,273.0392857,327.11764710000006,303.7829132,CSK,field,normal,CSK,0,0,0,0,1,0.4583333333333333,0.6213592233009708
422,422,484,2014,Mumbai,MI,MI,1,RCB,0,309.625,337.4324405,249.259375,261.43928569999997,RCB,field,normal,MI,19,0,1,0,1,0.5643564356435643,0.5102040816326531
423,423,485,2014,Delhi,DD,DD,1,KKR,0,247.3797619,273.0392857,388.7692308,371.89010989999997,DD,bat,normal,KKR,0,1,0,1,1,0.4536082474226804,0.4631578947368421
424,424,486,2014,Cuttack,Cuttack,KXIP,1,CSK,0,410.0,325.0255102,327.11764710000006,303.7829132,CSK,field,normal,KXIP,44,0,1,0,2,0.5157894736842106,0.625
425,425,487,2014,Ahmedabad,Ahmedabad,SRH,1,RR,0,300.11071430000004,269.29744900000003,310.36904760000004,265.5003401,RR,field,normal,SRH,32,0,1,0,2,0.4183673469387755,0.5567010309278351
